,CVP_INTAKE_EC,MIDR_INTAKE_EC,OLDR_CCF_EC,ROLD024_EC,RSAC054_EC,RSAC081_EC,RSAC092_EC,RSAN007_EC,RSAN018_EC,SLMZU003_EC,SLMZU011_EC,VICT_INTAKE_EC
11/4/1970,426.156,331.92,296.322,225.522,19202.025,3130.958,428.471,1475.995,368.36,10695.903,8247.297,343.872
11/5/1970,449.941,333.987,297.909,227.564,18316.744,2756.493,367.898,1307.599,352.285,10522.88,8091.378,346.785
11/6/1970,460.15,333.298,300.602,229.422,17533.221,2282.769,317.589,1076.875,326.147,10185.534,7925.87,349.846
11/7/1970,464.493,324.201,300.481,230.825,16629.586,1837.683,277.613,902.383,301.635,9884.953,7714.989,345.28
11/8/1970,452.606,321.495,297.909,231.797,16017.648,1593.303,261.707,792.708,289.324,9576.89,7590.783,338.395
11/9/1970,434.062,321.222,295.768,231.529,16233.97,1719.177,276.828,800.811,298.954,9466.105,7565.595,338.232
11/10/1970,420.766,321.791,293.292,230.79,16463.508,1938.519,301.316,865.124,311.928,9407.744,7553.632,342.416
11/11/1970,431.908,327.184,296.095,231.372,16986.594,2102.606,322.902,918.03,319.415,9365.386,7549.698,343.079
11/12/1970,447.462,329.031,299.346,232.842,17107.42,1951.132,299.938,893.394,315.547,9244.445,7479.832,348.568
11/13/1970,440.946,330.81,301.712,234.983,17630.855,1966.317,295.975,906.357,325.136,9038.876,7440.969,348.756
11/14/1970,438.417,330.17,300.606,237.134,17843.422,2200.194,319.43,1013.866,350.448,8943.694,7438.038,346.3
11/15/1970,448.73,329.055,301.253,239.692,17577.961,2239.109,317.113,1041.338,362.128,8938.017,7375.969,344.123
11/16/1970,459.921,333.838,305.036,242.979,17482.102,1885.802,282.156,924.146,348.32,8739.737,7237.729,347.049
11/17/1970,453.975,333.536,305.209,245.693,16993.156,1779.359,273.01,878.402,352.755,8505.109,7128.449,348.168
11/18/1970,458.464,334.691,308.002,247.579,16490.088,1552.502,251.704,789.297,346.766,8244.354,6967.139,351.16
11/19/1970,455.177,334.812,308.974,248.929,15710.388,1407.058,241.347,729.777,347.326,7998.988,6838.33,351.759
11/20/1970,459.096,336.876,309.419,249.886,14738.422,1230.218,230.886,688.584,343.261,7839.837,6690.217,354.108
11/21/1970,457.447,340.835,311.288,250.289,14138.783,1118.03,222.555,655.23,339.841,7727.026,6558.969,357.564
11/22/1970,456.626,344.894,314.061,251.029,13703.198,987.641,214.602,629.495,332.737,7643.767,6420.451,360.836
11/23/1970,449.899,347.299,315.731,252.129,13777.907,939.063,212.961,618.65,334.65,7539.314,6332.069,364.614
11/24/1970,431.151,348.333,315.962,252.677,14438.168,1062.664,220.107,637.758,351.389,7500.051,6334.574,368.804
11/25/1970,441.035,350.804,317.62,253.594,14970.698,1289.787,237.3,686.769,375.451,7556.528,6338.644,364.886
11/26/1970,449.337,350.509,320.468,256.021,15393.812,1458.491,249.631,732.072,388.85,7626.732,6306.165,364.5
11/27/1970,452.128,350.531,323.774,260.821,16190.25,1559.5,270.279,771.316,386.309,7617.784,6296.48,367.024
11/28/1970,445.153,349.368,351.581,265.146,16022.474,2151.023,321.384,1005.187,425.998,7864.066,6344.305,360.366
11/29/1970,478.03,350.969,381.414,270.79,16051.666,2003.505,310.56,971.23,409.082,7854.175,6260.481,362.496
11/30/1970,483.154,350.127,380.992,276.308,15296.323,1629.607,271.725,860.094,387.412,7721.568,6128.185,361.602
12/1/1970,506.327,361.567,448.947,281.915,13574.815,989.662,217.469,656.136,350.212,7328.028,5908.629,379.201
12/2/1970,514.872,364.676,479.357,286.952,10149.712,506.103,196.998,481.942,309.039,6677.303,5506.968,388.961
12/3/1970,554.184,376.167,500.183,290.863,7613.928,307.664,191.096,363.643,274.743,5429.936,4828.566,410.468
12/4/1970,544.174,374.047,491.88,291.23,5198.093,242.776,186.738,313.346,257.039,4618.333,4145.932,411.108
12/5/1970,542.656,382.514,486.784,289.745,3863.824,218.981,184.823,275.496,247.819,3938.088,3388.201,412.964
12/6/1970,535.069,385.004,479.173,286.38,3199.295,205.1,183.482,259.366,241.497,3548.279,2808.142,413.34
12/7/1970,506.374,385.044,465.96,280.793,2877.804,198.255,183.365,249.075,237.045,3140.408,2458.577,413.818
12/8/1970,498.038,387.444,455.135,274.468,2769.775,196.006,183.908,243.03,233.658,2771.004,2158.82,422.223
12/9/1970,509.983,389.864,453.327,271.335,2684.847,195.729,184.495,239.857,229.963,2594.631,1829.059,432.206
12/10/1970,515.004,387.891,461.575,269.123,2902.865,198.247,185.149,233.908,227.998,2136.64,1605.322,440.154
12/11/1970,511.173,385.248,463.854,266.972,2972.31,197.486,185.069,227.066,226.452,1721.943,1459.378,427.226
12/12/1970,505.085,383.442,465.632,265.179,2984.525,196.017,185.008,221.332,224.7,1430.072,1337.454,417.546
12/13/1970,511.845,381.293,468.902,263.795,2862.07,194.323,184.775,218.906,222.794,1311.094,1200.352,416.399
12/14/1970,523.11,379.633,476.319,264.043,2661.003,193.6,184.671,219.545,220.854,1218.645,1048.702,420.836
12/15/1970,530.194,381.924,478.734,264.395,2723.503,194.156,184.795,217.178,220.194,1062.545,907.26,423.977
12/16/1970,508.182,374.332,466.677,260.03,2643.402,192.328,184.077,213.29,219.617,969.639,822.764,402.398
12/17/1970,524.379,375.845,471.732,259.281,2463.55,190.931,183.936,216.395,217.572,951.695,706.599,408.399
12/18/1970,528.055,378.508,475.577,258.258,2421.932,191.111,183.697,216.691,217.234,864.018,616.918,408.352
12/19/1970,538.7,375.075,472.683,257.198,2268.958,189.88,182.96,217.851,216.34,826.126,548.797,401.939
12/20/1970,521.675,369.892,436.225,255.798,2346.125,189.75,182.621,216.761,216.585,757.465,506.212,393.417
12/21/1970,501.987,364.988,455.562,252.156,2137.19,187.264,182.568,218.331,215.329,780.493,466.976,390.866
12/22/1970,516.282,369.233,455.279,252.662,2089.208,188.846,183.331,219.81,215.599,890.297,414.324,399.852
12/23/1970,508.764,370.224,448.213,252.226,2343.596,189.75,183.842,219.451,215.631,883.803,387.533,413.059
12/24/1970,496.523,368.57,450.47,251.338,2551.48,191.263,184.25,216.911,215.561,847.396,380.117,412.985
12/25/1970,492.828,367.476,451.838,250.565,2721.343,191.794,184.351,214.629,215.734,767.207,384.806,405.55
12/26/1970,488.021,363.829,457.173,250.515,2829.192,191.799,184.357,211.646,215.84,714.047,395.382,395.545
12/27/1970,499.818,361.636,460.432,251.017,2866.067,191.663,184.561,210.763,215.396,712.542,395.077,397.289
12/28/1970,515.406,361.645,463.855,252.756,2802.324,191.859,184.804,211.726,214.932,680.311,390.995,404.49
12/29/1970,515.725,360.997,465.206,253.438,2704.554,191.716,184.758,211.092,214.659,679.358,383.634,402.52
12/30/1970,535.644,367.833,473.112,256.435,2620.916,192.213,185.039,212.15,214.789,665.095,373.452,417.384
12/31/1970,526.313,366.092,467.7,256.263,2626.901,191.989,185.044,211.274,214.88,620.359,371.786,412.273
1/1/1971,538.01,364.413,486.292,252.836,2655.798,191.915,185.038,209.334,214.794,579.655,370.152,401.853
1/2/1971,528.472,349.698,491.251,249.601,2546.437,190.281,182.885,211.708,212.638,600.237,359.895,373.748
1/3/1971,528.776,347.997,495.299,248.906,2539.692,189.331,182.357,212.316,211.922,614.51,346.919,370.261
1/4/1971,497.518,341.942,463.5,247.055,2707.661,188.492,181.807,210.639,211.488,629.725,340.893,357.25
1/5/1971,450.294,336.202,424.682,243.947,2855.426,187.881,181.306,208.91,210.406,667.931,339.701,347.975
1/6/1971,454.442,332.748,415.336,241.01,3003.476,187.462,181.144,208.239,209.474,727.509,333.495,344.523
1/7/1971,453.047,328.235,412.685,237.926,3332.971,187.962,181.277,206.116,208.698,726.801,335.314,342.269
1/8/1971,453.697,322.688,416.646,235.393,3626.383,188.571,181.333,203.276,207.721,704.84,343.811,336.963
1/9/1971,454.284,317.52,417.352,233.067,3729.018,189.534,181.325,200.391,206.671,735.608,354.701,330.847
1/10/1971,462.702,313.642,420.845,231.404,3616.847,189.009,181.16,199.566,205.385,765.293,357.688,327.051
1/11/1971,466.436,310.737,421.627,229.97,3533.838,189.94,181.03,198.773,204.249,764.156,358.835,323.984
1/12/1971,465.687,308.481,426.57,228.496,3384.297,188.162,180.782,198.356,203.064,767.833,360.491,321.184
1/13/1971,476.888,307.081,434.072,227.51,3226.687,186.758,180.461,198.455,201.998,757.281,353.892,320.727
1/14/1971,488.162,307.376,440.568,227.265,3083.849,185.902,180.254,199.507,201.032,698.544,340.384,322.807
1/15/1971,474.225,307.41,430.615,226.086,2961.461,185.239,179.949,198.897,200.423,652.152,330.647,321.436
1/16/1971,484.256,308.754,435.73,224.961,2886.905,184.424,179.595,199.636,199.594,594.035,313.268,321.395
1/17/1971,479.015,309.51,429.829,223.659,2760.767,183.521,179.165,199.711,198.992,570.584,299.393,319.402
1/18/1971,468.533,311.152,419.407,222.11,2859.82,182.866,179.067,199.451,198.646,554.41,290.026,317.581
1/19/1971,438.235,312.869,398.014,219.662,2876.314,182.141,179.006,199.179,198.331,568.516,283.987,316.808
1/20/1971,432.815,314.433,401.403,218.302,3008.313,182.342,179.282,199.29,198.026,622.899,272.242,320.46
1/21/1971,428.165,313.577,410.598,217.167,3329.971,183.404,179.57,197.902,197.742,615.631,266.209,322.952
1/22/1971,437.272,313.023,414.338,216.755,3639.087,183.862,179.66,196.6,197.566,600.376,264.366,322.357
1/23/1971,442.926,311.823,416.966,216.295,3815.869,184.202,179.803,194.842,197.395,601.587,268.264,322.347
1/24/1971,449.955,309.943,417.201,216.365,3802.271,184.799,179.906,193.451,197.015,621.377,273.134,321.362
1/25/1971,463.299,309.041,421.744,217.052,3779.78,185.22,179.965,193.255,196.49,637.211,278.302,321.051
1/26/1971,468.606,309.46,415.573,217.352,3689.579,186.486,179.93,192.948,196.094,656.643,288.577,321.151
1/27/1971,464.558,310.904,413.981,217.33,3427.798,186.315,179.8,192.484,195.737,688.872,298.315,321.178
1/28/1971,469.696,312.046,420.809,217.243,3331.69,185.834,179.7,192.341,195.389,695.074,304.358,323.21
1/29/1971,468.768,313.076,426.609,216.579,3138.691,184.64,179.533,192.451,195.125,698.801,311.694,324.599
1/30/1971,474.828,314.198,435.663,215.849,3090.064,184.313,179.392,192.642,194.946,689.627,315.125,325.381
1/31/1971,473.187,315.635,437.784,215.008,3174.552,184.659,179.468,192.954,194.811,670.421,316.5,325.07
2/1/1971,467.98,317.976,441.18,215.321,3414.655,186.518,179.783,193.113,195.238,680.533,323.355,326.858
2/2/1971,460.972,321.851,449.883,217.327,3993.642,189.774,181.002,194.235,196.39,725.255,328.174,338.002
2/3/1971,470.37,324.926,437.406,219.198,4840.775,192.244,182.518,195.18,197.711,758.866,333.4,346.391
2/4/1971,463.541,325.015,431.175,219.608,5720.613,196.792,183.813,195.095,199.052,817.297,345.968,351.927
2/5/1971,463.548,323.372,429.994,220.068,6637.533,209.273,184.913,195.266,200.298,938.092,367.919,349.952
2/6/1971,474.145,323.378,433.127,220.5,7186.464,226.973,185.787,196.582,201.377,1110.898,394.922,348.762
2/7/1971,482.538,323.757,435.264,221.511,7503.054,249.537,186.434,199.724,202.36,1310.115,430.782,350.742
2/8/1971,500.275,325.625,444.411,223.142,7593.741,256.206,186.883,202.272,203.179,1457.21,455.695,356.324
2/9/1971,507.427,328.614,450.746,224.457,7350.515,256.107,186.695,203.826,204.079,1566.566,482.327,362.367
2/10/1971,509.088,332.553,453.711,226.058,7243.439,256.867,187.016,205.328,205.13,1626.169,522.308,369.066
2/11/1971,502.319,335.864,439.85,226.346,7671.511,277.687,187.584,208.738,206.155,1760.56,592.853,366.22
2/12/1971,494.749,336.361,444.903,226.257,7530.588,295.135,187.845,212.683,206.832,1923.281,661.015,360.646
2/13/1971,511.696,339.519,456.03,227.448,7699.195,282.931,187.567,213.211,207.484,1991.638,706.139,370.059
2/14/1971,506.677,340.636,453.518,227.883,7631.079,287.75,187.542,215.324,208.152,2077.615,761.827,366.524
2/15/1971,514.969,344.13,465.708,228.801,8015.786,283.189,187.367,216.051,208.699,2113.142,793.683,367.88
2/16/1971,499.28,344.796,447.397,228.96,8591.255,301.591,187.467,218.568,209.76,2227.182,861.108,365.571
2/17/1971,477.891,349.725,449.439,229.57,8740.556,315.558,187.761,224.517,210.384,2286.128,881.862,367.84
2/18/1971,504.427,356.255,460.593,232.487,9219.888,258.723,187.204,219.607,211.281,2184.645,830.627,382.126
2/19/1971,473.195,353.936,475.287,234.314,9845.888,271.369,188.057,218.502,212.665,2147.353,851.073,375.574
2/20/1971,485.013,352.961,467.878,235.293,10486.96,277.161,189.23,217.335,213.168,2185.577,876.35,376.654
2/21/1971,488.273,351.864,457.213,236.015,10664.434,305.044,190.294,219.101,213.783,2317.392,916.666,377.049
2/22/1971,491.119,350.118,451.509,236.738,10610.278,361.309,191.367,226.001,213.874,2529.306,1002.947,375.055
2/23/1971,512.159,351.891,456.079,237.986,10208.362,384.313,191.701,230.42,213.781,2693.165,1045.895,380.363
2/24/1971,518.878,355.651,466.605,239.635,9844.604,393.622,191.9,233.51,213.898,2803.148,1108.101,387.984
2/25/1971,540.085,361.498,492.552,241.938,9265.599,336.055,190.751,227.132,214.098,2766.59,1129.637,401.329
2/26/1971,547.379,366.957,492.081,244.198,9269.533,309.106,190.385,222.59,214.761,2717.243,1155.105,417.871
2/27/1971,515.604,367.201,469.454,242.98,9170.215,367.691,191.332,229.11,215.33,2909.493,1247.56,399.515
2/28/1971,515.733,369.897,474.214,242.08,8951.696,414.832,191.629,237.917,215.579,3090.017,1352.283,392.482
3/1/1971,534.146,374.903,518.171,243.206,8220.254,361.179,188.734,236.376,215.379,3064.583,1349.76,402.973
3/2/1971,549.58,378.723,543.535,246.144,7677.542,265.809,185.442,224.36,215.382,2812.165,1317.313,413.494
3/3/1971,547.934,379.671,516.606,247.429,6930.476,223.478,184.246,217.602,215.35,2536.898,1302.402,414.18
3/4/1971,521.071,382.717,491.852,247.567,6361.523,210.431,183.696,213.768,214.989,2284.458,1306.179,409.22
3/5/1971,557.355,388.529,505.277,249.083,5418.547,195.281,183.178,212.591,214.26,1991.084,1180.125,418.268
3/6/1971,554.576,385.514,506.985,249.695,5023.212,193.322,183.016,210.155,213.936,1668.359,1109.216,429.674
3/7/1971,554.614,386.04,510.39,249.834,4544.219,191.879,182.706,208.442,213.499,1455.611,1045.755,423.188
3/8/1971,558.887,391.678,520.173,249.948,4111.772,190.692,182.375,207.8,212.912,1320.698,966.29,423.134
3/9/1971,566.879,396.693,528.926,250.25,3805.76,189.856,182.081,208.064,212.298,1211.74,895.337,431.648
3/10/1971,574.656,401.88,537.515,250.837,3552.327,189.345,181.85,208.899,211.812,1121.238,829.993,439.449
3/11/1971,577.626,406.889,542.318,251.103,3372.486,188.723,181.659,209.248,211.414,1040.05,775.019,445.458
3/12/1971,560.776,409.566,519.675,249.087,3419.482,190.694,181.567,205.812,211.457,975.614,754.22,442.298
3/13/1971,584.025,416.301,565.037,250.041,3128.695,188.128,181.401,210.087,210.34,999.923,689.29,442.162
3/14/1971,600.662,420.943,559.765,252.85,3126.915,188.31,181.438,211.92,210.688,908.152,625.022,473.982
3/15/1971,594.26,421.297,565.856,254.71,3151.886,188.537,181.613,211.848,210.945,859.47,569.708,471.431
3/16/1971,582.033,421.862,550.242,254.971,3312.059,188.667,181.709,210.348,211.202,789.028,535.232,465.315
3/17/1971,563.671,427.385,543.398,255.332,3346.409,188.476,181.852,209.928,211.263,767.471,501.169,453.069
3/18/1971,558.106,430.247,528.923,255.726,3468.671,188.42,182.065,208.76,211.399,728.26,472.041,456.673
3/19/1971,552.319,431.17,527.58,256.377,3498.175,188.33,182.223,207.863,211.391,687.286,446.016,458.43
3/20/1971,545.339,429.092,527.245,256.839,3523.201,188.29,182.247,205.415,211.447,666.857,429.706,453.801
3/21/1971,577.618,431.258,531.806,256.937,3419.249,188.023,182.191,205.882,211.225,662.352,401.361,462.899
3/22/1971,582.979,429.914,543.621,258.304,3377.062,188.163,182.076,206.331,211.209,644.082,385.373,471.034
3/23/1971,578.047,429.312,543.802,258.389,3311.559,188.531,182.032,204.759,211.291,647.288,381.231,467.811
3/24/1971,587.903,431.863,553.359,258.515,3356.817,188.464,181.872,205.241,210.744,664.833,377.047,468.996
3/25/1971,586.66,434.013,554.988,257.83,3304.288,189.785,181.881,204.632,210.489,698.765,378.246,472.197
3/26/1971,586.364,435.782,561.827,256.673,3279.703,191.817,182.071,204.034,210.355,748.211,379.341,467.602
3/27/1971,611.052,440.23,581.646,260.049,3185.334,190.821,182.192,206.495,210.445,731.421,369.269,482.154
3/28/1971,611.464,440.298,578.683,263.142,3342.376,191.589,182.435,206.602,210.91,708.809,365.828,493.659
3/29/1971,593.876,437.256,564.63,263.102,3477.616,194.192,182.66,204.952,211.121,734.381,373.225,481.983
3/30/1971,581.008,438.827,572.171,263.938,3487.064,195.197,182.804,204.963,211.295,755.052,371.623,467.686
3/31/1971,600.067,443.764,589.453,267.646,3596.948,190.58,182.879,206.323,212.012,711.503,357.529,478.211
4/1/1971,594.048,435.801,576.749,268.431,3831.975,191.174,183.413,205.18,212.545,671.699,356.368,489.997
4/2/1971,627.754,436.747,602.883,271.356,4122.618,191.722,183.794,205.138,213.107,670.902,357.631,483.107
4/3/1971,622.361,435.987,527.942,273.037,4308.109,192.999,184.319,204.547,213.869,685.797,358.556,493.159
4/4/1971,518.207,432.482,485.133,273.497,4514.812,195.401,184.746,204.918,215.229,734.693,361.906,496.516
4/5/1971,499.577,431.488,478.015,274.553,4606.135,199.271,184.989,205.768,216.081,811.394,367.735,488.521
4/6/1971,494.221,432.581,480.276,276.261,4875.638,202.062,185.122,208.015,216.68,877.925,377.23,478.862
4/7/1971,492.227,435.021,481.464,279.48,5016.611,206.518,185.351,210.27,217.378,953.823,388.099,476.522
4/8/1971,492.465,437.204,481.417,282.302,5397.461,207.585,185.811,212.194,218.174,1028.579,404.803,476.433
4/9/1971,489.353,438.018,479.594,283.089,5702.512,216.72,186.183,212.753,219.09,1154.38,428.549,475.466
4/10/1971,489.748,441.642,481.785,286.018,5770.208,224.319,186.469,214.459,220.273,1249.765,432.024,471.491
4/11/1971,491.427,445.139,482.208,289.374,6230.753,227.315,186.772,215.692,221.561,1301.179,461.699,473.543
4/12/1971,489.386,446.979,479.927,290.998,6580.691,242.183,187.318,215.83,222.822,1395.622,507.784,476.723
4/13/1971,487.073,448.323,479.338,292.339,7008.353,265.991,188.188,217.375,223.758,1523.194,559.829,475.915
4/14/1971,485.815,449.59,480.839,294.804,7137.774,289.849,189.229,221.455,224.427,1636.15,603.911,473.93
4/15/1971,491.935,453.547,486.346,301.622,7203.315,263.024,188.93,220.381,226.121,1601.945,605.263,476.923
4/16/1971,489.169,449.739,482.158,302.833,7640.958,270.41,189.884,220.168,226.795,1627.334,634.483,485.069
4/17/1971,489.745,448.788,482.194,306.112,7338.157,260.819,189.809,219.833,227.944,1612.012,636.925,485.328
4/18/1971,496.944,451.571,489.318,312.611,7032.34,226.53,188.662,218.843,230.037,1487.033,619.61,486.65
4/19/1971,494.827,446.703,487.812,313.284,7001.973,225.815,188.686,217.806,231.088,1512.317,653.646,493.184
4/20/1971,494.429,444.297,486.791,314.102,6634.401,230.908,188.853,218.527,231.723,1559.247,676.847,488.626
4/21/1971,496.414,445.986,489.101,316.48,6543.585,229.695,188.921,221.179,232.737,1572.374,687.686,482.196
4/22/1971,496.223,446.848,488.877,317.761,6759.098,237.994,189.677,222.617,233.638,1625.856,703.335,482.971
4/23/1971,494.22,447.246,487.319,317.463,6863.188,264.174,190.75,224.686,234.366,1724.802,742.268,482.253
4/24/1971,494.877,449.659,487.97,318.525,7305.919,287.56,191.386,228.016,235.233,1821.819,784.989,479.964
4/25/1971,493.268,449.097,485.573,316.668,7630.407,335.879,192.791,232.441,235.378,2015.741,856.519,479.665
4/26/1971,491.135,449.722,486.35,316.9,7778.129,391.523,194.662,243.887,235.303,2159.37,925.057,476.339
4/27/1971,493.869,450.604,487.424,318.598,8198.773,381.64,194.633,244.936,235.729,2208.589,975.832,477.983
4/28/1971,493.132,449.689,487.978,320.381,8089.859,362.701,194.333,244.724,235.94,2229.995,1022.39,481.508
4/29/1971,494.93,449.701,490.088,323.599,7911.034,322.951,193.067,238.482,236.416,2159.391,1035.351,483.985
4/30/1971,496.887,449.158,491.39,326.101,7586.549,275.597,191.477,231.743,237.034,2032.977,1025.619,487.93
5/1/1971,493.363,441.686,486.388,321.462,7138.831,268.092,190.18,228.186,236.625,1964.942,1046.211,489.514
5/2/1971,489.857,438.077,482.924,317.7,6315.924,243.772,187.502,226.633,235.863,1893.656,1035.891,477.611
5/3/1971,480.108,436.866,459.545,314.928,5811.665,224.85,185.235,225.967,234.939,1801.186,1002.965,467.303
5/4/1971,455.403,436.382,446.991,312.747,5522.911,215.517,184.323,226.165,233.976,1708.02,977.903,461.884
5/5/1971,449.704,436.033,443.693,310.897,5423.213,210.816,184.152,226.384,233.007,1625.376,965.018,459.185
5/6/1971,444.627,435.255,440.203,306.577,5420.977,212.815,184.022,224.91,231.982,1578.3,971.521,455.208
5/7/1971,443.343,436.236,438.806,305.271,5555.799,213.932,184.092,225.689,231.378,1538.639,957.77,451.186
5/8/1971,441.847,435.882,437.108,303.693,5662.606,214.374,184.356,224.548,230.739,1493.312,937.681,452.576
5/9/1971,441.273,434.923,436.848,303.478,5934.879,214.289,184.649,223.229,230.264,1431.086,914.925,453.787
5/10/1971,440.198,432.247,436.072,301.693,6113.652,220.487,185.175,220.821,229.416,1402.58,901.147,453.132
5/11/1971,439.972,429.849,435.399,300.541,6210.985,230.245,185.522,218.863,228.537,1421.614,877.211,450.224
5/12/1971,439.867,427.606,435.856,300.763,6088.04,226.48,185.454,218.164,227.585,1411.471,845.869,448.402
5/13/1971,439.366,424.604,435.354,300.646,5965.016,227.426,185.448,216.759,226.79,1392.902,817.404,447.21
5/14/1971,438.284,420.854,434.744,299.568,6101.561,227.92,185.457,215.122,225.925,1382.238,792.748,445.138
5/15/1971,438.175,418.077,434.645,299.2,5836.394,218.69,184.95,214.668,225.181,1336.722,757.603,442.283
5/16/1971,439.524,416.49,435.945,302.81,5278.044,202.568,184.048,216.085,225.076,1210.762,698.503,442.396
5/17/1971,439.738,413.272,434.117,301.817,5069.698,200.742,183.574,215.059,225.005,1114.663,677.076,442.518
5/18/1971,436.494,408.138,430.645,296.194,4981.698,203.598,183.075,212.176,224.092,1129.08,684.368,437.258
5/19/1971,436.876,408.009,430.999,294.11,4745.504,203.615,182.829,214.425,222.953,1154.752,672.198,426.993
5/20/1971,434.189,407.606,427.918,290.418,4919.206,208.618,183.02,214.694,222.133,1180.817,668.842,425.416
5/21/1971,432.545,406.731,424.959,288.292,5147.315,213.71,183.427,215.357,221.787,1210.306,670.421,424.646
5/22/1971,430.083,404.989,422.229,285.432,5492.3,223.296,183.872,214.111,221.343,1272.87,682.159,424.288
5/23/1971,429.572,402.399,421.789,283.097,5762.18,238.779,184.441,213.97,220.76,1344.369,690.926,422.412
5/24/1971,429.861,400.206,422.489,282.944,6077.966,247.956,184.73,214.615,220.305,1395.43,698.151,421.523
5/25/1971,429.544,396.605,421.379,282.446,6201.306,253.631,185.013,214.089,219.76,1434.189,708.242,421.792
5/26/1971,428.881,392.581,421.74,282.198,6180.333,252.279,185.072,213.348,219.258,1449.315,710.987,419.976
5/27/1971,428.825,388.845,421.937,281.212,6023.263,245.032,184.776,212.326,218.738,1433.803,715.025,417.23
5/28/1971,430.265,387.539,424.25,282.935,5719.25,224.049,183.908,211.125,218.37,1358.893,693.302,415.812
5/29/1971,430.776,384.822,422.711,283.379,5519.544,211.768,183.425,209.952,218.111,1276.071,682.639,417.11
5/30/1971,429.259,382.2,421.381,282.591,5121.253,203.162,182.738,209.624,217.702,1197.846,670.559,416.295
5/31/1971,432.167,381.604,422.016,283.447,4727.087,197.156,182.055,211.817,217.346,1113.757,641.112,413.65
6/1/1971,415.779,375.415,390.563,276.66,4797.225,197.571,182.087,211.896,217.255,1073.656,631.728,401.999
6/2/1971,397.079,376.323,370.31,270.159,5116.084,201.464,183.523,212.878,217.17,1087.159,628.874,380.51
6/3/1971,377.622,375.342,351.442,262.297,5749.168,208.813,184.615,213.069,216.953,1125.679,631.586,379.368
6/4/1971,373.718,374.228,345.648,255.332,6448.689,217.836,184.983,213.728,216.775,1205.583,640.746,380.858
6/5/1971,384.426,371.197,344.316,249.58,7277.89,233.907,185.698,213.601,216.488,1331.688,659.382,378.612
6/6/1971,389.042,367.402,346.632,245.029,7931.513,258.714,186.634,214.354,215.881,1493.317,683.623,375.033
6/7/1971,386.89,361.276,351.324,241.696,8386.961,290.599,187.825,217.181,214.829,1673.678,711.639,370.602
6/8/1971,385.053,353.693,354.385,239.147,8682.747,331.075,188.857,221.658,213.727,1853.283,753.954,364.348
6/9/1971,383.5,345.633,356.756,236.843,9074.6,364.917,189.876,228.797,212.372,2049.99,811.505,356.549
6/10/1971,382.686,337.995,356.119,235.149,9238.332,389.919,190.325,232.275,211.03,2158.127,860.955,349.76
6/11/1971,379.89,331.246,351.255,233.533,9317.085,390.872,190.105,232.798,209.776,2252.219,928.555,343.16
6/12/1971,379.391,325.388,348.274,231.926,8782.141,360.846,188.961,228.399,208.41,2267.344,968.1,336.541
6/13/1971,374.079,320.423,329.876,229.869,8688.018,330.636,187.812,222.618,207.077,2263.435,1007.535,332.366
6/14/1971,371.276,317.375,313.272,227.672,8138.286,309.032,186.314,217.719,205.838,2227.063,1034.673,326.737
6/15/1971,362.164,314.833,300.671,225.269,7836.347,305.838,185.567,216.371,205.059,2231.425,1075.635,323.135
6/16/1971,358.26,313.499,295.943,222.622,7852.553,323.322,185.404,218.123,204.264,2281.881,1117.596,319.515
6/17/1971,350.362,311.313,292.828,219.373,8174.41,359.174,186.217,222.765,203.593,2397.425,1185.223,317.502
6/18/1971,349.794,308.908,298.32,217.335,8512.072,373.223,186.351,225.724,202.937,2477.443,1231.752,317.615
6/19/1971,349.582,305.981,306.844,216.15,9020.2,374.674,186.666,227.799,202.364,2526.511,1270.683,314.76
6/20/1971,349.921,303.156,310.732,215.726,9499.621,391.46,187.221,230.196,201.998,2581.34,1315.524,311.821
6/21/1971,351.609,300.429,314.403,215.111,10038.976,426.379,188.439,236.018,201.669,2689.717,1376.186,308.929
6/22/1971,351.686,297.987,320.23,214.526,10075.955,462.051,189.703,243.74,201.168,2802.736,1436.288,306.021
6/23/1971,352.296,295.498,319.852,214.158,10220.557,489.43,190.064,245.91,200.61,2887.171,1495.216,304.235
6/24/1971,353.566,294.149,320.69,214.07,10006.461,470.541,189.585,243.943,199.98,2893.233,1527.608,302.469
6/25/1971,352.555,293.787,314.568,213.985,9704.377,433.92,188.005,236.042,199.351,2858.467,1553.831,302.036
6/26/1971,352.228,294.686,304.844,213.208,9136.967,392.773,186.39,228.391,198.911,2813.157,1577.089,302.176
6/27/1971,350.506,295.018,298.155,212.5,8858.009,364.073,184.683,223.961,198.801,2756.491,1601.367,302.664
6/28/1971,347.218,295.159,288.688,211.644,8316.358,333.89,182.8,222.116,198.851,2704.338,1607.14,301.616
6/29/1971,346.132,294.862,277.151,211.587,7849.811,284.001,181.205,213.038,198.115,2600.018,1568.373,301.836
6/30/1971,341.014,295.099,277.517,211.486,7727.235,260.877,180.657,208.845,197.768,2513.846,1539.893,299.133
7/1/1971,315.051,294.078,272.493,209.873,8735.795,287.714,181.225,211.32,198.092,2535.594,1558.256,298.378
7/2/1971,307.314,291.438,263.964,206.911,9919.356,335.97,182.745,219.094,199.068,2638.083,1606.52,296.558
7/3/1971,302.554,292.389,260.18,204.65,11101.832,391.892,184.693,230.229,200.063,2783.429,1631.151,292.372
