,CVP_INTAKE_EC,MIDR_INTAKE_EC,OLDR_CCF_EC,ROLD024_EC,RSAC054_EC,RSAC081_EC,RSAC092_EC,RSAN007_EC,RSAN018_EC,SLMZU003_EC,SLMZU011_EC,VICT_INTAKE_EC
7/14/1973,321.8674622,258.848114,253.8634491,231.9270325,18053.12305,3262.070313,459.0254517,1549.950317,448.0884399,6401.989746,2692.675781,261.8616028
7/15/1973,326.0085144,256.1783447,254.1887207,235.7365417,18079.98242,3200.451904,445.2019958,1522.633179,447.4693909,6436.222656,2843.85376,259.8098145
7/16/1973,326.3180847,255.3623047,254.6348419,239.4376984,18014.67578,3202.553711,451.5831299,1528.424927,453.5726929,6515.615234,2893.462158,258.9504395
7/17/1973,327.2875977,254.5969086,255.8115692,242.3256989,17476.51758,3014.242432,416.7200928,1437.535767,441.8563232,6448.826172,2908.749023,258.2216797
7/18/1973,327.0798645,255.529068,256.8757935,244.6929016,17271.75195,2894.738281,395.0723572,1374.874634,438.912262,6424.993652,2867.657227,258.6471863
7/19/1973,328.0726318,255.9528961,258.167572,245.9257813,16933.73828,2668.894775,360.0823364,1286.237427,425.2524109,6239.820313,2693.993164,259.3661804
7/20/1973,323.828186,257.3475952,259.1627808,246.4995117,16758.86719,2547.57251,327.9396973,1235.462891,422.4468994,6064.588379,2536.585205,260.3831482
7/21/1973,322.2844849,257.7145996,259.7344971,246.5174713,16679.05078,2514.046143,330.2854004,1223.546509,421.1178589,5839.840332,2406.192627,260.8878479
7/22/1973,318.8973999,258.8963928,259.1810303,246.4164886,16782.28711,2597.682861,343.0783081,1283.793823,434.8267212,5602.711914,2320.401123,261.0090942
7/23/1973,321.8473816,259.6003723,258.8897095,247.5748291,17354.71289,2576.148682,344.1382446,1311.838989,442.3604736,5487.064941,2306.424805,260.5703125
7/24/1973,319.1789856,260.0121155,259.7860413,249.0677032,18101.19141,2521.805176,349.3850403,1303.946289,444.6136169,5633.482422,2418.952637,259.8379517
7/25/1973,319.3821106,261.6071472,261.1989441,251.1576996,18679.68359,2787.917236,393.3775635,1390.766602,474.7476501,6151.743164,2473.669189,260.7633057
7/26/1973,320.8405762,262.8479919,261.9440002,254.7787476,19052.53125,3366.396973,479.4917603,1620.714355,529.2451172,6695.282715,2484.763672,260.328064
7/27/1973,325.9950562,263.7034302,263.7115784,262.1634216,19047.04297,3776.523926,572.6373901,1851.052002,567.4240112,6997.005371,2744.778564,259.6313171
7/28/1973,332.8336792,260.793396,267.4284668,270.5768127,18988.88086,3814.549561,605.1675415,1925.110107,573.5623169,7202.806152,3199.204102,260.7927856
7/29/1973,337.0785217,259.4147949,270.7518921,278.2182922,19011.00391,3942.097656,620.947998,1949.698364,579.4432983,7320.173828,3388.537842,262.5686951
7/30/1973,343.3253174,260.2956238,273.6946411,283.5101013,18912.53906,3880.564209,600.2318726,1908.489868,564.2090454,7447.571777,3442.805664,262.6091919
7/31/1973,343.9458313,261.4858398,276.6983643,286.7024536,18429.57617,3943.11084,594.276062,1895.714111,562.6077881,7593.480469,3386.081787,264.1099854
8/1/1973,361.8867493,262.0647583,279.2809143,287.6238708,18126.4375,3845.150635,572.9098511,1851.904663,555.6809082,7601.086426,3277.58374,264.9536743
8/2/1973,359.8970642,262.8268433,278.7423096,287.4614258,18016.00781,3805.289063,571.3479614,1827.122925,554.0582886,7455.745117,3248.298096,265.3152466
8/3/1973,356.4569397,263.2718201,279.0901794,287.1262512,17888.3418,3643.463379,529.9727173,1790.046997,544.7449341,7126.086426,3178.184814,265.6340332
8/4/1973,352.2484131,262.8730164,278.8909607,286.3158569,18059.67188,3583.01416,514.2139282,1811.36499,546.7000732,6836.511719,3237.513428,264.667511
8/5/1973,348.3030396,261.5423279,278.2981873,285.5586853,18444.18359,3624.865234,509.4617615,1896.52124,566.7382813,6619.953613,3249.417969,264.0305481
8/6/1973,341.9775696,261.0187683,277.6572876,284.7433167,18965.13477,3617.111816,504.1730652,1974.667603,595.8015137,6650.179199,3332.25708,263.0924988
8/7/1973,341.6524048,261.9651794,277.2530518,285.5621948,19373.83594,3594.450684,497.9529724,1992.637451,619.1092529,6788.177734,3429.958496,262.977417
8/8/1973,342.7597961,260.4118652,277.9372864,287.5056152,19700.20313,3597.638916,499.3642578,1973.324951,638.3668213,7006.103516,3505.477295,261.5632629
8/9/1973,343.8621826,260.3258057,278.6914673,291.0107117,19866.31055,3610.972168,507.3200989,1951.399292,657.0889282,7146.612305,3547.144775,262.0380859
8/10/1973,347.1767883,260.656189,280.5494995,294.7428589,19869.95508,3688.943848,526.7904053,1941.237183,666.0325928,7271.324707,3561.030518,262.7998962
8/11/1973,348.2552795,260.9249573,281.8438416,299.4991455,19785.47266,3861.240723,560.2199097,1996.628906,689.1797485,7517.117188,3578.947021,263.8093872
8/12/1973,351.6974182,262.0623779,284.3415222,304.4072266,19693.98438,3976.705078,592.6233521,2048.111328,702.8016357,7538.82666,3584.158203,264.5134888
8/13/1973,356.0837708,262.4895325,286.708374,309.4669495,19587.88086,4007.30127,602.117981,2064.106934,701.9407349,7550.225098,3621.993896,265.3348694
8/14/1973,357.3050842,263.4075317,289.1217041,314.1046753,19674.99023,4056.932373,605.5725708,2087.628418,698.6192017,7651.099121,3657.280029,266.324646
8/15/1973,359.2539063,263.9663391,291.3068237,317.4860535,19404.61719,4011.0625,593.1068726,2062.228027,694.5459595,7650.93457,3629.787109,266.7893677
8/16/1973,360.0423889,264.7580566,293.3538818,319.9233704,19279.6875,4081.16748,594.9837036,2093.359131,700.8436279,7705.925293,3595.693115,267.4085388
8/17/1973,362.2831116,265.5779114,294.742981,321.2662354,19313.47461,4036.609619,581.2557983,2083.115234,693.9273682,7663.282715,3523.597656,268.0166931
8/18/1973,361.7935181,265.9387817,295.8645325,322.1376648,19537.71875,3963.287109,568.6055298,2082.547363,691.4942627,7506.496094,3571.658936,268.4102173
8/19/1973,360.9605103,265.3723145,296.3996277,322.2090454,19748.33789,4027.254639,566.9931641,2128.642334,699.2647705,7326.878906,3690.967773,268.0875854
8/20/1973,357.1836548,266.2894287,296.2102661,322.0323486,20210.07422,3963.131348,571.1384888,2128.341553,697.2197876,7213.904297,3702.298828,268.1012878
8/21/1973,352.231842,266.7670288,296.9978943,322.9294128,20713.1543,4071.55957,596.7477417,2215.255859,734.2435303,7486.151367,3735.775879,268.7166748
8/22/1973,355.6111145,267.9300232,297.2211609,324.243042,20979.66992,4080.784668,594.6485596,2235.970459,749.7310181,7784.921387,3757.107422,267.5510864
8/23/1973,358.6516113,269.3271179,298.5035706,328.0715027,21006.76367,4125.446289,590.8566284,2207.20874,752.6832886,7944.727051,3877.168701,268.3540039
8/24/1973,360.5730896,270.3282166,300.7564697,334.3018799,20761.47656,4237.972168,624.6242065,2232.401611,766.041687,8259.431641,4018.970947,269.8302002
8/25/1973,361.1965027,270.989563,304.4326172,342.1174011,20562.74219,4609.896973,713.7553101,2383.55957,798.7451172,8484.378906,4086.102295,271.8976746
8/26/1973,365.8663635,272.6014709,308.8250732,349.7650757,20436.09961,4909.812988,783.9212646,2554.953369,824.7491455,8678.500977,4153.612305,273.8391724
8/27/1973,374.5058594,274.138916,312.1263733,357.7481995,20295.39063,4982.598145,802.9943237,2592.565918,831.6529541,8720.260742,4252.442383,276.2499695
8/28/1973,378.9189758,275.2127686,315.7723999,364.2884216,20425.40039,5181.391602,836.0256348,2654.171387,843.3613281,8926.610352,4322.75293,277.6852112
8/29/1973,380.4380493,275.5697021,319.7589722,367.2552185,20340.75977,5448.669434,898.4758301,2832.857422,885.4462891,9102.776367,4312.415527,277.8935242
8/30/1973,385.217926,276.5592957,321.4728394,369.5898743,20280.4375,5484.180664,901.4768066,2908.527344,903.7493286,9122.293945,4398.955566,278.4772644
8/31/1973,387.6860962,276.4342041,322.7206421,372.3757019,20158.98242,5297.484863,829.4264526,2880.135742,889.980835,8921.482422,4561.692383,278.9261475
9/1/1973,390.2331848,275.9859009,323.2218018,373.3970947,20149.40234,4808.531738,730.2662354,2719.999756,840.9837036,9076.500977,4672.501953,278.5768433
9/2/1973,383.2329712,275.1584778,328.9845886,372.2971191,19874.92578,4090.109375,579.71698,2381.792969,724.1990356,9938.27832,4779.242188,281.2164612
9/3/1973,378.877594,276.9217224,329.6640015,369.453186,19926.63281,3536.59082,512.6290283,2102.407471,661.3172607,10187.30273,5026.915039,282.0792847
9/4/1973,374.9078674,278.5707397,331.7540588,364.2516785,19933.98828,3285.390381,477.7123413,1926.549683,634.0671387,10421.24707,5352.575195,282.7055054
9/5/1973,379.4919434,281.3807068,338.7195129,356.8365173,19650.63672,2899.563965,422.7458496,1713.373901,585.3327637,10409.72363,5581.834961,284.911499
9/6/1973,381.1621094,283.9428101,338.6724243,348.2565918,19126.07813,2423.697021,369.2345276,1453.531372,524.0630493,10168.36523,5751.501465,288.2702637
9/7/1973,377.4961548,287.0326538,331.5857239,339.5108643,18637.2793,2161.713135,349.1936646,1274.24707,488.0742188,9939.1875,5941.388672,291.0595093
9/8/1973,373.7597351,290.1096802,327.1574707,331.2254028,18149.25195,2123.298096,351.5464478,1179.040161,473.9137878,9885.632813,6170.472168,293.982605
9/9/1973,372.7404785,291.9446716,325.1555176,323.8427124,17665.39844,2144.080811,358.8105164,1127.997925,463.3783569,9842.483398,6418.547363,297.4337463
9/10/1973,372.4414368,292.910614,323.7306213,316.6987915,17254.70313,2023.262817,348.4354858,1056.839844,438.6307983,9727.095703,6571.628418,300.0653992
9/11/1973,374.5350342,294.4676208,318.89328,309.7639465,17129.03516,1889.45813,325.5674438,972.9520264,408.8105469,9564.954102,6705.649902,302.3998413
9/12/1973,370.1792603,295.5500793,315.8784485,302.6541748,17192.50977,1905.036987,325.5984192,931.0700684,394.3345337,9506.113281,6871.480957,303.4107666
9/13/1973,368.7374573,295.0924072,313.1307373,295.3141479,16888.36523,1844.739746,320.0726929,885.690918,376.34375,9402.115234,6969.791504,304.1567993
9/14/1973,368.5834045,293.6526794,310.3106689,287.9747925,16820.03711,1832.338257,317.7177124,844.569458,359.1262512,9305.447266,7023.84375,303.9689941
9/15/1973,365.0074768,293.1651306,306.8500366,280.5509644,16725.45117,1862.172363,316.8560181,827.1846924,346.261261,9266.199219,7049.952637,302.8056335
9/16/1973,360.8587952,293.0363159,309.5498047,273.6455688,16952.01367,1883.92041,314.8232422,817.397522,335.2502441,9210.900391,7071.336914,303.258728
9/17/1973,354.0619812,291.8682861,310.5721741,267.1208801,16881.83398,1800.879883,305.2058411,783.4086914,321.790802,9083.62793,7068.812012,301.1242981
9/18/1973,353.3863525,290.0851746,311.5996399,261.3174438,17089.07617,1697.519653,293.4503479,742.5184937,309.4832764,8876.235352,7046.447754,299.2690125
9/19/1973,348.9156799,288.9346924,311.4619141,255.9526215,17095.60352,1641.257446,286.4780579,724.1812134,302.5383606,8711.661133,7009.606445,296.0345764
9/20/1973,353.9199829,287.9582214,314.4353333,251.3798828,16674.72266,1475.877197,267.9060974,661.2473755,288.1710815,8553.848633,6919.117676,295.1671448
9/21/1973,353.2732544,286.5346375,310.6726685,247.5245667,16091.4248,1336.036377,254.5677185,597.9624634,275.3119202,8337.524414,6798.112305,294.6546631
9/22/1973,346.087616,285.5662842,302.07547,243.7415314,15749.86523,1344.302856,253.8847198,579.6201782,270.2846069,8223.483398,6748.053223,292.9032288
9/23/1973,345.7763977,285.1390381,296.7750244,240.2422791,15218.24414,1397.471191,258.6123047,581.2254028,265.8611145,8165.09375,6712.134766,292.7872314
9/24/1973,347.0422668,284.1342468,289.4073486,236.9168854,15071.07422,1420.626709,262.7806396,583.9463501,261.6477966,8127.441895,6699.631348,292.7965393
9/25/1973,348.6206665,283.5618591,286.1227112,233.8709259,14921.97461,1435.845337,263.6904297,575.3001099,256.1667786,8077.685059,6675.388184,292.2913513
9/26/1973,347.7987976,282.5526123,280.5648499,230.7808533,15118.03711,1442.708618,264.6092529,566.652832,251.2934418,8046.226074,6654.672363,291.5534058
9/27/1973,345.210022,281.3892517,278.2815552,227.7603607,15240.76953,1508.69519,268.1271362,576.1636353,247.5536499,8019.071777,6638.199219,291.1437073
9/28/1973,342.2144775,279.8887634,278.5174255,224.6092224,15165.30469,1541.506592,271.4277649,598.9058228,245.3313141,8036.020996,6639.77832,289.769104
9/29/1973,345.7524414,278.5722351,281.0376587,222.0724945,15252.60254,1539.973755,265.8006897,590.9467163,241.6205902,7996.811035,6579.499512,289.0175171
9/30/1973,344.3733215,278.3064575,284.8566589,219.8212128,15474.34668,1520.360962,264.1010437,589.5883179,238.7754211,7955.634277,6531.362305,287.9357605
10/1/1973,362.4551392,277.735321,290.0369568,217.7679138,15610.21094,1407.223022,255.7044067,552.7001343,234.0793457,7849.741211,6431.059082,287.2935486
10/2/1973,378.8641052,277.8384705,286.4896545,214.9211884,15979.54688,1327.651489,248.4965057,542.6886597,231.923172,7681.217773,6334.341309,287.1428833
10/3/1973,382.7870178,281.2275085,282.5111389,212.576355,16202.04199,1352.64856,251.2897491,560.7443848,232.5443573,7541.008301,6311.915527,288.9419861
10/4/1973,380.1725464,281.6804504,276.276001,210.3785553,16368.9502,1397.855591,254.2353821,582.2164917,233.7851257,7492.451172,6293.845215,290.8650208
10/5/1973,380.9955139,281.0696106,265.8960876,208.6795807,16243.90332,1470.981445,261.5263062,617.4890747,236.0283051,7589.134766,6281.451172,290.5591431
10/6/1973,377.9702454,282.29599,265.8264771,207.4871826,16121.2666,1608.895874,275.6518555,670.8846436,240.1575623,7740.976563,6302.547363,293.1662598
10/7/1973,379.5506287,286.1201477,264.6205139,207.055481,15746.55273,1691.37439,284.0873413,732.2611694,245.288681,7957.484375,6367.160156,296.7217102
10/8/1973,381.3140564,290.5672302,264.4593201,207.1899567,15601.60938,1670.448975,284.3544312,723.5223999,245.0065613,8052.228027,6392.244629,304.2141724
10/9/1973,379.9412842,293.9358215,266.8106384,207.524231,16141.3916,1910.341919,315.6226196,802.5913086,254.2247772,8264.363281,6492.499512,306.4720764
10/10/1973,386.1816101,295.88797,272.3223877,207.8723145,16834.10742,2075.11084,345.6211853,863.4041748,260.5032959,8489.291016,6584.114258,310.2145081
10/11/1973,380.6352234,296.6095276,281.8556824,208.2887726,17536.99023,2545.38623,419.4517822,1048.104126,281.2201233,8856.958008,6762.578125,308.8391418
10/12/1973,386.6589661,297.8504944,293.7099609,209.0671844,17664.39063,2789.39917,465.0155945,1172.295044,296.3927917,9184.740234,6908.373047,310.2765503
10/13/1973,391.3288269,301.4690552,302.3275146,210.5585327,17849.98242,2828.529053,470.7319031,1178.44519,299.5046082,9356.914063,6999.244629,313.9723816
10/14/1973,389.6028748,304.7791138,305.7309875,212.5302429,18583.78906,3139.272461,547.2557983,1353.660278,324.6862488,9607.03418,7166.90918,314.2911682
10/15/1973,393.2598877,308.788269,318.2900391,214.7377319,18810.39648,3120.456055,527.1915283,1339.012329,323.2817383,9769.325195,7240.219238,318.3209839
10/16/1973,393.9118652,310.3878479,321.3059387,217.0386505,18982.08008,3150.543213,529.7666016,1364.716797,329.5921326,9864.209961,7304.259766,317.7832031
10/17/1973,392.8765869,313.5793457,322.9387512,218.9928741,18929.30859,3220.521729,544.4747925,1425.966309,338.6268311,9924.916992,7359.835938,318.2930298
10/18/1973,399.7388,317.2167358,327.1939087,220.6718445,18887.88086,3071.273926,507.7432556,1367.673828,333.7557068,9901.624023,7373.621582,321.7846375
10/19/1973,400.318573,318.0227356,320.0171204,222.0777588,18575.53516,2968.711182,489.470459,1309.705322,328.0562439,9905.71582,7438.555176,323.0689392
10/20/1973,394.85849,317.0822754,303.5079346,223.102951,18268.62109,3064.850098,491.3349915,1371.564209,336.5223999,10052.76855,7555.860352,323.6939697
10/21/1973,390.3268433,316.5429077,296.3075256,223.8901367,18079.77734,3260.795898,527.0291138,1477.891235,356.8937073,10212.0293,7689.588867,327.9026184
10/22/1973,389.3833008,317.2692566,295.3390808,224.8161316,18282.76172,3692.116455,641.1535034,1701.982056,396.769104,10487.67285,7902.439941,329.5696411
10/23/1973,407.7157288,319.9512329,313.4026184,226.102066,18038.71875,3479.499512,617.2573853,1660.93103,396.5839844,10519.99023,7963.308594,332.3607483
10/24/1973,399.5639343,318.412323,300.7565308,228.420929,18667.9707,3125.033691,531.8243408,1414.086548,361.9014587,10493.70605,7994.54541,335.1218567
10/25/1973,393.9638367,319.995697,300.4048157,230.622757,19088.24805,3287.752197,567.697876,1486.096191,373.8087463,10651.91895,8180.48877,331.3674622
10/26/1973,394.666748,319.6870117,306.7816772,231.596283,19338.22656,3372.984375,583.9090576,1531.718018,383.2540894,10766.8291,8330.118164,331.8452148
10/27/1973,395.3436584,320.3816833,311.4597168,232.6745758,19649.09375,3412.421387,589.9381104,1560.166504,390.7772217,10847.83008,8455.739258,330.8769531
10/28/1973,395.5741577,323.0783386,314.1854248,234.2258148,19574.7793,3487.484131,592.730896,1600.901733,399.4662476,10911.14746,8551.853516,332.2238464
10/29/1973,398.2741699,325.8152466,320.3612671,235.819809,19552.94141,3228.553711,527.6415405,1483.864868,383.5855408,10831.80762,8561.793945,334.4860229
10/30/1973,394.0877686,328.2076721,315.9553833,237.5581207,19521.0625,3224.661133,485.5174561,1599.671753,410.8378601,10789.39746,8625.814453,334.5412903
10/31/1973,391.368103,327.5779724,313.7299194,239.1768799,18764.45508,3000.933594,377.4271851,1612.300049,442.7130127,10772.72461,8648.887695,335.0517578
11/1/1973,371.2332153,326.6562195,296.5371094,242.4602661,16767.0293,1840.146973,220.2048645,1317.799316,420.7808533,10509.66699,8471.770508,335.3067627
11/2/1973,368.8174438,329.879425,297.4763489,245.0703125,13508.80273,738.194458,188.1140442,945.2914429,347.3058777,9870.75293,7988.216797,338.3552551
11/3/1973,364.8015747,334.4529419,300.8056335,245.3323822,10961.65527,407.9454346,182.3320313,690.8356323,300.084198,8935.679688,7371.339844,343.4272156
11/4/1973,376.6598816,336.5339355,302.3341064,242.818985,8421.256836,284.3925476,180.178772,587.2387085,273.1578674,8056.805176,6646.722168,343.8219299
11/5/1973,379.8357849,332.1727295,300.7549438,239.2646179,6826.950684,256.2613831,179.9534454,472.0812988,270.000824,6863.990234,6146.176758,343.0258789
11/6/1973,385.3683167,323.672821,295.8215332,233.8492432,5762.174805,229.710022,180.1213226,416.3345032,271.312561,6130.161621,5545.412109,332.3963013
11/7/1973,381.0484314,313.0477905,290.25177,232.499176,5000.038086,222.318634,180.850296,379.0887451,255.2456055,5282.057129,4860.748047,326.9454041
11/8/1973,379.3239746,310.4837036,286.7279663,231.4535675,4585.804199,220.9390564,181.2405243,336.2811279,249.030838,4459.92334,4306.223633,321.2485657
11/9/1973,378.5545349,305.2747192,284.7941589,229.8643799,4464.359863,219.5036469,181.8364716,298.8312988,244.955307,3612.053711,3857.383057,317.278717
11/10/1973,387.0062256,299.9588623,281.4042053,228.6195221,4234.458008,211.2612762,181.9545898,275.5129395,236.89888,3123.99292,3345.97168,312.1153564
11/11/1973,384.6239929,297.1086426,278.5145264,227.3117065,4115.319336,210.1103363,182.1719055,252.4226837,232.9457703,2530.154785,2981.138672,307.1863098
11/12/1973,390.2251892,293.9020386,276.6828613,225.5930176,3837.696045,202.0996552,181.8121033,236.9369202,227.4189301,2290.498291,2623.024658,303.9120178
11/13/1973,404.9302979,293.3220215,279.7659912,224.9576569,3783.70459,198.441391,181.4942474,231.0188293,219.8789368,1972.312622,2259.741455,303.058075
11/14/1973,402.2131958,290.0421448,275.0851746,223.6235657,3362.872314,193.0712891,180.8882599,226.145752,213.2505341,1865.790894,1924.518188,301.7601929
11/15/1973,395.3594055,288.2453613,273.4270935,221.8479919,3158.157959,192.1979065,180.5408325,216.1609039,210.4546051,1594.154175,1675.738647,300.0184021
11/16/1973,391.2177429,285.2279968,270.0004272,219.3816223,2939.056396,188.7491913,180.0565338,209.9759674,208.3402405,1434.140259,1489.452148,297.2254639
11/17/1973,388.0090027,282.7268677,267.5960083,216.9480896,2920.435059,187.0953217,179.7289734,205.827774,207.003952,1309.871094,1350.491699,293.5636902
11/18/1973,401.5085754,283.1645813,265.9146729,214.8112183,2680.319824,184.0285034,179.453949,208.7279053,203.4777832,1339.471436,1204.258789,290.6005859
11/19/1973,388.7355652,282.8803406,267.3813782,214.4211578,2585.70459,184.5231934,179.4589386,208.4878082,201.7318268,1423.290527,1039.730713,298.0000916
11/20/1973,360.8034668,285.3939819,264.3949585,213.3214569,2740.154785,184.3091431,179.6269531,204.8186188,201.3634644,1238.615845,960.3477783,296.3898315
11/21/1973,353.0099792,282.0695496,262.5202026,211.1036682,2887.463135,183.734375,179.6926117,202.5761871,200.9676208,1138.29187,907.4914551,295.2372742
11/22/1973,352.175415,282.3541565,260.1796875,209.8235931,3088.885498,184.3194275,179.779007,198.6789246,201.0112457,1020.72522,873.6125488,289.7874451
11/23/1973,374.3170471,282.1756287,261.514801,209.6051178,3063.423828,183.388092,179.8161926,198.5117188,199.7629852,1006.51239,805.7041626,292.7763672
11/24/1973,377.9703674,284.3927002,262.9013367,209.5789948,3155.094238,183.719696,179.8759003,197.6926422,198.8846893,929.7266846,741.628479,294.6815796
11/25/1973,373.5923767,284.9377747,263.6574097,209.505127,3360.246338,184.235733,179.9402008,196.1685028,198.5237732,832.2822876,701.7677002,295.9849243
11/26/1973,374.8930969,281.8256836,261.8950806,208.7501678,3109.030029,183.20224,179.837677,194.7707062,197.7380524,837.9348755,659.8720703,292.7828369
11/27/1973,385.3567505,281.2073059,262.4091187,208.9052277,3039.764404,183.037384,179.7547302,195.5337677,196.9125061,800.9851685,596.9728394,292.5716553
11/28/1973,378.638916,281.2667236,261.4096069,208.7515411,3027.540039,183.2004395,179.7706146,194.8455048,196.6959686,714.2310181,552.4519043,292.9735107
11/29/1973,370.4256897,282.0003052,259.6855774,207.8881989,2945.419434,182.733139,179.614563,192.8964996,196.6662903,661.9666138,516.3404541,292.608429
11/30/1973,365.5453186,281.8561096,258.225708,206.6180573,2999.668701,182.2571564,179.433609,189.8577423,197.2192993,612.263916,502.7513123,290.6388855
12/1/1973,450.4216003,287.5108948,346.8017273,207.4939423,2434.974365,180.7115631,179.075943,194.0833435,194.8458557,638.5889282,450.9328308,299.0639954
12/2/1973,491.0613098,296.6322632,389.4702454,211.4428253,2315.945068,182.295929,179.8041077,198.1465912,195.7496948,656.4129639,389.4935913,320.5810547
12/3/1973,452.2362976,293.0558167,347.4206848,214.1061401,2374.541016,182.7894287,179.5743561,196.7245178,196.7435608,629.2601318,361.9664917,308.565033
12/4/1973,416.0663147,297.1525574,336.3656616,214.5276947,2356.678467,182.1270447,179.6478729,196.8308868,196.9543457,627.8721313,348.76474,308.4827881
12/5/1973,409.7738342,301.3113708,348.8553772,214.3954468,2413.536377,182.2204285,180.0296173,197.4243622,197.200882,626.6164551,338.6308899,319.6549988
12/6/1973,412.8477783,301.6902771,353.184082,215.3575745,2600.045898,183.0496826,180.4125061,197.6804352,197.6090088,612.5387573,332.2174988,327.7102356
12/7/1973,415.8465576,302.8612976,363.8512573,216.4928131,2799.903564,183.9495697,180.6879272,197.3315277,198.0557709,586.3323975,331.9496155,329.0923157
12/8/1973,419.2211609,307.4797974,373.8697815,218.4814453,2957.033691,184.5648651,180.8677979,196.7192383,198.4653625,572.5906982,334.9241638,330.5314331
12/9/1973,427.2470703,313.2122498,381.202301,220.7733917,3049.626953,185.1756287,181.004715,196.0191803,198.4543762,575.7595825,335.6911926,335.4981079
12/10/1973,434.5849609,317.6240234,386.1799622,223.0162048,3035.882568,185.7645874,181.0688477,195.5128937,198.9570313,583.4698486,336.8410034,339.4976807
12/11/1973,428.7399292,319.1378174,388.9909973,224.2057953,2910.700439,186.0307312,181.1584167,194.2436676,199.4094696,609.9907227,340.9196167,336.8523865
12/12/1973,457.9818726,322.3609009,408.5450439,227.1438904,2820.961914,185.0106049,181.1691284,196.3150482,199.5787201,578.875061,329.4038696,349.2736511
12/13/1973,444.9984436,322.5677185,404.0770569,227.044632,2711.964844,184.8276672,181.0674286,195.6878204,199.8596039,545.6358643,325.1003723,345.7277222
12/14/1973,459.7565002,326.7547913,419.0979919,228.5410309,2546.600342,184.5878296,181.0057068,197.6421967,200.0418243,525.2868652,308.1050415,351.8660889
12/15/1973,465.1531982,329.8401489,425.9436951,229.3686066,2451.832031,184.5717773,180.8446655,198.5404358,200.620285,487.6795349,299.066925,351.9762573
12/16/1973,457.2567139,330.4848022,418.1569519,229.3598633,2416.887939,184.1664581,180.6923523,199.4508057,200.991745,464.2271729,294.7402649,348.1478271
12/17/1973,440.4058228,330.5784302,409.6087036,229.1406555,2393.152344,183.9082794,180.7532196,199.9429779,201.4865265,472.1949463,290.8853149,346.1841431
12/18/1973,442.0974426,330.5394897,400.8516235,229.1655884,2346.316162,183.9055939,180.8143921,201.1831055,201.7843933,480.5708008,285.3317871,347.4992371
12/19/1973,434.4924927,330.9101257,383.7359009,229.3177795,2452.173096,184.2424927,180.9949188,201.6247253,202.057785,470.2232361,282.3236694,356.7555237
12/20/1973,429.5680847,330.4544373,379.0870667,229.3053589,2631.876465,184.8749084,181.2250519,201.1604309,202.2998657,444.756897,283.8540955,356.7846069
12/21/1973,420.3156128,329.6801453,382.1030884,228.2932281,2749.183594,185.0991821,181.1486664,199.2776184,202.5317993,441.7108459,287.7210083,348.6927795
12/22/1973,443.563324,331.7240295,397.9526978,229.1347504,2655.200684,184.790451,181.0582428,200.4198608,202.1182709,461.0194702,281.6346741,355.9485474
12/23/1973,456.2043457,334.7163391,407.7838745,231.4561157,2732.718262,185.8960724,181.3906403,201.3300018,202.5228119,440.4225159,277.3699036,368.6331177
12/24/1973,453.9558411,335.6378479,409.0929565,232.6483459,2636.686523,185.9624023,181.3535156,200.9098663,202.7979431,433.4588318,275.9817505,364.7745056
12/25/1973,450.0318298,337.3653259,403.8959045,233.306366,2664.445313,186.0102081,181.3504791,200.0977631,203.1231689,424.2005005,275.0286255,361.151886
12/26/1973,447.0499268,337.6875305,403.8548584,233.414978,2696.218994,185.6715546,181.3029175,199.5588074,203.189621,416.7231445,275.1127014,358.4002686
12/27/1973,446.6401062,335.2145386,403.0769653,232.3865509,2512.342773,185.0136871,181.0641785,199.3341675,202.877533,432.5264893,273.8671265,354.0211487
12/28/1973,463.2666931,337.3471375,410.4787903,233.4574432,2465.283203,185.0904694,181.0722809,201.940094,202.8200073,410.1425476,268.3100891,363.3587341
12/29/1973,461.4049377,338.3892822,406.2521362,233.2771912,2418.258057,185.2174683,180.8614197,201.8502045,203.0352325,383.1864319,265.0205383,359.1699524
12/30/1973,472.0878601,341.0464783,416.178833,233.8023987,2341.197266,184.7260742,180.6077728,203.3089752,203.2471924,371.1659546,259.8854065,360.7440796
12/31/1973,467.0732727,341.012146,401.3977051,233.4887238,2253.622559,184.1451874,180.1402435,203.4148254,203.2393341,358.4334717,257.5283508,358.2284851
1/1/1974,462.2933044,342.0316162,410.2846069,231.7826996,1604.232056,181.6873779,178.0491638,204.3765564,202.5729828,360.7008667,246.7146912,355.5287476
1/2/1974,480.1774902,347.8605347,413.2128906,231.2697754,1614.416504,180.1553497,176.8562164,204.2276154,199.8643799,382.6382141,225.6615753,361.5975647
1/3/1974,436.9942322,350.8639832,372.7330322,230.6774902,1707.633789,179.2353058,177.0117645,201.1677704,197.8330994,346.3571777,216.0157013,370.262207
1/4/1974,401.0605774,357.2460632,365.3842773,230.7584534,1780.210449,179.072464,177.2297821,198.3227081,196.8068848,343.5784912,211.2864685,379.1082764
1/5/1974,407.7944031,361.1655884,380.556488,231.7317352,1915.991333,179.7377014,177.3651886,196.3140717,196.0990448,310.10849,209.1360016,390.9032288
1/6/1974,417.3226013,357.5465393,394.3601074,233.0352936,1914.821533,179.4842834,177.3742676,195.0292511,195.7053375,296.4876099,207.7887268,391.9552002
