,NDOI,smscg,tide
4/8/1967,49142,1,4.386800289
4/9/1967,49130,1,4.567200184
4/10/1967,49120,1,4.921700001
4/11/1967,49113,1,5.269200325
4/12/1967,49108,1,5.286399841
4/13/1967,49103,1,5.413499832
4/14/1967,49100,1,5.378899574
4/15/1967,49097,1,5.188199997
4/16/1967,49095,1,5.005400181
4/17/1967,49093,1,4.952600002
4/18/1967,49091,1,5.045899868
4/19/1967,49089,1,5.200600147
4/20/1967,49087,1,5.407999992
4/21/1967,49086,1,5.572500229
4/22/1967,49084,1,5.63929987
4/23/1967,49082,1,6.429100037
4/24/1967,49079,1,7.290200233
4/25/1967,49076,1,7.74450016
4/26/1967,49070,1,7.624699593
4/27/1967,49060,1,7.552000046
4/28/1967,49041,1,7.019199848
4/29/1967,48995,1,6.248099804
4/30/1967,48829,1,5.447100163
5/1/1967,48659,1,4.727099895
5/2/1967,48611,1,4.662400246
5/3/1967,48591,1,4.561100006
5/4/1967,48581,1,4.506100178
5/5/1967,48575,1,4.245299816
5/6/1967,48571,1,4.546800137
5/7/1967,48568,1,5.139699936
5/8/1967,48566,1,5.568500042
5/9/1967,48564,1,6.014900208
5/10/1967,48562,1,6.172100067
5/11/1967,48561,1,6.298000336
5/12/1967,48559,1,6.167600155
5/13/1967,48557,1,6.1656003
5/14/1967,48556,1,5.919199944
5/15/1967,48553,1,5.601099968
5/16/1967,48551,1,5.210499763
5/17/1967,48548,1,5.068699837
5/18/1967,48544,1,5.187200069
5/19/1967,48540,1,5.288700104
5/20/1967,48534,1,5.451900005
5/21/1967,48527,1,6.616999626
5/22/1967,48518,1,7.637000084
5/23/1967,48505,1,8.167099953
5/24/1967,48487,1,8.276199341
5/25/1967,48462,1,8.080600739
5/26/1967,48425,1,7.631099701
5/27/1967,48365,1,7.184299946
5/28/1967,48262,1,6.275300026
5/29/1967,48059,1,5.312400341
5/30/1967,47571,1,4.776400089
5/31/1967,45850,1,4.524999619
6/1/1967,44160,1,4.238599777
6/2/1967,43694,1,4.04129982
6/3/1967,43502,1,4.464400291
6/4/1967,43404,1,5.234499931
6/5/1967,43348,1,5.790800095
6/6/1967,43311,1,6.327000141
6/7/1967,43286,1,6.674499989
6/8/1967,43267,1,6.912400246
6/9/1967,43252,1,7.020100117
6/10/1967,43239,1,6.921700001
6/11/1967,43227,1,6.773600101
6/12/1967,43215,1,6.53249979
6/13/1967,43203,1,5.960800171
6/14/1967,43190,1,5.406799793
6/15/1967,43175,1,5.321899891
6/16/1967,43158,1,5.115799904
6/17/1967,43137,1,5.286399841
6/18/1967,43112,1,6.482500076
6/19/1967,43080,1,7.427100182
6/20/1967,43040,1,8.00549984
6/21/1967,42987,1,8.309200287
6/22/1967,42917,1,8.280599594
6/23/1967,42820,1,7.950600147
6/24/1967,42681,1,7.255199909
6/25/1967,42472,1,6.921199799
6/26/1967,42137,1,6.015799999
6/27/1967,41554,1,5.049499989
6/28/1967,40401,1,4.60710001
6/29/1967,37594,1,4.164500237
6/30/1967,27402,1,3.734299898
7/1/1967,17026,1,4.10710001
7/2/1967,14085,1,4.772999763
7/3/1967,12860,1,5.479199886
7/4/1967,12235,1,6.098100185
7/5/1967,11875,1,6.651400089
7/6/1967,11650,1,7.114899635
7/7/1967,11499,1,7.444900036
7/8/1967,11393,1,7.504700184
7/9/1967,11317,1,7.326900005
7/10/1967,11260,1,7.130399704
7/11/1967,11216,1,6.65719986
7/12/1967,11182,1,5.719200134
7/13/1967,11155,1,5.382599831
7/14/1967,11133,1,5.008699894
7/15/1967,11114,1,5.678299904
7/16/1967,11099,1,6.077700138
7/17/1967,11086,1,6.834400177
7/18/1967,11074,1,7.386700153
7/19/1967,11063,1,7.782999992
7/20/1967,11052,1,7.885499954
7/21/1967,11042,1,7.805799961
7/22/1967,11030,1,7.382699966
7/23/1967,11017,1,6.702300072
7/24/1967,11001,1,6.325999737
7/25/1967,10980,1,5.5072999
7/26/1967,10950,1,4.589900017
7/27/1967,10903,1,4.147199631
7/28/1967,10822,1,3.532599926
7/29/1967,10666,1,4.005700111
7/30/1967,10292,1,4.320600033
7/31/1967,8972,1,4.71600008
8/1/1967,7653,1,5.354499817
8/2/1967,7279,1,6.08550024
8/3/1967,7124,1,6.723899841
8/4/1967,7044,1,7.304599762
8/5/1967,6999,1,7.580599785
8/6/1967,6970,1,7.545100212
8/7/1967,6951,1,7.274100304
8/8/1967,6938,1,6.738500118
8/9/1967,6929,1,5.989299774
8/10/1967,6922,1,5.488099575
8/11/1967,6918,1,5.194000244
8/12/1967,6914,1,5.612100124
8/13/1967,6912,1,6.038599968
8/14/1967,6910,1,6.158400059
8/15/1967,6909,1,6.575699806
8/16/1967,6909,1,6.902400017
8/17/1967,6909,1,7.079599857
8/18/1967,6911,1,7.156400204
8/19/1967,6913,1,6.92689991
8/20/1967,6916,1,6.385200024
8/21/1967,6920,1,5.852499962
8/22/1967,6926,1,5.179600239
8/23/1967,6934,1,4.555799961
8/24/1967,6946,1,3.987799644
8/25/1967,6963,1,3.77760005
8/26/1967,6989,1,3.901200294
8/27/1967,7030,1,4.100300312
8/28/1967,7102,1,4.420099735
8/29/1967,7243,1,4.573699951
8/30/1967,7582,1,5.153800011
8/31/1967,8777,1,5.897200108
9/1/1967,9952,1,6.579699993
9/2/1967,10275,1,6.989699841
9/3/1967,10408,1,7.165400028
9/4/1967,10475,1,6.998700142
9/5/1967,10513,1,6.303299904
9/6/1967,10537,1,5.873900414
9/7/1967,10553,1,5.668100357
9/8/1967,10564,1,6.018000126
9/9/1967,10572,1,6.105199814
9/10/1967,10577,1,6.04640007
9/11/1967,10581,1,5.97300005
9/12/1967,10584,1,5.802899837
9/13/1967,10586,1,5.970000267
9/14/1967,10588,1,6.11439991
9/15/1967,10589,1,6.1875
9/16/1967,10589,1,6.038199902
9/17/1967,10589,1,5.66989994
9/18/1967,10588,1,5.173500061
9/19/1967,10586,1,4.722700119
9/20/1967,10584,1,4.397199631
9/21/1967,10580,1,4.589299679
9/22/1967,10576,1,4.618400097
9/23/1967,10569,1,4.562700272
9/24/1967,10558,1,4.465499878
9/25/1967,10543,1,4.368700027
9/26/1967,10517,1,4.474600315
9/27/1967,10473,1,4.715600014
9/28/1967,10385,1,4.942800045
9/29/1967,10171,1,5.456100464
9/30/1967,9395,1,5.953400135
10/1/1967,8605,1,6.222899914
10/2/1967,8380,1,6.085400105
10/3/1967,8287,1,5.859100342
10/4/1967,8239,1,6.350299835
10/5/1967,8212,1,7.052599907
10/6/1967,8194,1,7.229300022
10/7/1967,8183,1,7.035600185
10/8/1967,8174,1,6.582399845
10/9/1967,8168,1,6.038300037
10/10/1967,8164,1,5.54460001
10/11/1967,8160,1,5.069200039
10/12/1967,8156,1,5.207400322
10/13/1967,8154,1,5.103899956
10/14/1967,8151,1,4.97660017
10/15/1967,8148,1,4.987299919
10/16/1967,8146,1,4.686299801
10/17/1967,8143,1,4.975399971
10/18/1967,8140,1,5.333200455
10/19/1967,8137,1,5.538700104
10/20/1967,8133,1,5.648600101
10/21/1967,8127,1,5.625800133
10/22/1967,8121,1,5.415699959
10/23/1967,8112,1,5.119800091
10/24/1967,8100,1,4.895999908
10/25/1967,8084,1,4.754700184
10/26/1967,8059,1,4.722499847
10/27/1967,8019,1,4.704600334
10/28/1967,7950,1,4.924699783
10/29/1967,7814,1,5.114599705
10/30/1967,7489,1,5.440299988
10/31/1967,6343,1,6.16479969
11/1/1967,5217,1,7.250100136
11/2/1967,4907,1,8.014100075
11/3/1967,4779,1,8.312299728
11/4/1967,4715,1,8.201299667
11/5/1967,4678,1,7.639400005
11/6/1967,4655,1,6.815899849
11/7/1967,4640,1,5.925000191
11/8/1967,4629,1,5.109700203
11/9/1967,4622,1,4.772200108
11/10/1967,4616,1,4.722300053
11/11/1967,4612,1,4.843299866
11/12/1967,4609,1,4.606200218
11/13/1967,4606,1,4.892199993
11/14/1967,4604,1,5.388400078
11/15/1967,4603,1,5.861999989
11/16/1967,4602,1,6.238799572
11/17/1967,4601,1,6.367500305
11/18/1967,4601,1,6.50880003
11/19/1967,4601,1,6.373899937
11/20/1967,4601,1,6.160099983
11/21/1967,4601,1,5.894599915
11/22/1967,4603,1,5.507900238
11/23/1967,4604,1,5.062299728
11/24/1967,4607,1,4.621700287
11/25/1967,4611,1,4.610300064
11/26/1967,4618,1,4.692200184
11/27/1967,4631,1,5.038899899
11/28/1967,4656,1,6.241899967
11/29/1967,4716,1,7.409800053
11/30/1967,4936,1,8.249799728
12/1/1967,5159,1,8.823399544
12/2/1967,5223,1,8.864600182
12/3/1967,5249,1,8.429200172
12/4/1967,5263,1,7.656899929
12/5/1967,5272,1,6.712900162
12/6/1967,5278,1,5.654500008
12/7/1967,5282,1,4.834000111
12/8/1967,5286,1,4.480199814
12/9/1967,5289,1,4.099299908
12/10/1967,5293,1,4.081200123
12/11/1967,5297,1,4.621500015
12/12/1967,5301,1,5.311999798
12/13/1967,5305,1,5.827600002
12/14/1967,5311,1,6.353000164
12/15/1967,5317,1,6.663500309
12/16/1967,5325,1,6.93239975
12/17/1967,5335,1,7.046899796
12/18/1967,5346,1,6.949899673
12/19/1967,5361,1,6.850600243
12/20/1967,5380,1,6.441699982
12/21/1967,5403,1,5.756299973
12/22/1967,5435,1,4.946499825
12/23/1967,5476,1,4.691800117
12/24/1967,5534,1,4.391700268
12/25/1967,5617,1,4.624700069
12/26/1967,5741,1,5.851500034
12/27/1967,5939,1,6.91260004
12/28/1967,6282,1,7.867800236
12/29/1967,6956,1,8.528699875
12/30/1967,8573,1,8.784000397
12/31/1967,14276,1,8.614100456
1/1/1968,19980,0,8.070500374
1/2/1968,21598,0,7.421599865
1/3/1968,22272,0,6.45389986
1/4/1968,22616,0,5.239799976
1/5/1968,22815,0,4.513199806
1/6/1968,22942,0,3.965800047
1/7/1968,23027,0,3.408200026
1/8/1968,23088,0,4.002300262
1/9/1968,23133,0,4.595300198
1/10/1968,23169,0,5.196499825
1/11/1968,23199,0,5.804600239
1/12/1968,23225,0,6.280200005
1/13/1968,23248,0,6.743599892
1/14/1968,23270,0,7.155400276
1/15/1968,23292,0,7.243799686
1/16/1968,23316,0,7.363100052
1/17/1968,23341,0,7.07490015
1/18/1968,23371,0,6.431099892
1/19/1968,23406,0,5.512900352
1/20/1968,23448,0,4.863800049
1/21/1968,23501,0,4.418800354
1/22/1968,23569,0,4.575900078
1/23/1968,23659,0,5.441400051
1/24/1968,23783,0,6.280200005
1/25/1968,23959,0,7.027999878
1/26/1968,24223,0,7.629600048
1/27/1968,24642,0,8.012700081
1/28/1968,25368,0,8.091199875
1/29/1968,26794,0,7.79279995
1/30/1968,30215,0,7.40749979
1/31/1968,42285,0,6.64620018
2/1/1968,53919,1,5.631200314
2/2/1968,57026,1,4.601399899
2/3/1968,58285,1,3.999799967
2/4/1968,58916,1,3.384500027
2/5/1968,59274,1,3.660000324
2/6/1968,59497,1,3.949699879
2/7/1968,59643,1,4.340199947
2/8/1968,59744,1,4.839900017
2/9/1968,59815,1,5.394899845
2/10/1968,59865,1,5.99090004
2/11/1968,59902,1,6.59100008
2/12/1968,59928,1,6.925600052
2/13/1968,59946,1,7.210300446
2/14/1968,59956,1,7.088200092
2/15/1968,59961,1,6.617899895
2/16/1968,59959,1,5.739099979
2/17/1968,59951,1,5.000400066
2/18/1968,59936,1,4.792999744
2/19/1968,59913,1,5.224200249
2/20/1968,59878,1,5.517399788
2/21/1968,59829,1,5.849200249
2/22/1968,59757,1,6.188499928
2/23/1968,59652,1,6.545800209
2/24/1968,59491,1,6.866000175
2/25/1968,59231,1,7.033199787
2/26/1968,58773,1,6.931600094
2/27/1968,57857,1,6.653399944
2/28/1968,55596,1,6.096899986
2/29/1968,47129,1,5.383300304
3/1/1968,38345,1,4.537399769
3/2/1968,35854,1,4.084799767
3/3/1968,34816,1,4.196499825
3/4/1968,34288,1,4.195999622
3/5/1968,33982,1,4.122299671
3/6/1968,33790,1,4.08920002
3/7/1968,33661,1,4.18900013
3/8/1968,33570,1,4.465499878
3/9/1968,33503,1,4.937900066
3/10/1968,33452,1,5.500900269
3/11/1968,33412,1,5.996900082
3/12/1968,33379,1,6.393600464
3/13/1968,33351,1,6.360899925
3/14/1968,33327,1,6.122600079
3/15/1968,33305,1,5.570199966
3/16/1968,33283,1,5.567299843
3/17/1968,33262,1,6.123000145
3/18/1968,33239,1,6.350199699
3/19/1968,33213,1,6.40530014
3/20/1968,33184,1,6.197999954
3/21/1968,33148,1,5.939400196
3/22/1968,33104,1,5.796199799
3/23/1968,33046,1,5.743999958
3/24/1968,32968,1,5.774999619
3/25/1968,32857,1,5.743999958
3/26/1968,32692,1,5.526400089
3/27/1968,32431,1,4.990600109
3/28/1968,31978,1,4.735199928
3/29/1968,31091,1,4.743600368
3/30/1968,28962,1,5.017699718
3/31/1968,21452,1,5.015200138
4/1/1968,14076,1,5.143899918
4/2/1968,12045,1,5.030799866
4/3/1968,11210,1,4.7572999
4/4/1968,10788,1,4.477400303
4/5/1968,10546,1,4.328199863
4/6/1968,10395,1,4.355000019
4/7/1968,10295,1,4.628799915
4/8/1968,10225,1,4.957300186
4/9/1968,10174,1,5.150100231
4/10/1968,10137,1,5.295400143
4/11/1968,10108,1,5.349900246
4/12/1968,10086,1,5.941800117
4/13/1968,10068,1,6.802400112
4/14/1968,10054,1,7.450799942
4/15/1968,10043,1,7.398599625
4/16/1968,10033,1,7.55919981
4/17/1968,10026,1,7.107899666
4/18/1968,10019,1,6.474099636
4/19/1968,10013,1,5.831799984
4/20/1968,10008,1,5.289800167
4/21/1968,10003,1,5.049399853
4/22/1968,9999,1,5.072800159
4/23/1968,9994,1,4.843800068
4/24/1968,9988,1,4.672600269
4/25/1968,9981,1,4.937599659
4/26/1968,9970,1,5.385000229
4/27/1968,9952,1,5.744800091
4/28/1968,9918,1,5.852799892
4/29/1968,9835,1,5.935600281
4/30/1968,9536,1,5.754199982
5/1/1968,9232,1,5.619600296
5/2/1968,9145,1,5.386499882
5/3/1968,9109,1,5.04640007
5/4/1968,9091,1,4.728000164
5/5/1968,9080,1,4.489599705
5/6/1968,9074,1,4.538700104
5/7/1968,9069,1,4.785600185
5/8/1968,9066,1,4.890799999
5/9/1968,9063,1,5.059599876
5/10/1968,9062,1,6.334500313
5/11/1968,9060,1,7.461600304
5/12/1968,9059,1,8.229200363
5/13/1968,9057,1,8.46780014
5/14/1968,9056,1,8.293000221
5/15/1968,9055,1,8.04129982
5/16/1968,9054,1,7.435600281
5/17/1968,9052,1,6.53429985
5/18/1968,9051,1,5.537899971
5/19/1968,9049,1,5.14869976
5/20/1968,9047,1,4.892999649
5/21/1968,9044,1,4.66260004
5/22/1968,9040,1,4.530400276
5/23/1968,9036,1,5.195300102
5/24/1968,9029,1,5.66590023
5/25/1968,9020,1,6.090299606
5/26/1968,9006,1,6.331600189
5/27/1968,8984,1,6.460299969
5/28/1968,8945,1,6.439199924
5/29/1968,8870,1,6.316800117
5/30/1968,8688,1,6.07159996
5/31/1968,8049,1,5.994699955
6/1/1968,7421,1,5.561999798
6/2/1968,7248,1,5.042800426
6/3/1968,7177,1,4.795499802
6/4/1968,7141,1,4.76279974
6/5/1968,7121,1,4.768899918
6/6/1968,7108,1,4.986000061
6/7/1968,7099,1,6.276599884
6/8/1968,7093,1,7.485899925
6/9/1968,7089,1,8.342100143
6/10/1968,7086,1,8.756099701
6/11/1968,7084,1,8.847000122
6/12/1968,7082,1,8.503899574
6/13/1968,7080,1,8.05039978
6/14/1968,7079,1,7.460499763
6/15/1968,7078,1,6.377300262
6/16/1968,7078,1,5.425499916
6/17/1968,7077,1,4.965399742
6/18/1968,7077,1,4.451699734
6/19/1968,7077,1,4.320100307
6/20/1968,7077,1,4.961999893
6/21/1968,7077,1,5.50180006
6/22/1968,7077,1,5.965600014
6/23/1968,7078,1,6.343100071
6/24/1968,7079,1,6.635800362
6/25/1968,7080,1,6.764500141
6/26/1968,7082,1,6.834799767
6/27/1968,7087,1,6.723200321
6/28/1968,7095,1,6.436500072
6/29/1968,7116,1,6.280200005
6/30/1968,7193,1,5.791700363
7/1/1968,7270,1,5.147900105
7/2/1968,7292,1,4.92689991
7/3/1968,7301,1,4.631299973
7/4/1968,7306,1,5.334199905
7/5/1968,7309,1,5.923500061
7/6/1968,7310,1,6.977000237
7/7/1968,7311,1,7.834599972
7/8/1968,7311,1,8.426300049
7/9/1968,7312,1,8.715399742
7/10/1968,7312,1,8.628399849
7/11/1968,7311,1,8.213999748
7/12/1968,7311,1,7.553100109
7/13/1968,7310,1,6.891200066
7/14/1968,7310,1,5.679399967
7/15/1968,7309,1,5.011600018
7/16/1968,7307,1,4.377299786
7/17/1968,7306,1,4.266499996
7/18/1968,7304,1,4.443099976
7/19/1968,7301,1,4.872399807
7/20/1968,7298,1,5.353899956
7/21/1968,7293,1,5.854599953
7/22/1968,7287,1,6.290299892
7/23/1968,7280,1,6.622499943
7/24/1968,7269,1,6.871200085
7/25/1968,7253,1,6.947899818
7/26/1968,7230,1,6.832300186
7/27/1968,7193,1,6.351399899
7/28/1968,7129,1,6.136300087
7/29/1968,7003,1,5.338500023
7/30/1968,6700,1,5.014100075
7/31/1968,5632,1,4.621500015
8/1/1968,4564,1,5.279300213
8/2/1968,4261,1,5.939900398
8/3/1968,4135,1,6.232700348
8/4/1968,4071,1,6.973499775
8/5/1968,4034,1,7.584900379
8/6/1968,4011,1,7.967599869
8/7/1968,3995,1,8.079899788
8/8/1968,3984,1,7.894499779
8/9/1968,3976,1,7.279900074
8/10/1968,3970,1,6.395699978
8/11/1968,3966,1,5.834500313
8/12/1968,3962,1,4.824699879
8/13/1968,3959,1,4.234499931
8/14/1968,3957,1,4.08619976
8/15/1968,3954,1,4.25579977
8/16/1968,3953,1,4.44080019
8/17/1968,3951,1,4.554399967
8/18/1968,3949,1,4.968299866
8/19/1968,3948,1,5.440899849
8/20/1968,3946,1,5.964599609
8/21/1968,3944,1,6.358700275
8/22/1968,3942,1,6.642199993
8/23/1968,3939,1,6.666100025
8/24/1968,3936,1,6.302100182
8/25/1968,3931,1,5.766400337
8/26/1968,3924,1,5.288899899
8/27/1968,3912,1,5.016499996
8/28/1968,3893,1,5.266999722
8/29/1968,3854,1,5.621199608
8/30/1968,3763,1,5.880199909
8/31/1968,3439,1,6.136000156
9/1/1968,3121,1,6.174000263
9/2/1968,3034,1,6.566800117
9/3/1968,2998,1,6.866699696
9/4/1968,2980,1,7.06799984
9/5/1968,2969,1,6.987600327
9/6/1968,2963,1,6.523299694
9/7/1968,2959,1,5.837199688
9/8/1968,2956,1,5.152300358
9/9/1968,2954,1,4.708300114
9/10/1968,2952,1,4.673699856
9/11/1968,2951,1,4.604499817
9/12/1968,2951,1,4.397500038
9/13/1968,2950,1,4.290199757
9/14/1968,2950,1,4.273499966
9/15/1968,2950,1,4.295300007
9/16/1968,2951,1,4.518900394
9/17/1968,2951,1,4.958399773
9/18/1968,2952,1,5.412199974
9/19/1968,2953,1,5.820899963
9/20/1968,2955,1,5.894100189
9/21/1968,2958,1,5.754199982
9/22/1968,2961,1,5.313700199
9/23/1968,2965,1,5.616699696
9/24/1968,2972,1,6.116000175
9/25/1968,2982,1,6.4854002
9/26/1968,2998,1,6.470099926
9/27/1968,3026,1,6.301599979
9/28/1968,3081,1,6.089600086
9/29/1968,3215,1,5.941400051
9/30/1968,3704,1,5.708499908
10/1/1968,4201,1,5.903000355
10/2/1968,4342,1,5.909200191
10/3/1968,4401,1,5.757199764
10/4/1968,4431,1,5.376200199
10/5/1968,4448,1,5.239200115
10/6/1968,4459,1,5.336800098
10/7/1968,4466,1,5.54460001
10/8/1968,4472,1,5.631700039
10/9/1968,4475,1,5.535299778
10/10/1968,4478,1,5.307099819
10/11/1968,4480,1,4.89139986
10/12/1968,4482,1,4.558700085
10/13/1968,4484,1,4.311800003
10/14/1968,4485,1,4.230999947
10/15/1968,4486,1,4.197599888
10/16/1968,4487,1,4.44659996
10/17/1968,4489,1,4.641200066
10/18/1968,4490,1,4.823800087
10/19/1968,4491,1,4.968800068
10/20/1968,4493,1,5.710099697
10/21/1968,4494,1,6.578400135
10/22/1968,4497,1,7.358799934
10/23/1968,4499,1,7.744999886
10/24/1968,4503,1,7.773599625
10/25/1968,4509,1,7.431900024
10/26/1968,4517,1,6.813899994
10/27/1968,4530,1,6.112800121
10/28/1968,4552,1,5.466600418
10/29/1968,4595,1,5.002200127
10/30/1968,4700,1,5.305399895
10/31/1968,5069,1,5.181099892
11/1/1968,5431,0,5.137899876
11/2/1968,5531,0,5.378499985
11/3/1968,5572,0,5.918799877
11/4/1968,5593,0,6.212100029
11/5/1968,5605,0,6.336500168
11/6/1968,5613,0,6.382600307
11/7/1968,5619,0,6.165400028
11/8/1968,5623,0,5.875699997
11/9/1968,5627,0,5.498099804
11/10/1968,5630,0,5.029699802
11/11/1968,5633,0,4.611499786
11/12/1968,5637,0,4.221899986
11/13/1968,5640,0,4.126100063
11/14/1968,5644,0,4.169300079
11/15/1968,5649,0,4.478700161
11/16/1968,5655,0,4.681200027
11/17/1968,5661,0,5.920400143
11/18/1968,5670,0,7.095300198
11/19/1968,5680,0,7.991300106
11/20/1968,5693,0,8.58370018
11/21/1968,5711,0,8.818499565
11/22/1968,5734,0,8.559299469
11/23/1968,5766,0,7.910099983
11/24/1968,5813,0,7.002200127
11/25/1968,5883,0,5.963099957
11/26/1968,5994,0,5.117300034
11/27/1968,6189,0,4.838899612
11/28/1968,6574,0,4.766499996
11/29/1968,7511,0,4.77159977
11/30/1968,10913,0,5.485199928
12/1/1968,14377,0,5.994499683
12/2/1968,15360,0,6.433199883
12/3/1968,15771,0,6.647099972
12/4/1968,15982,0,6.775400162
12/5/1968,16107,0,6.743500233
12/6/1968,16188,0,6.590799809
12/7/1968,16246,0,6.383500099
12/8/1968,16290,0,5.956300259
12/9/1968,16327,0,5.515900135
12/10/1968,16360,0,4.933599949
12/11/1968,16392,0,4.329500198
12/12/1968,16425,0,4.10929966
12/13/1968,16459,0,3.97660017
12/14/1968,16497,0,4.327400208
12/15/1968,16541,0,5.620599747
12/16/1968,16593,0,6.842499733
12/17/1968,16654,0,7.8125
12/18/1968,16729,0,8.685500145
12/19/1968,16822,0,9.15320015
12/20/1968,16938,0,9.152700424
12/21/1968,17088,0,8.690000534
12/22/1968,17283,0,7.815099716
12/23/1968,17544,0,6.654299736
12/24/1968,17905,0,5.420199871
12/25/1968,18421,0,4.870800018
12/26/1968,19195,0,4.311600208
12/27/1968,20428,0,4.371500015
12/28/1968,22566,0,5.01390028
12/29/1968,26764,0,5.523200035
12/30/1968,36840,0,6.045199871
12/31/1968,72384,0,6.362099648
1/1/1969,107928,1,6.596600056
1/2/1969,118004,1,6.821099758
1/3/1969,122202,1,6.807300091
1/4/1969,124340,1,6.856900215
1/5/1969,125573,1,6.566599846
1/6/1969,126346,1,6.242599964
1/7/1969,126862,1,5.622499943
1/8/1969,127222,1,4.772500038
1/9/1969,127483,1,4.366600037
1/10/1969,127677,1,3.977000237
1/11/1969,127826,1,4.096000195
1/12/1969,127941,1,5.043800354
1/13/1969,128032,1,6.090199947
1/14/1969,128105,1,7.124199867
1/15/1969,128165,1,8.016799927
1/16/1969,128214,1,8.657600403
1/17/1969,128255,1,8.933199883
1/18/1969,128289,1,8.750599861
1/19/1969,128319,1,8.101099968
1/20/1969,128345,1,7.173500061
1/21/1969,128369,1,5.928200245
1/22/1969,128392,1,4.973999977
1/23/1969,128415,1,4.290500164
1/24/1969,128441,1,4.116700172
1/25/1969,128471,1,4.468999863
1/26/1969,128511,1,4.805399895
1/27/1969,128570,1,5.144000053
1/28/1969,128667,1,5.545000076
1/29/1969,128855,1,5.895999908
1/30/1969,129301,1,6.300800323
1/31/1969,130871,1,6.492899895
2/1/1969,132354,1,6.731800079
2/2/1969,132737,1,6.65680027
2/3/1969,132888,1,6.383299828
2/4/1969,132962,1,5.852300167
2/5/1969,133002,1,5.118000031
2/6/1969,133024,1,4.54460001
2/7/1969,133035,1,4.100799561
2/8/1969,133040,1,4.425899982
2/9/1969,133039,1,4.998600006
2/10/1969,133033,1,5.602000237
2/11/1969,133023,1,6.263499737
2/12/1969,133009,1,6.952300072
2/13/1969,132988,1,7.570899963
2/14/1969,132962,1,7.970499992
2/15/1969,132928,1,7.993899822
2/16/1969,132883,1,7.650900364
2/17/1969,132826,1,6.940799713
2/18/1969,132750,1,5.842100143
2/19/1969,132650,1,4.966700077
2/20/1969,132514,1,4.562299728
2/21/1969,132324,1,4.524100304
2/22/1969,132049,1,4.521999836
2/23/1969,131632,1,4.429599762
2/24/1969,130959,1,4.401800156
2/25/1969,129773,1,4.545900345
2/26/1969,127385,1,4.873100281
2/27/1969,121410,1,5.284700394
2/28/1969,98305,1,5.61070013
3/1/1969,73856,1,6.004799843
3/2/1969,66926,1,6.066999912
3/3/1969,64038,1,5.950999737
3/4/1969,62568,1,5.469399929
3/5/1969,61720,1,4.969399929
3/6/1969,61188,1,4.560299873
3/7/1969,60834,1,5.1322999
3/8/1969,60586,1,5.465300083
3/9/1969,60407,1,5.638500214
3/10/1969,60274,1,5.714699745
3/11/1969,60172,1,5.844099998
3/12/1969,60093,1,6.051799774
3/13/1969,60031,1,6.363100052
3/14/1969,59982,1,6.637300014
3/15/1969,59942,1,6.663400173
3/16/1969,59909,1,6.514699936
3/17/1969,59882,1,5.982900143
3/18/1969,59860,1,5.326300144
3/19/1969,59842,1,5.190500259
3/20/1969,59827,1,5.34139967
3/21/1969,59814,1,5.444399834
3/22/1969,59803,1,5.232800007
3/23/1969,59794,1,4.94630003
3/24/1969,59786,1,4.53949976
3/25/1969,59778,1,4.226899624
3/26/1969,59770,1,4.138000011
3/27/1969,59760,1,4.30009985
3/28/1969,59747,1,4.604599953
3/29/1969,59724,1,4.866499901
3/30/1969,59670,1,5.008599758
3/31/1969,59484,1,4.950099945
4/1/1969,59301,1,4.93170023
4/2/1969,59251,1,5.184500217
4/3/1969,59230,1,5.937699795
4/4/1969,59220,1,6.476200104
4/5/1969,59214,1,6.622900009
4/6/1969,59210,1,6.798099995
4/7/1969,59208,1,6.590699673
4/8/1969,59206,1,6.240000248
4/9/1969,59205,1,5.887299538
4/10/1969,59205,1,5.606599808
4/11/1969,59204,1,5.426499844
4/12/1969,59204,1,5.394799709
4/13/1969,59204,1,5.416900158
4/14/1969,59204,1,5.133900166
4/15/1969,59204,1,5.448400021
4/16/1969,59205,1,5.920199871
4/17/1969,59206,1,6.10340023
4/18/1969,59207,1,6.169000149
4/19/1969,59208,1,5.918000221
4/20/1969,59210,1,5.758600235
4/21/1969,59213,1,5.34469986
4/22/1969,59216,1,4.866499901
4/23/1969,59221,1,4.411200047
4/24/1969,59228,1,4.093200207
4/25/1969,59239,1,4.017699718
4/26/1969,59255,1,4.186100006
4/27/1969,59285,1,4.372099876
4/28/1969,59344,1,4.475800037
4/29/1969,59486,1,4.744600296
4/30/1969,60003,1,5.839300156
5/1/1969,60530,1,6.70059967
5/2/1969,60679,1,7.496299744
5/3/1969,60740,1,7.861800194
5/4/1969,60771,1,7.732199669
5/5/1969,60789,1,7.693999767
5/6/1969,60799,1,7.190400124
5/7/1969,60805,1,6.50909996
5/8/1969,60808,1,5.771299839
5/9/1969,60809,1,5.374500275
5/10/1969,60809,1,5.275500298
5/11/1969,60808,1,4.976399899
5/12/1969,60805,1,5.077300072
5/13/1969,60800,1,5.698299885
5/14/1969,60794,1,6.299499989
5/15/1969,60787,1,6.515600204
5/16/1969,60777,1,6.662199974
5/17/1969,60765,1,6.548399925
5/18/1969,60750,1,6.322200298
5/19/1969,60731,1,5.971400261
5/20/1969,60706,1,5.78030014
5/21/1969,60674,1,5.288499832
5/22/1969,60631,1,4.752799988
5/23/1969,60574,1,4.250900269
