,NDOI,smscg,tide
5/27/1975,33956,1,6.842999935
5/28/1975,33633,1,6.541300297
5/29/1975,32998,1,5.849600315
5/30/1975,31472,1,5.003900051
5/31/1975,26091,1,4.45690012
6/1/1975,20804,1,4.127299786
6/2/1975,19349,1,3.853600025
6/3/1975,18750,1,3.704900026
6/4/1975,18447,1,4.323800087
6/5/1975,18274,1,5.029999733
6/6/1975,18165,1,5.794700146
6/7/1975,18092,1,6.366499901
6/8/1975,18041,1,6.964999676
6/9/1975,18004,1,7.356699944
6/10/1975,17976,1,7.425199986
6/11/1975,17953,1,7.388599873
6/12/1975,17936,1,7.182800293
6/13/1975,17921,1,6.803199768
6/14/1975,17908,1,5.933100224
6/15/1975,17896,1,5.629599571
6/16/1975,17885,1,5.305099964
6/17/1975,17874,1,5.315599918
6/18/1975,17862,1,5.759000301
6/19/1975,17849,1,6.525799751
6/20/1975,17834,1,7.080699921
6/21/1975,17815,1,7.397500038
6/22/1975,17791,1,7.583799839
6/23/1975,17760,1,7.519099712
6/24/1975,17715,1,7.112500191
6/25/1975,17649,1,6.644899845
6/26/1975,17543,1,6.243500233
6/27/1975,17360,1,5.643200397
6/28/1975,16999,1,4.810799599
6/29/1975,16120,1,4.477900028
6/30/1975,12929,1,4.037299633
7/1/1975,9681,0,3.682300091
7/2/1975,8760,0,4.142799854
7/3/1975,8376,0,4.531000137
7/4/1975,8181,0,5.221399784
7/5/1975,8068,0,5.993100166
7/6/1975,7997,0,6.746200085
7/7/1975,7950,0,7.34649992
7/8/1975,7917,0,7.645199776
7/9/1975,7893,0,7.815999985
7/10/1975,7875,0,7.625800133
7/11/1975,7861,0,7.126299858
7/12/1975,7851,0,6.598799706
7/13/1975,7842,0,6.035300255
7/14/1975,7835,0,5.61839962
7/15/1975,7829,0,5.388499737
7/16/1975,7824,0,5.853399754
7/17/1975,7820,0,5.998899937
7/18/1975,7816,0,6.427099705
7/19/1975,7813,0,6.781100273
7/20/1975,7809,0,6.999400139
7/21/1975,7806,0,7.086899757
7/22/1975,7802,0,6.888400078
7/23/1975,7797,0,6.563300133
7/24/1975,7792,0,6.150700092
7/25/1975,7784,0,5.482800007
7/26/1975,7773,0,5.141799927
7/27/1975,7756,0,4.491000175
7/28/1975,7728,0,4.205299854
7/29/1975,7672,0,3.724100113
7/30/1975,7537,0,3.864799976
7/31/1975,7064,0,4.363100052
8/1/1975,6591,0,4.727700233
8/2/1975,6457,0,5.229200363
8/3/1975,6401,0,5.992699623
8/4/1975,6373,0,6.688699722
8/5/1975,6357,0,7.186899662
8/6/1975,6347,0,7.601199627
8/7/1975,6340,0,7.598200321
8/8/1975,6336,0,7.119400024
8/9/1975,6333,0,6.481699944
8/10/1975,6331,0,6.16050005
8/11/1975,6330,0,5.594500065
8/12/1975,6329,0,5.620999813
8/13/1975,6329,0,5.757199764
8/14/1975,6330,0,5.855000019
8/15/1975,6331,0,5.73029995
8/16/1975,6333,0,5.971399784
8/17/1975,6335,0,6.158400059
8/18/1975,6338,0,6.280799866
8/19/1975,6342,0,6.216099739
8/20/1975,6348,0,5.978899956
8/21/1975,6355,0,5.74819994
8/22/1975,6364,0,5.227599621
8/23/1975,6377,0,4.731100082
8/24/1975,6394,0,4.449399948
8/25/1975,6419,0,4.077799797
8/26/1975,6457,0,4.035699844
8/27/1975,6518,0,4.06580019
8/28/1975,6623,0,4.162599564
8/29/1975,6829,0,4.416800022
8/30/1975,7324,0,4.843500137
8/31/1975,9069,0,5.013899803
9/1/1975,10783,1,5.660199642
9/2/1975,11255,1,6.297200203
9/3/1975,11449,1,6.74960041
9/4/1975,11547,1,6.862699986
9/5/1975,11603,1,6.652800083
9/6/1975,11638,1,6.213700294
9/7/1975,11662,1,6.106599808
9/8/1975,11678,1,6.417500019
9/9/1975,11689,1,6.355400085
9/10/1975,11697,1,6.038000107
9/11/1975,11704,1,5.673600197
9/12/1975,11708,1,5.419300079
9/13/1975,11712,1,5.112100124
9/14/1975,11714,1,5.229400158
9/15/1975,11716,1,5.235699654
9/16/1975,11717,1,5.178800106
9/17/1975,11717,1,5.099999905
9/18/1975,11716,1,4.919399738
9/19/1975,11715,1,4.633100033
9/20/1975,11713,1,4.439400196
9/21/1975,11710,1,4.666800022
9/22/1975,11705,1,4.854800224
9/23/1975,11698,1,4.90680027
9/24/1975,11688,1,4.860300064
9/25/1975,11673,1,4.756999969
9/26/1975,11647,1,4.623899937
9/27/1975,11603,1,4.619699955
9/28/1975,11515,1,4.789700031
9/29/1975,11301,1,4.964099884
9/30/1975,10524,1,5.213999748
10/1/1975,9733,1,5.49819994
10/2/1975,9509,1,5.678100109
10/3/1975,9415,1,5.739500046
10/4/1975,9368,1,6.302499771
10/5/1975,9340,1,7.07889986
10/6/1975,9322,1,7.383499622
10/7/1975,9311,1,7.270200253
10/8/1975,9302,1,6.922299862
10/9/1975,9296,1,6.304500103
10/10/1975,9291,1,5.595099926
10/11/1975,9287,1,4.951499939
10/12/1975,9284,1,4.467499733
10/13/1975,9281,1,4.245699883
10/14/1975,9278,1,4.46600008
10/15/1975,9275,1,4.437999725
10/16/1975,9272,1,4.346300125
10/17/1975,9269,1,4.621500015
10/18/1975,9265,1,5.081500053
10/19/1975,9261,1,5.386199951
10/20/1975,9255,1,5.717900276
10/21/1975,9249,1,5.842700005
10/22/1975,9240,1,5.864200115
10/23/1975,9229,1,5.758699894
10/24/1975,9214,1,5.595200062
10/25/1975,9193,1,5.306200027
10/26/1975,9160,1,4.987699986
10/27/1975,9109,1,4.700700283
10/28/1975,9020,1,4.523300171
10/29/1975,8845,1,4.613899708
10/30/1975,8426,1,5.135799885
10/31/1975,6948,1,5.555799961
11/1/1975,5497,1,6.683400154
11/2/1975,5097,1,7.530399799
11/3/1975,4933,1,7.92470026
11/4/1975,4850,1,8.071000099
11/5/1975,4802,1,7.751599789
11/6/1975,4772,1,7.084799767
11/7/1975,4753,1,6.268099785
11/8/1975,4739,1,5.389999866
11/9/1975,4729,1,4.550300121
11/10/1975,4722,1,4.26970005
11/11/1975,4716,1,4.051799774
11/12/1975,4712,1,4.038300037
11/13/1975,4709,1,4.099599838
11/14/1975,4706,1,4.662500381
11/15/1975,4704,1,5.262300014
11/16/1975,4703,1,5.779799938
11/17/1975,4702,1,6.186700344
11/18/1975,4701,1,6.54129982
11/19/1975,4701,1,6.708399773
11/20/1975,4701,1,6.731100082
11/21/1975,4701,1,6.654300213
11/22/1975,4702,1,6.288499832
11/23/1975,4704,1,5.73029995
11/24/1975,4706,1,5.09649992
11/25/1975,4710,1,4.808300018
11/26/1975,4717,1,4.695800304
11/27/1975,4728,1,4.613599777
11/28/1975,4752,1,5.448199749
11/29/1975,4809,1,6.517000198
11/30/1975,5015,1,7.370900154
12/1/1975,5225,1,7.983599663
12/2/1975,5285,1,8.277999878
12/3/1975,5310,1,8.131500244
12/4/1975,5322,1,7.681200027
12/5/1975,5330,1,7.115300179
12/6/1975,5334,1,6.261600018
12/7/1975,5337,1,5.226000309
12/8/1975,5339,1,4.586200237
12/9/1975,5341,1,4.164000034
12/10/1975,5342,1,3.752700329
12/11/1975,5343,1,3.558399677
12/12/1975,5344,1,4.18900013
12/13/1975,5344,1,4.822000027
12/14/1975,5345,1,5.540599823
12/15/1975,5345,1,6.062199593
12/16/1975,5345,1,6.656499863
12/17/1975,5345,1,7.065200329
12/18/1975,5346,1,7.263999939
12/19/1975,5346,1,7.413199902
12/20/1975,5346,1,7.162099838
12/21/1975,5346,1,6.671999931
12/22/1975,5346,1,5.917199612
12/23/1975,5346,1,5.287199974
12/24/1975,5346,1,4.96570015
12/25/1975,5347,1,4.615499496
12/26/1975,5347,1,5.166200161
12/27/1975,5347,1,5.991200447
12/28/1975,5347,1,6.779000282
12/29/1975,5348,1,7.440000057
12/30/1975,5350,1,7.838299751
12/31/1975,5356,1,7.899499893
1/1/1976,5363,0,7.669000149
1/2/1976,5365,0,7.359700203
1/3/1976,5365,0,6.704899788
1/4/1976,5366,0,5.879799843
1/5/1976,5366,0,4.933199883
1/6/1976,5366,0,4.411399841
1/7/1976,5367,0,3.936399937
1/8/1976,5367,0,3.447299957
1/9/1976,5367,0,3.589500189
1/10/1976,5368,0,4.109700203
1/11/1976,5368,0,4.683099747
1/12/1976,5369,0,5.352799892
1/13/1976,5369,0,6.091799736
1/14/1976,5370,0,6.691100121
1/15/1976,5371,0,7.132599831
1/16/1976,5372,0,7.535900116
1/17/1976,5374,0,7.513499737
1/18/1976,5375,0,7.22149992
1/19/1976,5378,0,6.533400059
1/20/1976,5380,0,5.674799919
1/21/1976,5384,0,5.265999794
1/22/1976,5389,0,4.785599709
1/23/1976,5395,0,5.13079977
1/24/1976,5404,0,5.62980032
1/25/1976,5417,0,6.11619997
1/26/1976,5436,0,6.567100048
1/27/1976,5466,0,6.924899578
1/28/1976,5518,0,7.101899624
1/29/1976,5621,0,7.042900085
1/30/1976,5868,0,6.905499935
1/31/1976,6740,0,6.510400295
2/1/1976,7580,0,5.960299969
2/2/1976,7805,0,5.168599606
2/3/1976,7896,0,4.557100296
2/4/1976,7941,0,4.12169981
2/5/1976,7967,0,3.592400074
2/6/1976,7984,0,3.554599762
2/7/1976,7994,0,3.715799809
2/8/1976,8002,0,3.99780035
2/9/1976,8007,0,4.447200298
2/10/1976,8011,0,5.032000065
2/11/1976,8015,0,5.658599854
2/12/1976,8017,0,6.362299919
2/13/1976,8019,0,6.900300026
2/14/1976,8021,0,7.081799984
2/15/1976,8023,0,7.072799683
2/16/1976,8024,0,6.593400002
2/17/1976,8026,0,5.730500221
2/18/1976,8027,0,5.496500015
2/19/1976,8029,0,5.637199879
2/20/1976,8030,0,5.709700108
2/21/1976,8033,0,5.64839983
2/22/1976,8036,0,5.61109972
2/23/1976,8040,0,5.706500053
2/24/1976,8046,0,5.844099998
2/25/1976,8056,0,5.959400177
2/26/1976,8072,0,6.001699924
2/27/1976,8106,0,5.936599731
2/28/1976,8188,0,5.711900234
2/29/1976,8496,0,5.405600071
3/1/1976,8816,0,4.798199654
3/2/1976,8906,0,4.356999874
3/3/1976,8944,0,4.152899742
3/4/1976,8963,0,4.298700333
3/5/1976,8974,0,4.259200096
3/6/1976,8981,0,4.192200184
3/7/1976,8986,0,4.114799976
3/8/1976,8989,0,4.12899971
3/9/1976,8991,0,4.334500313
3/10/1976,8993,0,4.735799789
3/11/1976,8994,0,5.240899563
3/12/1976,8995,0,5.692499638
3/13/1976,8996,0,6.063399792
3/14/1976,8996,0,6.182199955
3/15/1976,8997,0,5.916800022
3/16/1976,8997,0,6.007999897
3/17/1976,8997,0,6.408299923
3/18/1976,8997,0,6.637899876
3/19/1976,8997,0,6.684300423
3/20/1976,8996,0,6.456699848
3/21/1976,8996,0,6.029099941
3/22/1976,8995,0,5.560299873
3/23/1976,8994,0,5.177499771
3/24/1976,8992,0,4.938699722
3/25/1976,8990,0,4.8343997
3/26/1976,8986,0,4.742599964
3/27/1976,8980,0,4.640200138
3/28/1976,8970,0,4.583600044
3/29/1976,8951,0,4.429800034
3/30/1976,8903,0,4.727200031
3/31/1976,8736,0,4.969899654
4/1/1976,8571,1,5.115600109
4/2/1976,8526,1,5.046300411
4/3/1976,8507,1,5.099699974
4/4/1976,8498,1,4.921900272
4/5/1976,8492,1,4.735599995
4/6/1976,8489,1,4.536200047
4/7/1976,8486,1,4.433399677
4/8/1976,8484,1,4.460999966
4/9/1976,8483,1,4.576499939
4/10/1976,8482,1,4.953499794
4/11/1976,8480,1,5.21930027
4/12/1976,8479,1,5.582700253
4/13/1976,8478,1,6.537400246
4/14/1976,8477,1,7.253600121
4/15/1976,8475,1,7.613599777
4/16/1976,8474,1,7.338299751
4/17/1976,8472,1,7.420000076
4/18/1976,8469,1,6.816299915
4/19/1976,8466,1,6.050400257
4/20/1976,8462,1,5.228600025
4/21/1976,8457,1,4.585000038
4/22/1976,8450,1,4.475800037
4/23/1976,8440,1,4.400500298
4/24/1976,8426,1,4.36400032
4/25/1976,8405,1,4.308100224
4/26/1976,8372,1,4.812699795
4/27/1976,8314,1,5.228600025
4/28/1976,8200,1,5.565700054
4/29/1976,7921,1,5.804899693
4/30/1976,6908,1,5.899100304
5/1/1976,5876,1,5.85890007
5/2/1976,5584,1,5.759899616
5/3/1976,5462,1,5.664299965
5/4/1976,5400,1,5.292999744
5/5/1976,5364,1,4.925799847
5/6/1976,5342,1,4.511199951
5/7/1976,5327,1,4.607999802
5/8/1976,5316,1,4.789599895
5/9/1976,5309,1,5.000499725
5/10/1976,5303,1,5.603199959
5/11/1976,5298,1,6.66260004
5/12/1976,5295,1,7.567800045
5/13/1976,5292,1,8.052900314
5/14/1976,5290,1,8.09980011
5/15/1976,5288,1,7.924200058
5/16/1976,5286,1,7.616500378
5/17/1976,5285,1,7.032999992
5/18/1976,5283,1,6.096000195
5/19/1976,5282,1,5.106500149
5/20/1976,5281,1,4.748200417
5/21/1976,5279,1,4.417999744
5/22/1976,5277,1,4.097499847
5/23/1976,5275,1,4.265699863
5/24/1976,5273,1,4.772899628
5/25/1976,5269,1,5.351399899
5/26/1976,5264,1,5.782799721
5/27/1976,5255,1,6.141600132
5/28/1976,5241,1,6.409899712
5/29/1976,5212,1,6.472200394
5/30/1976,5144,1,6.5333004
5/31/1976,4905,1,6.261199951
6/1/1976,4670,1,6.216499805
6/2/1976,4605,1,5.851700306
6/3/1976,4578,1,5.261899948
6/4/1976,4565,1,5.108500004
6/5/1976,4557,1,4.996299744
6/6/1976,4552,1,4.855999947
6/7/1976,4549,1,5.380800247
6/8/1976,4547,1,6.456399918
6/9/1976,4545,1,7.347499847
6/10/1976,4544,1,7.926199913
6/11/1976,4543,1,8.149800301
6/12/1976,4542,1,8.220100403
6/13/1976,4542,1,7.882200241
6/14/1976,4541,1,7.276100159
6/15/1976,4541,1,6.771300316
6/16/1976,4540,1,5.790499687
6/17/1976,4540,1,5.105200291
6/18/1976,4539,1,4.661399841
6/19/1976,4539,1,4.196000099
6/20/1976,4538,1,3.936200142
6/21/1976,4538,1,4.394000053
6/22/1976,4537,1,4.98029995
6/23/1976,4536,1,5.488299847
6/24/1976,4535,1,6.003899574
6/25/1976,4533,1,6.443900108
6/26/1976,4529,1,6.720700264
6/27/1976,4524,1,6.949800014
6/28/1976,4513,1,6.886600018
6/29/1976,4487,1,6.643499851
6/30/1976,4390,1,6.485899925
7/1/1976,4292,1,5.967599869
7/2/1976,4265,1,5.498799801
7/3/1976,4253,1,5.273200035
7/4/1976,4247,1,5.007699966
7/5/1976,4244,1,5.632800102
7/6/1976,4242,1,5.986499786
7/7/1976,4240,1,6.744100094
7/8/1976,4239,1,7.323800087
7/9/1976,4238,1,7.677400112
7/10/1976,4237,1,7.886799812
7/11/1976,4237,1,7.780200005
7/12/1976,4236,1,7.303299904
7/13/1976,4236,1,6.518700123
7/14/1976,4235,1,6.224900246
7/15/1976,4235,1,5.283599854
7/16/1976,4234,1,4.73239994
7/17/1976,4233,1,4.285399914
7/18/1976,4232,1,3.757199764
7/19/1976,4231,1,4.082099915
7/20/1976,4230,1,4.256299973
7/21/1976,4228,1,4.776000023
7/22/1976,4226,1,5.365799904
7/23/1976,4223,1,5.89440012
7/24/1976,4219,1,6.379999638
7/25/1976,4213,1,6.821700096
7/26/1976,4204,1,6.973200321
7/27/1976,4190,1,6.869100094
7/28/1976,4166,1,6.627999783
7/29/1976,4119,1,6.171999931
7/30/1976,4005,1,5.760799885
7/31/1976,3604,1,5.487199783
8/1/1976,3203,1,5.078999996
8/2/1976,3089,1,5.471099854
8/3/1976,3042,1,5.887700081
8/4/1976,3018,1,5.980899811
8/5/1976,3004,1,6.448200226
8/6/1976,2995,1,6.813999653
8/7/1976,2989,1,7.083300114
8/8/1976,2985,1,7.125
8/9/1976,2982,1,6.851799965
8/10/1976,2980,1,6.332999706
8/11/1976,2978,1,5.746600151
8/12/1976,2977,1,5.175899982
8/13/1976,2976,1,4.731400013
8/14/1976,2975,1,4.163000107
8/15/1976,2975,1,3.785799742
8/16/1976,2974,1,3.807800055
8/17/1976,2974,1,3.964900017
8/18/1976,2973,1,4.25399971
8/19/1976,2973,1,4.438300133
8/20/1976,2973,1,4.956399918
8/21/1976,2973,1,5.563999653
8/22/1976,2973,1,6.108799934
8/23/1976,2973,1,6.40749979
8/24/1976,2973,1,6.531400204
8/25/1976,2973,1,6.449100018
8/26/1976,2973,1,5.98609972
8/27/1976,2973,1,5.802199841
8/28/1976,2974,1,5.48210001
8/29/1976,2975,1,5.711999893
8/30/1976,2978,1,5.803800106
8/31/1976,2988,1,5.825700283
9/1/1976,2998,0,5.857499599
9/2/1976,3000,0,5.64470005
9/3/1976,3002,0,5.934600353
9/4/1976,3002,0,6.072299957
9/5/1976,3003,0,6.116400242
9/6/1976,3003,0,5.953700066
9/7/1976,3003,0,5.65719986
9/8/1976,3003,0,5.161900043
9/9/1976,3003,0,4.814899921
9/10/1976,3003,0,4.450399876
9/11/1976,3003,0,4.550300121
9/12/1976,3003,0,4.395800114
9/13/1976,3003,0,4.265499592
9/14/1976,3003,0,4.093699932
9/15/1976,3003,0,4.00480032
9/16/1976,3003,0,4.106699944
9/17/1976,3003,0,4.316900253
9/18/1976,3003,0,4.538199902
9/19/1976,3003,0,4.961200237
9/20/1976,3003,0,5.404099941
9/21/1976,3002,0,5.656100273
9/22/1976,3002,0,5.674799919
9/23/1976,3002,0,5.659500122
9/24/1976,3001,0,6.201200008
9/25/1976,3000,0,6.750100136
9/26/1976,2999,0,6.880599976
9/27/1976,2997,0,6.661900043
9/28/1976,2993,0,6.23029995
9/29/1976,2982,0,5.744499683
9/30/1976,2944,0,5.407400131
10/1/1976,2905,0,5.074100018
10/2/1976,2894,0,5.103699684
10/3/1976,2889,0,4.986399651
10/4/1976,2887,0,4.956299782
10/5/1976,2886,0,4.943499565
10/6/1976,2885,0,4.826800346
10/7/1976,2885,0,5.118599892
10/8/1976,2885,0,5.271699905
10/9/1976,2886,0,5.361599922
10/10/1976,2886,0,5.304800034
10/11/1976,2887,0,5.181800365
10/12/1976,2888,0,4.961900234
10/13/1976,2889,0,4.651400089
10/14/1976,2890,0,4.351799965
10/15/1976,2892,0,4.170599937
10/16/1976,2894,0,4.140300274
10/17/1976,2897,0,4.151400089
10/18/1976,2900,0,4.380199909
10/19/1976,2904,0,4.714500427
10/20/1976,2910,0,5.152099609
10/21/1976,2917,0,6.094900131
10/22/1976,2926,0,7.042099953
10/23/1976,2938,0,7.700099945
10/24/1976,2955,0,7.885200024
10/25/1976,2979,0,7.779799938
10/26/1976,3016,0,7.310199738
10/27/1976,3074,0,6.577799797
10/28/1976,3175,0,5.741700172
10/29/1976,3373,0,4.941999912
10/30/1976,3849,0,4.711900234
10/31/1976,5527,0,4.652100086
11/1/1976,7175,0,4.787499905
11/2/1976,7629,0,4.610000134
11/3/1976,7815,0,5.14659977
11/4/1976,7910,0,5.513499737
11/5/1976,7963,0,5.78579998
11/6/1976,7997,0,5.974300385
11/7/1976,8019,0,6.082499981
11/8/1976,8034,0,6.039800167
11/9/1976,8045,0,5.923099995
11/10/1976,8053,0,5.594299793
11/11/1976,8058,0,5.271800041
11/12/1976,8062,0,4.842399597
11/13/1976,8065,0,4.368400097
11/14/1976,8066,0,4.222599983
11/15/1976,8067,0,4.31099987
11/16/1976,8067,0,4.338700294
11/17/1976,8066,0,4.977900028
11/18/1976,8063,0,6.134300232
11/19/1976,8060,0,7.214900017
11/20/1976,8055,0,8.009500504
11/21/1976,8048,0,8.477899551
11/22/1976,8038,0,8.568399429
11/23/1976,8024,0,8.194799423
11/24/1976,8004,0,7.441400051
11/25/1976,7974,0,6.496299744
11/26/1976,7924,0,5.437799931
11/27/1976,7838,0,4.940199852
11/28/1976,7667,0,4.540400028
11/29/1976,7252,0,4.225399971
11/30/1976,5742,0,4.350300312
12/1/1976,4205,1,4.924900055
12/2/1976,3769,1,5.427100182
12/3/1976,3588,1,5.863500118
12/4/1976,3495,1,6.172800064
12/5/1976,3442,1,6.466500282
12/6/1976,3409,1,6.536799908
12/7/1976,3387,1,6.623700142
12/8/1976,3371,1,6.41779995
12/9/1976,3361,1,6.211200237
12/10/1976,3353,1,5.74519968
12/11/1976,3347,1,5.12019968
12/12/1976,3343,1,4.710000038
12/13/1976,3339,1,4.499700069
12/14/1976,3337,1,4.353300095
12/15/1976,3336,1,4.61439991
12/16/1976,3335,1,5.700399876
12/17/1976,3336,1,6.743299961
12/18/1976,3336,1,7.624500275
12/19/1976,3338,1,8.326000214
12/20/1976,3341,1,8.63310051
12/21/1976,3344,1,8.492599487
12/22/1976,3350,1,8.002599716
12/23/1976,3357,1,7.252699852
12/24/1976,3368,1,6.263499737
12/25/1976,3384,1,5.29970026
12/26/1976,3407,1,4.736999989
12/27/1976,3445,1,4.192299843
12/28/1976,3511,1,3.783200264
12/29/1976,3640,1,4.289000034
12/30/1976,3951,1,4.809200287
12/31/1976,5048,1,5.259500027
1/1/1977,6144,0,5.767300129
1/2/1977,6455,0,6.21750021
1/3/1977,6585,0,6.44630003
1/4/1977,6651,0,6.783699989
1/5/1977,6689,0,6.768300056
1/6/1977,6713,0,6.729500294
1/7/1977,6729,0,6.399800301
1/8/1977,6740,0,5.876899719
1/9/1977,6748,0,5.127999783
1/10/1977,6754,0,4.842200279
1/11/1977,6759,0,4.492800236
1/12/1977,6762,0,4.422299862
1/13/1977,6765,0,5.182899952
1/14/1977,6768,0,6.023900032
1/15/1977,6770,0,6.835900307
1/16/1977,6772,0,7.517199993
1/17/1977,6773,0,7.954200268
1/18/1977,6775,0,8.043700218
1/19/1977,6776,0,7.83700037
1/20/1977,6778,0,7.345600128
1/21/1977,6779,0,6.583900452
1/22/1977,6781,0,5.621200085
1/23/1977,6784,0,4.927400112
1/24/1977,6787,0,4.322899818
1/25/1977,6791,0,3.675800323
1/26/1977,6797,0,3.753100157
1/27/1977,6806,0,4.014800072
1/28/1977,6823,0,4.388400078
1/29/1977,6855,0,4.850399971
1/30/1977,6932,0,5.315799713
1/31/1977,7202,0,5.774100304
2/1/1977,7458,0,6.269999981
2/2/1977,7524,0,6.48059988
2/3/1977,7551,0,6.614500046
2/4/1977,7564,0,6.502099991
2/5/1977,7571,0,6.182499886
2/6/1977,7576,0,5.506000042
2/7/1977,7579,0,5.056999683
2/8/1977,7581,0,4.722400188
2/9/1977,7583,0,4.881299973
2/10/1977,7584,0,5.142499924
2/11/1977,7584,0,5.531000137
2/12/1977,7585,0,5.981499672
2/13/1977,7585,0,6.437300205
2/14/1977,7585,0,6.812099934
2/15/1977,7585,0,6.991399765
2/16/1977,7585,0,6.987999916
2/17/1977,7585,0,6.714300156
2/18/1977,7585,0,6.170000076
2/19/1977,7584,0,5.550900459
2/20/1977,7583,0,4.893700123
2/21/1977,7582,0,4.286799908
2/22/1977,7580,0,4.196800232
2/23/1977,7578,0,4.016499996
2/24/1977,7573,0,3.911699772
2/25/1977,7565,0,3.880900145
2/26/1977,7549,0,3.996900082
2/27/1977,7508,0,4.299799919
2/28/1977,7350,0,4.74119997
3/1/1977,7183,0,5.196099758
3/2/1977,7136,0,5.586999893
3/3/1977,7116,0,5.860100269
3/4/1977,7106,0,5.917700291
3/5/1977,7101,0,5.863500118
3/6/1977,7097,0,5.496599674
3/7/1977,7095,0,5.190400124
3/8/1977,7093,0,5.705800056
3/9/1977,7092,0,5.84430027
3/10/1977,7091,0,5.821899891
3/11/1977,7090,0,5.731099606
3/12/1977,7090,0,5.591100216
3/13/1977,7089,0,5.520100117
3/14/1977,7089,0,5.625199795
3/15/1977,7089,0,5.721700191
3/16/1977,7088,0,5.770500183
3/17/1977,7088,0,5.617499828
3/18/1977,7088,0,5.176499844
3/19/1977,7088,0,4.965300083
3/20/1977,7088,0,4.824999809
3/21/1977,7088,0,4.860500336
3/22/1977,7088,0,4.938600063
3/23/1977,7088,0,4.811399937
3/24/1977,7088,0,4.592899799
3/25/1977,7088,0,4.32159996
3/26/1977,7089,0,4.065899849
3/27/1977,7089,0,3.909100056
3/28/1977,7090,0,3.935799837
3/29/1977,7092,0,4.14139986
3/30/1977,7097,0,4.438300133
3/31/1977,7115,0,4.690999985
4/1/1977,7131,0,5.000699997
4/2/1977,7136,0,5.187699795
4/3/1977,7138,0,5.728199959
4/4/1977,7139,0,6.440599918
4/5/1977,7139,0,6.852799892
4/6/1977,7140,0,6.88079977
4/7/1977,7140,0,6.949299812
4/8/1977,7140,0,6.620500088
4/9/1977,7140,0,6.122200012
4/10/1977,7139,0,5.587599754
4/11/1977,7139,0,5.11590004
4/12/1977,7139,0,4.956399918
4/13/1977,7138,0,4.99090004
4/14/1977,7138,0,4.832499981
4/15/1977,7137,0,4.770500183
4/16/1977,7136,0,5.070700169
4/17/1977,7135,0,5.390000343
4/18/1977,7134,0,5.528600216
4/19/1977,7132,0,5.634299755
4/20/1977,7130,0,5.499100208
4/21/1977,7127,0,5.409200191
4/22/1977,7123,0,5.215799809
4/23/1977,7117,0,4.818700314
4/24/1977,7109,0,4.473400116
4/25/1977,7097,0,4.119400024
4/26/1977,7078,0,3.857799768
4/27/1977,7044,0,4.084400177
4/28/1977,6978,0,4.395299911
4/29/1977,6816,0,4.618000031
4/30/1977,6228,0,5.000299931
5/1/1977,5629,1,6.096199989
5/2/1977,5459,1,6.968599796
5/3/1977,5388,1,7.676000118
5/4/1977,5352,1,7.935800076
5/5/1977,5331,1,7.64359951
5/6/1977,5318,1,7.669400215
5/7/1977,5309,1,7.03360033
5/8/1977,5303,1,6.20179987
5/9/1977,5299,1,5.331799984
5/10/1977,5295,1,5.088500023
5/11/1977,5293,1,4.859899998
5/12/1977,5290,1,4.721000195
5/13/1977,5289,1,4.790100098
5/14/1977,5287,1,5.271199703
5/15/1977,5286,1,5.679699898
5/16/1977,5284,1,5.887899876
5/17/1977,5283,1,6.113599777
5/18/1977,5282,1,6.073900223
5/19/1977,5280,1,6.075700283
5/20/1977,5278,1,5.798699856
5/21/1977,5276,1,5.693999767
5/22/1977,5274,1,5.423900127
5/23/1977,5270,1,4.923799992
5/24/1977,5266,1,4.434900284
5/25/1977,5260,1,4.430599689
5/26/1977,5250,1,4.446199894
5/27/1977,5236,1,4.56799984
5/28/1977,5210,1,4.875100136
5/29/1977,5160,1,5.952199936
5/30/1977,5040,1,7.058700085
5/31/1977,4617,1,7.89950037
6/1/1977,4201,1,8.347200394
6/2/1977,4086,1,8.366299629
6/3/1977,4039,1,8.164400101
6/4/1977,4015,1,7.891699791
6/5/1977,4002,1,7.213799953
6/6/1977,3993,1,6.178199768
6/7/1977,3987,1,5.562999725
6/8/1977,3983,1,5.108099937
6/9/1977,3981,1,4.650899887
6/10/1977,3979,1,4.548099995
6/11/1977,3977,1,5.110000134
6/12/1977,3976,1,5.527199745
6/13/1977,3975,1,5.862100124
6/14/1977,3974,1,6.198400021
6/15/1977,3973,1,6.336499691
6/16/1977,3973,1,6.44659996
6/17/1977,3973,1,6.333099842
6/18/1977,3972,1,6.19810009
6/19/1977,3972,1,5.913700104
6/20/1977,3972,1,5.695699692
6/21/1977,3972,1,5.179500103
6/22/1977,3972,1,4.925199986
6/23/1977,3972,1,4.755599976
6/24/1977,3972,1,4.584800243
6/25/1977,3972,1,4.992099762
6/26/1977,3973,1,5.590499878
6/27/1977,3974,1,6.61989975
6/28/1977,3975,1,7.499199867
6/29/1977,3980,1,8.09679985
6/30/1977,3997,1,8.359399796
7/1/1977,4014,1,8.420700073
7/2/1977,4019,1,8.052999496
7/3/1977,4021,1,7.503399849
7/4/1977,4022,1,6.819300175
7/5/1977,4022,1,5.777599812
7/6/1977,4023,1,5.293699741
7/7/1977,4023,1,4.741600037
7/8/1977,4023,1,4.435800076
7/9/1977,4023,1,4.498700142
7/10/1977,4023,1,4.921500206
7/11/1977,4023,1,5.383199692
