,NDOI,smscg,tide
3/6/1967,54587.67393,1,5.903100014
3/7/1967,54621.91816,1,5.94810009
3/8/1967,54645.61074,1,5.993599892
3/9/1967,54662.50288,1,5.852200031
3/10/1967,54674.78523,1,5.536200047
3/11/1967,54683.79927,1,4.899799824
3/12/1967,54690.39497,1,4.328299999
3/13/1967,54695.12154,1,3.942700148
3/14/1967,54698.33355,1,4.248400211
3/15/1967,54700.25141,1,4.332300186
3/16/1967,54700.99508,1,4.394099712
3/17/1967,54700.60081,1,4.355600357
3/18/1967,54699.02496,1,4.429399967
3/19/1967,54696.1358,1,4.656000137
3/20/1967,54691.69077,1,5.066400051
3/21/1967,54685.2925,1,5.681300163
3/22/1967,54676.30926,1,6.240300179
3/23/1967,54663.73033,1,6.587599754
3/24/1967,54645.89357,1,6.666600227
3/25/1967,54619.9426,1,6.26060009
3/26/1967,54580.66122,1,5.889400005
3/27/1967,54517.71617,1,6.356399536
3/28/1967,54408.24027,1,6.689100266
3/29/1967,54192.984,1,6.848800182
3/30/1967,53676.04654,1,6.633600235
3/31/1967,51852.19507,1,6.153699875
4/1/1967,50060.63961,1,5.616500378
4/2/1967,49567.33453,1,5.195499897
4/3/1967,49364.55757,1,4.970300198
4/4/1967,49262.1009,1,4.903800011
4/5/1967,49203.33174,1,4.884200096
4/6/1967,49166.59465,1,4.697400093
4/7/1967,49142.15875,1,4.659900188
4/8/1967,49125.12471,1,4.386800289
4/9/1967,49112.80711,1,4.567200184
4/10/1967,49103.63337,1,4.921700001
4/11/1967,49096.63213,1,5.269200325
4/12/1967,49091.17621,1,5.286399841
4/13/1967,49086.84483,1,5.413499832
4/14/1967,49083.34578,1,5.378899574
4/15/1967,49080.46921,1,5.188199997
4/16/1967,49078.05894,1,5.005400181
4/17/1967,49075.99374,1,4.952600002
4/18/1967,49074.17419,1,5.045899868
4/19/1967,49072.51244,1,5.200600147
4/20/1967,49070.92282,1,5.407999992
4/21/1967,49069.31108,1,5.572500229
4/22/1967,49067.5593,1,5.63929987
4/23/1967,49065.50056,1,6.429100037
4/24/1967,49062.87093,1,7.290200233
4/25/1967,49059.20807,1,7.74450016
4/26/1967,49053.6116,1,7.624699593
4/27/1967,49044.09559,1,7.552000046
4/28/1967,49025.48519,1,7.019199848
4/29/1967,48980.42208,1,6.248099804
4/30/1967,48816.97449,1,5.447100163
5/1/1967,48650.58013,1,4.727099895
5/2/1967,48603.35913,1,4.662400246
5/3/1967,48583.60686,1,4.561100006
5/4/1967,48573.44577,1,4.506100178
5/5/1967,48567.46243,1,4.245299816
5/6/1967,48563.56062,1,4.546800137
5/7/1967,48560.78543,1,5.139699936
5/8/1967,48558.64617,1,5.568500042
5/9/1967,48556.8642,1,6.014900208
5/10/1967,48555.26572,1,6.172100067
5/11/1967,48553.73109,1,6.298000336
5/12/1967,48552.16842,1,6.167600155
5/13/1967,48550.4982,1,6.1656003
5/14/1967,48548.64309,1,5.919199944
5/15/1967,48546.51967,1,5.601099968
5/16/1967,48544.03036,1,5.210499763
5/17/1967,48541.05386,1,5.068699837
5/18/1967,48537.4322,1,5.187200069
5/19/1967,48532.95206,1,5.288700104
5/20/1967,48527.31578,1,5.451900005
5/21/1967,48520.09459,1,6.616999626
5/22/1967,48510.6499,1,7.637000084
5/23/1967,48497.99421,1,8.167099953
5/24/1967,48480.53218,1,8.276199341
5/25/1967,48455.54723,1,8.080600739
5/26/1967,48418.10107,1,7.631099701
5/27/1967,48358.43244,1,7.184299946
5/28/1967,48254.96104,1,6.275300026
5/29/1967,48051.79425,1,5.312400341
5/30/1967,47564.15668,1,4.776400089
5/31/1967,45843.94283,1,4.524999619
6/1/1967,44154.10275,1,4.238599777
6/2/1967,43688.47847,1,4.04129982
6/3/1967,43496.58919,1,4.464400291
6/4/1967,43398.99658,1,5.234499931
6/5/1967,43342.23725,1,5.790800095
6/6/1967,43305.82727,1,6.327000141
6/7/1967,43280.51712,1,6.674499989
6/8/1967,43261.59868,1,6.912400246
6/9/1967,43246.43208,1,7.020100117
6/10/1967,43233.40155,1,6.921700001
6/11/1967,43221.42528,1,6.773600101
6/12/1967,43209.70254,1,6.53249979
6/13/1967,43197.56923,1,5.960800171
6/14/1967,43184.40403,1,5.406799793
6/15/1967,43169.55544,1,5.321899891
6/16/1967,43152.27168,1,5.115799904
6/17/1967,43131.61854,1,5.286399841
6/18/1967,43106.3678,1,6.482500076
6/19/1967,43074.83085,1,7.427100182
6/20/1967,43034.59368,1,8.00549984
6/21/1967,42982.07232,1,8.309200287
6/22/1967,42911.72817,1,8.280599594
6/23/1967,42814.60465,1,7.950600147
6/24/1967,42675.41623,1,7.255199909
6/25/1967,42466.28376,1,6.921199799
6/26/1967,42131.84231,1,6.015799999
6/27/1967,41548.88846,1,5.049499989
6/28/1967,40395.23169,1,4.60710001
6/29/1967,37588.76692,1,4.164500237
6/30/1967,27396.5081,1,3.734299898
7/1/1967,17020.36588,1,4.10710001
7/2/1967,14078.97966,1,4.772999763
7/3/1967,12853.48128,1,5.479199886
7/4/1967,12229.32509,1,6.098100185
7/5/1967,11869.37145,1,6.651400089
7/6/1967,11643.44886,1,7.114899635
7/7/1967,11492.67637,1,7.444900036
7/8/1967,11387.26451,1,7.504700184
7/9/1967,11310.82412,1,7.326900005
7/10/1967,11253.72877,1,7.130399704
7/11/1967,11210.01749,1,6.65719986
7/12/1967,11175.83279,1,5.719200134
7/13/1967,11148.5815,1,5.382599831
7/14/1967,11126.45917,1,5.008699894
7/15/1967,11108.16745,1,5.678299904
7/16/1967,11092.7385,1,6.077700138
7/17/1967,11079.42034,1,6.834400177
7/18/1967,11067.59709,1,7.386700153
7/19/1967,11056.72785,1,7.782999992
7/20/1967,11046.29268,1,7.885499954
7/21/1967,11035.73453,1,7.805799961
7/22/1967,11024.38321,1,7.382699966
7/23/1967,11011.33751,1,6.702300072
7/24/1967,10995.25864,1,6.325999737
7/25/1967,10973.97093,1,5.5072999
7/26/1967,10943.61468,1,4.589900017
7/27/1967,10896.65077,1,4.147199631
7/28/1967,10816.50133,1,3.532599926
7/29/1967,10660.32485,1,4.005700111
7/30/1967,10286.60369,1,4.320600033
7/31/1967,8969.357733,1,4.71600008
8/1/1967,7652.234658,1,5.354499817
8/2/1967,7278.903879,1,6.08550024
8/3/1967,7123.422092,1,6.723899841
8/4/1967,7044.315046,1,7.304599762
8/5/1967,6998.792611,1,7.580599785
8/6/1967,6970.338151,1,7.545100212
8/7/1967,6951.486027,1,7.274100304
8/8/1967,6938.465238,1,6.738500118
8/9/1967,6929.208071,1,5.989299774
8/10/1967,6922.508148,1,5.488099575
8/11/1967,6917.628078,1,5.194000244
8/12/1967,6914.10229,1,5.612100124
8/13/1967,6911.632023,1,6.038599968
8/14/1967,6910.027044,1,6.158400059
8/15/1967,6909.172738,1,6.575699806
8/16/1967,6909.012051,1,6.902400017
8/17/1967,6909.537153,1,7.079599857
8/18/1967,6910.788601,1,7.156400204
8/19/1967,6912.861857,1,6.92689991
8/20/1967,6915.922946,1,6.385200024
8/21/1967,6920.23782,1,5.852499962
8/22/1967,6926.224897,1,5.179600239
8/23/1967,6934.5501,1,4.555799961
8/24/1967,6946.305608,1,3.987799644
8/25/1967,6963.365791,1,3.77760005
8/26/1967,6989.151202,1,3.901200294
8/27/1967,7030.435744,1,4.100300312
8/28/1967,7102.207712,1,4.420099735
8/29/1967,7243.299877,1,4.573699951
8/30/1967,7582.10506,1,5.153800011
8/31/1967,8777.445899,1,5.897200108
9/1/1967,9951.607665,1,6.579699993
9/2/1967,10274.88455,1,6.989699841
9/3/1967,10407.72689,1,7.165400028
9/4/1967,10474.79178,1,6.998700142
9/5/1967,10513.19154,1,6.303299904
9/6/1967,10537.11376,1,5.873900414
9/7/1967,10552.92969,1,5.668100357
9/8/1967,10563.84263,1,6.018000126
9/9/1967,10571.60314,1,6.105199814
9/10/1967,10577.23022,1,6.04640007
9/11/1967,10581.34592,1,5.97300005
9/12/1967,10584.34287,1,5.802899837
9/13/1967,10586.47332,1,5.970000267
9/14/1967,10587.89838,1,6.11439991
9/15/1967,10588.71564,1,6.1875
9/16/1967,10588.97428,1,6.038199902
9/17/1967,10588.68159,1,5.66989994
9/18/1967,10587.80288,1,5.173500061
9/19/1967,10586.25442,1,4.722700119
9/20/1967,10583.88702,1,4.397199631
9/21/1967,10580.45484,1,4.589299679
9/22/1967,10575.55754,1,4.618400097
9/23/1967,10568.5301,1,4.562700272
9/24/1967,10558.22217,1,4.465499878
9/25/1967,10542.52158,1,4.368700027
9/26/1967,10517.22061,1,4.474600315
9/27/1967,10472.94284,1,4.715600014
9/28/1967,10385.15417,1,4.942800045
9/29/1967,10171.43847,1,5.456100464
9/30/1967,9395.131646,1,5.953400135
10/1/1967,8604.793114,1,6.222899914
10/2/1967,8380.718923,1,6.085400105
10/3/1967,8287.312428,1,5.859100342
10/4/1967,8239.677258,1,6.350299835
10/5/1967,8212.129586,1,7.052599907
10/6/1967,8194.74898,1,7.229300022
10/7/1967,8183.043947,1,7.035600185
10/8/1967,8174.737439,1,6.582399845
10/9/1967,8168.571332,1,6.038300037
10/10/1967,8163.800389,1,5.54460001
10/11/1967,8159.955708,1,5.069200039
10/12/1967,8156.724902,1,5.207400322
10/13/1967,8153.887017,1,5.103899956
10/14/1967,8151.274688,1,4.97660017
10/15/1967,8148.75034,1,4.987299919
10/16/1967,8146.18954,1,4.686299801
10/17/1967,8143.467478,1,4.975399971
10/18/1967,8140.44573,1,5.333200455
10/19/1967,8136.956609,1,5.538700104
10/20/1967,8132.781688,1,5.648600101
10/21/1967,8127.61907,1,5.625800133
10/22/1967,8121.029665,1,5.415699959
10/23/1967,8112.343429,1,5.119800091
10/24/1967,8100.485667,1,4.895999908
10/25/1967,8083.633225,1,4.754700184
10/26/1967,8058.478271,1,4.722499847
10/27/1967,8018.488318,1,4.704600334
10/28/1967,7949.227249,1,4.924699783
10/29/1967,7813.312002,1,5.114599705
10/30/1967,7487.165425,1,5.440299988
10/31/1967,6336.7086,1,6.16479969
11/1/1967,5206.653182,1,7.250100136
11/2/1967,4895.508635,1,8.014100075
11/3/1967,4767.634824,1,8.312299728
11/4/1967,4703.056279,1,8.201299667
11/5/1967,4666.053172,1,7.639400005
11/6/1967,4642.968855,1,6.815899849
11/7/1967,4627.668969,1,5.925000191
11/8/1967,4617.067537,1,5.109700203
11/9/1967,4609.476056,1,4.772200108
11/10/1967,4603.909234,1,4.722300053
11/11/1967,4599.762684,1,4.843299866
11/12/1967,4596.651291,1,4.606200218
11/13/1967,4594.323057,1,4.892199993
11/14/1967,4592.611007,1,5.388400078
11/15/1967,4591.405534,1,5.861999989
11/16/1967,4590.638462,1,6.238799572
11/17/1967,4590.274466,1,6.367500305
11/18/1967,4590.307764,1,6.50880003
11/19/1967,4590.763525,1,6.373899937
11/20/1967,4591.704788,1,6.160099983
11/21/1967,4593.247502,1,5.894599915
11/22/1967,4595.589637,1,5.507900238
11/23/1967,4599.067469,1,5.062299728
11/24/1967,4604.269095,1,4.621700287
11/25/1967,4612.280017,1,4.610300064
11/26/1967,4625.268037,1,4.692200184
11/27/1967,4648.069101,1,5.038899899
11/28/1967,4693.342344,1,6.241899967
11/29/1967,4803.619435,1,7.409800053
11/30/1967,5204.254917,1,8.249799728
12/1/1967,5612.185038,1,8.823399544
12/2/1967,5727.976624,1,8.864600182
12/3/1967,5776.449295,1,8.429200172
12/4/1967,5801.43357,1,7.656899929
12/5/1967,5816.204262,1,6.712900162
12/6/1967,5825.904694,1,5.654500008
12/7/1967,5832.881083,1,4.834000111
12/8/1967,5838.342664,1,4.480199814
12/9/1967,5842.980202,1,4.099299908
12/10/1967,5847.229166,1,4.081200123
12/11/1967,5851.394478,1,4.621500015
12/12/1967,5855.715962,1,5.311999798
12/13/1967,5860.406861,1,5.827600002
12/14/1967,5865.680205,1,6.353000164
12/15/1967,5871.770738,1,6.663500309
12/16/1967,5878.957346,1,6.93239975
12/17/1967,5887.590292,1,7.046899796
12/18/1967,5898.128371,1,6.949899673
12/19/1967,5911.193525,1,6.850600243
12/20/1967,5927.655409,1,6.441699982
12/21/1967,5948.768103,1,5.756299973
12/22/1967,5976.400721,1,4.946499825
12/23/1967,6013.444665,1,4.691800117
12/24/1967,6064.571919,1,4.391700268
12/25/1967,6137.738975,1,4.624700069
12/26/1967,6247.409964,1,5.851500034
12/27/1967,6422.176274,1,6.91260004
12/28/1967,6725.248579,1,7.867800236
12/29/1967,7320.342439,1,8.528699875
12/30/1967,8748.685595,1,8.784000397
12/31/1967,13787.38657,1,8.614100456
1/1/1968,18826.21604,0,8.070500374
1/2/1968,20254.96745,0,7.421599865
1/3/1968,20850.78781,0,6.45389986
1/4/1968,21154.95022,0,5.239799976
1/5/1968,21331.22399,0,4.513199806
1/6/1968,21442.88384,0,3.965800047
1/7/1968,21518.59797,0,3.408200026
1/8/1968,21572.9233,0,4.002300262
1/9/1968,21613.92922,0,4.595300198
1/10/1968,21646.42616,0,5.196499825
1/11/1968,21673.47686,0,5.804600239
1/12/1968,21697.16443,0,6.280200005
1/13/1968,21719.01304,0,6.743599892
1/14/1968,21740.23717,0,7.155400276
1/15/1968,21761.90453,0,7.243799686
1/16/1968,21785.05836,0,7.363100052
1/17/1968,21810.82711,0,7.07490015
1/18/1968,21840.54424,0,6.431099892
1/19/1968,21875.90211,0,5.512900352
1/20/1968,21919.17442,0,4.863800049
1/21/1968,21973.56443,0,4.418800354
1/22/1968,22043.7836,0,4.575900078
1/23/1968,22137.06713,0,5.441400051
1/24/1968,22265.05978,0,6.280200005
1/25/1968,22447.55189,0,7.027999878
1/26/1968,22720.48303,0,7.629600048
1/27/1968,23154.85979,0,8.012700081
1/28/1968,23907.63045,0,8.091199875
1/29/1968,25385.25349,0,7.79279995
1/30/1968,28931.3972,0,7.40749979
1/31/1968,41440.53014,0,6.64620018
2/1/1968,53498.75648,1,5.631200314
2/2/1968,56718.76008,1,4.601399899
2/3/1968,58023.58302,1,3.999799967
2/4/1968,58676.88294,1,3.384500027
2/5/1968,59048.78735,1,3.660000324
2/6/1968,59279.39132,1,3.949699879
2/7/1968,59431.17732,1,4.340199947
2/8/1968,59535.39606,1,4.839900017
2/9/1968,59609.04899,1,5.394899845
2/10/1968,59661.9869,1,5.99090004
2/11/1968,59700.18761,1,6.59100008
2/12/1968,59727.38934,1,6.925600052
2/13/1968,59745.95239,1,7.210300446
2/14/1968,59757.32981,1,7.088200092
2/15/1968,59762.32408,1,6.617899895
2/16/1968,59761.21379,1,5.739099979
2/17/1968,59753.78751,1,5.000400066
2/18/1968,59739.29289,1,4.792999744
2/19/1968,59716.28251,1,5.224200249
2/20/1968,59682.30261,1,5.517399788
2/21/1968,59633.30384,1,5.849200249
2/22/1968,59562.51039,1,6.188499928
2/23/1968,59458.13979,1,6.545800209
2/24/1968,59298.45604,1,6.866000175
2/25/1968,59039.9275,1,7.033199787
2/26/1968,58584.8786,1,6.931600094
2/27/1968,57675.17844,1,6.653399944
2/28/1968,55429.45092,1,6.096899986
2/29/1968,47018.88006,1,5.383300304
3/1/1968,38293.68518,1,4.537399769
3/2/1968,35820.10618,1,4.084799767
3/3/1968,34789.22075,1,4.196499825
3/4/1968,34263.80184,1,4.195999622
3/5/1968,33960.32587,1,4.122299671
3/6/1968,33769.29992,1,4.08920002
3/7/1968,33641.17136,1,4.18900013
3/8/1968,33550.84167,1,4.465499878
3/9/1968,33484.4698,1,4.937900066
3/10/1968,33433.88785,1,5.500900269
3/11/1968,33393.99276,1,5.996900082
3/12/1968,33361.42771,1,6.393600464
3/13/1968,33333.86937,1,6.360899925
3/14/1968,33309.61811,1,6.122600079
3/15/1968,33287.34654,1,5.570199966
3/16/1968,33265.93188,1,5.567299843
3/17/1968,33244.3304,1,6.123000145
3/18/1968,33221.46674,1,6.350199699
3/19/1968,33196.11556,1,6.40530014
3/20/1968,33166.7503,1,6.197999954
3/21/1968,33131.32194,1,5.939400196
3/22/1968,33086.9031,1,5.796199799
3/23/1968,33029.07242,1,5.743999958
3/24/1968,32950.77859,1,5.774999619
3/25/1968,32840.09557,1,5.743999958
3/26/1968,32675.41835,1,5.526400089
3/27/1968,32414.11161,1,4.990600109
3/28/1968,31961.98694,1,4.735199928
3/29/1968,31075.17166,1,4.743600368
3/30/1968,28947.53517,1,5.017699718
3/31/1968,21442.84889,1,5.015200138
4/1/1968,14071.25021,1,5.143899918
4/2/1968,12041.49157,1,5.030799866
4/3/1968,11207.16151,1,4.7572999
4/4/1968,10785.62521,1,4.477400303
4/5/1968,10543.86111,1,4.328199863
4/6/1968,10392.76709,1,4.355000019
4/7/1968,10292.30676,1,4.628799915
4/8/1968,10222.32442,1,4.957300186
4/9/1968,10171.77458,1,5.150100231
4/10/1968,10134.19155,1,5.295400143
4/11/1968,10105.58478,1,5.349900246
4/12/1968,10083.38139,1,5.941800117
4/13/1968,10065.86009,1,6.802400112
4/14/1968,10051.8314,1,7.450799942
4/15/1968,10040.44882,1,7.398599625
4/16/1968,10031.09233,1,7.55919981
4/17/1968,10023.29376,1,7.107899666
4/18/1968,10016.6864,1,6.474099636
4/19/1968,10010.96883,1,5.831799984
4/20/1968,10005.87567,1,5.289800167
4/21/1968,10001.14977,1,5.049399853
4/22/1968,9996.508696,1,5.072800159
4/23/1968,9991.594473,1,4.843800068
4/24/1968,9985.883052,1,4.672600269
4/25/1968,9978.497445,1,4.937599659
4/26/1968,9967.770175,1,5.385000229
4/27/1968,9950.063703,1,5.744800091
4/28/1968,9915.942591,1,5.852799892
4/29/1968,9833.808004,1,5.935600281
4/30/1968,9536.384309,1,5.754199982
5/1/1968,9233.671559,1,5.619600296
5/2/1968,9147.84103,1,5.386499882
5/3/1968,9112.052549,1,5.04640007
5/4/1968,9093.788856,1,4.728000164
5/5/1968,9083.211765,1,4.489599705
5/6/1968,9076.520513,1,4.538700104
5/7/1968,9071.993474,1,4.785600185
5/8/1968,9068.756907,1,4.890799999
5/9/1968,9066.326993,1,5.059599876
5/10/1968,9064.415911,1,6.334500313
5/11/1968,9062.841115,1,7.461600304
5/12/1968,9061.479272,1,8.229200363
5/13/1968,9060.241105,1,8.46780014
5/14/1968,9059.056573,1,8.293000221
5/15/1968,9057.865309,1,8.04129982
5/16/1968,9056.609591,1,7.435600281
5/17/1968,9055.228219,1,6.53429985
5/18/1968,9053.650017,1,5.537899971
5/19/1968,9051.785665,1,5.14869976
5/20/1968,9049.516025,1,4.892999649
5/21/1968,9046.673989,1,4.66260004
5/22/1968,9043.014395,1,4.530400276
5/23/1968,9038.161294,1,5.195300102
5/24/1968,9031.51008,1,5.66590023
5/25/1968,9022.033637,1,6.090299606
5/26/1968,9007.867093,1,6.331600189
5/27/1968,8985.32634,1,6.460299969
5/28/1968,8946.268631,1,6.439199924
5/29/1968,8869.606583,1,6.316800117
5/30/1968,8685.63009,1,6.07159996
5/31/1968,8036.651728,1,5.994699955
6/1/1968,7399.183146,0,5.561999798
6/2/1968,7223.67328,0,5.042800426
6/3/1968,7151.554413,0,4.795499802
6/4/1968,7115.148644,0,4.76279974
6/5/1968,7094.307402,0,4.768899918
6/6/1968,7081.328333,0,4.986000061
6/7/1968,7072.752754,0,6.276599884
6/8/1968,7066.841976,0,7.485899925
6/9/1968,7062.646114,0,8.342100143
6/10/1968,7059.612591,0,8.756099701
6/11/1968,7057.404509,0,8.847000122
6/12/1968,7055.809722,0,8.503899574
6/13/1968,7054.692592,0,8.05039978
6/14/1968,7053.967359,0,7.460499763
6/15/1968,7053.583251,0,6.377300262
6/16/1968,7053.51655,0,5.425499916
6/17/1968,7053.767321,0,4.965399742
6/18/1968,7054.359962,0,4.451699734
6/19/1968,7055.347828,0,4.320100307
6/20/1968,7056.823369,0,4.961999893
6/21/1968,7058.937217,0,5.50180006
6/22/1968,7061.933385,0,5.965600014
6/23/1968,7066.216125,0,6.343100071
6/24/1968,7072.483832,0,6.635800362
6/25/1968,7082.018006,0,6.764500141
6/26/1968,7097.370805,0,6.834799767
6/27/1968,7124.228686,0,6.723200321
6/28/1968,7177.469897,0,6.436500072
6/29/1968,7307.073219,0,6.280200005
6/30/1968,7777.839093,0,5.791700363
7/1/1968,8257.090242,0,5.147900105
7/2/1968,8392.899559,0,4.92689991
7/3/1968,8449.413038,0,4.631299973
7/4/1968,8478.105111,0,5.334199905
7/5/1968,8494.541273,0,5.923500061
7/6/1968,8504.725995,0,6.977000237
7/7/1968,8511.369274,0,7.834599972
7/8/1968,8515.83538,0,8.426300049
7/9/1968,8518.867101,0,8.715399742
7/10/1968,8520.891633,0,8.628399849
7/11/1968,8522.162735,0,8.213999748
7/12/1968,8522.831626,0,7.553100109
7/13/1968,8522.984064,0,6.891200066
7/14/1968,8522.659968,0,5.679399967
7/15/1968,8521.863159,0,5.011600018
7/16/1968,8520.564734,0,4.377299786
7/17/1968,8518.701409,0,4.266499996
7/18/1968,8516.16881,0,4.443099976
7/19/1968,8512.808334,0,4.872399807
7/20/1968,8508.384452,0,5.353899956
7/21/1968,8502.5463,0,5.854599953
7/22/1968,8494.76163,0,6.290299892
7/23/1968,8484.199196,0,6.622499943
7/24/1968,8469.509021,0,6.871200085
7/25/1968,8448.385994,0,6.947899818
7/26/1968,8416.634093,0,6.832300186
7/27/1968,8365.953733,0,6.351399899
7/28/1968,8277.99073,0,6.136300087
7/29/1968,8105.202227,0,5.338500023
7/30/1968,7690.409624,0,5.014100075
7/31/1968,6227.0999,0,4.621500015
8/1/1968,4763.781776,1,5.279300213
8/2/1968,4348.962489,1,5.939900398
8/3/1968,4176.1265,1,6.232700348
8/4/1968,4088.092245,1,6.973499775
8/5/1968,4037.313355,1,7.584900379
8/6/1968,4005.431458,1,7.967599869
8/7/1968,3984.141948,1,8.079899788
8/8/1968,3969.24274,1,7.894499779
8/9/1968,3958.421342,1,7.279900074
8/10/1968,3950.318728,1,6.395699978
8/11/1968,3944.092455,1,5.834500313
8/12/1968,3939.196286,1,4.824699879
8/13/1968,3935.261703,1,4.234499931
8/14/1968,3932.03064,1,4.08619976
8/15/1968,3929.315356,1,4.25579977
8/16/1968,3926.973278,1,4.44080019
8/17/1968,3924.890256,1,4.554399967
8/18/1968,3922.968458,1,4.968299866
8/19/1968,3921.116434,1,5.440899849
8/20/1968,3919.239411,1,5.964599609
8/21/1968,3917.227712,1,6.358700275
8/22/1968,3914.940283,1,6.642199993
8/23/1968,3912.1779,1,6.666100025
8/24/1968,3908.635099,1,6.302100182
8/25/1968,3903.806273,1,5.766400337
8/26/1968,3896.78564,1,5.288899899
8/27/1968,3885.795398,1,5.016499996
8/28/1968,3866.917705,1,5.266999722
8/29/1968,3830.018679,1,5.621199608
8/30/1968,3741.612415,1,5.880199909
8/31/1968,3429.901545,1,6.136000156
9/1/1968,3123.734263,1,6.174000263
9/2/1968,3039.443905,1,6.566800117
9/3/1968,3004.814995,1,6.866699696
9/4/1968,2987.343196,1,7.06799984
9/5/1968,2977.352072,1,6.987600327
9/6/1968,2971.143107,1,6.523299694
9/7/1968,2967.056141,1,5.837199688
9/8/1968,2964.257327,1,5.152300358
9/9/1968,2962.291951,1,4.708300114
9/10/1968,2960.896477,1,4.673699856
9/11/1968,2959.911425,1,4.604499817
9/12/1968,2959.237841,1,4.397500038
9/13/1968,2958.814334,1,4.290199757
9/14/1968,2958.60457,1,4.273499966
9/15/1968,2958.590534,1,4.295300007
9/16/1968,2958.769324,1,4.518900394
9/17/1968,2959.152487,1,4.958399773
9/18/1968,2959.767675,1,5.412199974
9/19/1968,2960.663066,1,5.820899963
9/20/1968,2961.915835,1,5.894100189
9/21/1968,2963.647416,1,5.754199982
9/22/1968,2966.051237,1,5.313700199
9/23/1968,2969.445039,1,5.616699696
9/24/1968,2974.375447,1,6.116000175
9/25/1968,2981.843395,1,6.4854002
9/26/1968,2993.840343,1,6.470099926
9/27/1968,3014.801544,1,6.301599979
9/28/1968,3056.329544,1,6.089600086
9/29/1968,3157.397058,1,5.941400051
9/30/1968,3524.488055,1,5.708499908
10/1/1968,3898.21269,0,5.903000355
10/2/1968,4004.173691,0,5.909200191
10/3/1968,4048.3498,0,5.757199764
10/4/1968,4070.885991,0,5.376200199
10/5/1968,4083.927797,0,5.239200115
10/6/1968,4092.166896,0,5.336800098
10/7/1968,4097.727949,0,5.54460001
10/8/1968,4101.688644,0,5.631700039
10/9/1968,4104.645062,0,5.535299778
10/10/1968,4106.951022,0,5.307099819
10/11/1968,4108.83001,0,4.89139986
10/12/1968,4110.431941,0,4.558700085
10/13/1968,4111.864069,0,4.311800003
10/14/1968,4113.209075,0,4.230999947
10/15/1968,4114.536592,0,4.197599888
10/16/1968,4115.911462,0,4.44659996
10/17/1968,4117.400692,0,4.641200066
10/18/1968,4119.080568,0,4.823800087
10/19/1968,4121.04535,0,4.968800068
10/20/1968,4123.419484,0,5.710099697
10/21/1968,4126.37643,0,6.578400135
10/22/1968,4130.169733,0,7.358799934
10/23/1968,4135.187397,0,7.744999886
10/24/1968,4142.052709,0,7.773599625
10/25/1968,4151.823893,0,7.431900024
10/26/1968,4166.421733,0,6.813899994
10/27/1968,4189.640239,0,6.112800121
10/28/1968,4229.864532,0,5.466600418
10/29/1968,4308.809096,0,5.002200127
10/30/1968,4498.256415,0,5.305399895
10/31/1968,5166.526434,0,5.181099892
11/1/1968,5822.985364,0,5.137899876
11/2/1968,6003.844333,0,5.378499985
11/3/1968,6078.342481,0,5.918799877
11/4/1968,6116.184768,0,6.212100029
11/5/1968,6138.136958,0,6.336500168
11/6/1968,6152.152276,0,6.382600307
11/7/1968,6161.818699,0,6.165400028
11/8/1968,6168.958835,0,5.875699997
11/9/1968,6174.59036,0,5.498099804
11/10/1968,6179.33124,0,5.029699802
11/11/1968,6183.589578,0,4.611499786
11/12/1968,6187.661101,0,4.221899986
11/13/1968,6191.784186,0,4.126100063
11/14/1968,6196.174842,0,4.169300079
11/15/1968,6201.052887,0,4.478700161
11/16/1968,6206.666019,0,4.681200027
11/17/1968,6213.317015,0,5.920400143
11/18/1968,6221.399781,0,7.095300198
11/19/1968,6231.452502,0,7.991300106
11/20/1968,6244.241791,0,8.58370018
11/21/1968,6260.903532,0,8.818499565
11/22/1968,6283.191173,0,8.559299469
11/23/1968,6313.938609,0,7.910099983
11/24/1968,6357.980787,0,7.002200127
11/25/1968,6424.134811,0,5.963099957
11/26/1968,6529.909245,0,5.117300034
11/27/1968,6714.26463,0,4.838899612
11/28/1968,7079.085788,0,4.766499996
11/29/1968,7966.560299,0,4.77159977
11/30/1968,11189.5936,0,5.485199928
12/1/1968,14471.14927,0,5.994499683
12/2/1968,15402.47762,0,6.433199883
12/3/1968,15792.13176,0,6.647099972
12/4/1968,15992.68977,0,6.775400162
12/5/1968,16110.92016,0,6.743500233
12/6/1968,16188.17335,0,6.590799809
12/7/1968,16243.29335,0,6.383500099
12/8/1968,16285.97139,0,5.956300259
12/9/1968,16321.71995,0,5.515900135
12/10/1968,16353.98771,0,4.933599949
12/11/1968,16385.16025,0,4.329500198
12/12/1968,16417.08268,0,4.10929966
12/13/1968,16451.36419,0,3.97660017
12/14/1968,16489.5829,0,4.327400208
12/15/1968,16533.4519,0,5.620599747
12/16/1968,16584.98482,0,6.842499733
12/17/1968,16646.6933,0,7.8125
12/18/1968,16721.85336,0,8.685500145
12/19/1968,16814.89497,0,9.15320015
12/20/1968,16932.00359,0,9.152700424
12/21/1968,17082.09174,0,8.690000534
12/22/1968,17278.43686,0,7.815099716
12/23/1968,17541.5732,0,6.654299736
12/24/1968,17904.67603,0,5.420199871
12/25/1968,18424.23967,0,4.870800018
12/26/1968,19202.96167,0,4.311600208
12/27/1968,20443.84198,0,4.371500015
12/28/1968,22595.67532,0,5.01390028
12/29/1968,26820.83593,0,5.523200035
12/30/1968,36962.01591,0,6.045199871
