date,NDOI,SMSCG,Tide,X_2_DIS
9/29/1970,9089.939563,1,4.523599625,77.624
9/30/1970,9005.633353,1,4.771699905,77.338
10/1/1970,8921.145382,1,5.105999947,77.844
10/2/1970,8837.202691,1,5.518900394,78.826
10/3/1970,8754.532318,1,5.649000168,78.893
10/4/1970,8673.861301,1,5.650799751,78.866
10/5/1970,8595.91668,1,5.501200199,79.189
10/6/1970,8521.425494,1,5.395299911,79.669
10/7/1970,8451.114781,1,5.365499973,78.979
10/8/1970,8385.711579,1,5.482200146,78.647
10/9/1970,8325.942929,1,5.345399857,78.956
10/10/1970,8272.535869,1,5.689500332,79.376
10/11/1970,8226.217437,1,5.711699963,79.072
10/12/1970,8187.714672,1,5.629400253,79.354
10/13/1970,8157.754614,1,6.014100075,79.742
10/14/1970,8137.064301,1,6.773099899,80.582
10/15/1970,8126.370771,1,7.303800106,80.835
10/16/1970,8126.545655,1,7.451099873,81.176
10/17/1970,8138.839675,1,7.191699982,81.286
10/18/1970,8163.245705,1,6.655900002,81.271
10/19/1970,8199.573821,1,5.906999588,81.133
10/20/1970,8247.634099,1,5.155200005,80.997
10/21/1970,8307.236615,1,4.548399925,80.146
10/22/1970,8378.191446,1,4.153100014,79.476
10/23/1970,8460.308668,1,4.160600185,78.8
10/24/1970,8553.398357,1,4.306399822,77.813
10/25/1970,8657.270589,1,4.282500267,77.433
10/26/1970,8771.735441,1,4.250199795,77.038
10/27/1970,8896.602989,1,4.689199924,77.138
10/28/1970,9031.683309,1,5.444600105,77.853
10/29/1970,9176.786478,1,5.986000061,79.648
10/30/1970,9331.72257,1,6.423099995,80.474
10/31/1970,9496.301664,1,6.715800285,80.679
11/1/1970,9670.333835,1,6.731400013,80.571
11/2/1970,9853.629158,1,6.584400177,80.699
11/3/1970,10045.99771,1,6.350300312,80.754
11/4/1970,10247.24957,1,5.959700108,80.439
11/5/1970,10457.19481,1,5.48870039,79.789
11/6/1970,10675.64351,1,4.986100197,78.317
11/7/1970,10902.40574,1,4.936199665,76.68
11/8/1970,11137.29159,1,5.169499874,75.521
11/9/1970,11380.11112,1,5.359700203,75.907
11/10/1970,11630.67441,1,6.26429987,76.969
11/11/1970,11888.79155,1,7.16629982,77.517
11/12/1970,12154.2726,1,7.752699852,77.216
11/13/1970,12426.92764,1,7.924399853,77.301
11/14/1970,12706.56675,1,7.891299725,78.362
11/15/1970,12993,1,7.424900055,78.447
11/16/1970,13415.18812,1,6.680599689,77.236
11/17/1970,14089.95733,1,5.904900074,76.81
11/18/1970,14998.91592,1,5.102399826,75.681
11/19/1970,16123.6722,1,4.294700146,74.98
11/20/1970,17445.83448,1,4.044700146,74.036
11/21/1970,18947.01107,1,3.830700159,73.224
11/22/1970,20608.81027,1,3.781400204,72.216
11/23/1970,22412.84039,1,3.901000023,71.874
11/24/1970,24340.70973,1,4.730100155,72.776
11/25/1970,26374.02659,1,5.497400284,74.309
11/26/1970,28494.3993,1,6.292900085,75.215
11/27/1970,30683.43614,1,6.819700241,75.78
11/28/1970,32922.74544,1,7.387900352,78.487
11/29/1970,35193.93548,1,7.61289978,77.65
11/30/1970,37478.61459,1,7.606800079,76.039
12/1/1970,39758.39106,1,7.484399796,72.185
12/2/1970,42014.8732,1,7.028100014,67.218
12/3/1970,44229.66932,1,6.284699917,62.15
12/4/1970,46384.38773,1,5.32310009,58.321
12/5/1970,48460.63672,1,4.971199989,56.023
12/6/1970,50440.02461,1,4.724600315,54.988
12/7/1970,52304.1597,1,5.042699814,54.255
12/8/1970,54034.6503,1,6.09649992,53.987
12/9/1970,55613.10472,1,7.043600082,53.778
12/10/1970,57021.13125,1,7.625,54.46
12/11/1970,58240.33821,1,7.862400055,54.785
12/12/1970,59252.3339,1,7.996500015,54.89
12/13/1970,60038.72663,1,7.75399971,54.541
12/14/1970,60581.1247,1,7.216499805,53.816
12/15/1970,60861.13642,1,6.704999924,54.038
12/16/1970,60888.64871,1,5.946100235,53.837
12/17/1970,60822.93422,1,4.97300005,53.322
12/18/1970,60694.3057,1,4.277099609,53.232
12/19/1970,60505.68541,1,3.87830019,52.776
12/20/1970,60259.99557,1,3.467000008,52.997
12/21/1970,59960.15842,1,3.390399933,52.357
12/22/1970,59609.0962,1,4.168200016,52.247
12/23/1970,59209.73114,1,5.066299915,52.95
12/24/1970,58764.98547,1,5.867500305,53.523
12/25/1970,58277.78143,1,6.615000248,53.997
12/26/1970,57751.04126,1,7.395400047,54.403
12/27/1970,57187.6872,1,7.915800095,54.514
12/28/1970,56590.64147,1,8.131700516,54.321
12/29/1970,55962.82632,1,8.254300117,53.979
12/30/1970,55307.16397,1,7.909900188,53.742
12/31/1970,54626.57667,1,7.089100361,53.807
1/1/1971,53923.98665,1,5.947400093,53.938
1/2/1971,53202.31615,1,5.280600071,53.665
1/3/1971,52464.4874,1,4.756199837,53.697
1/4/1971,51713.42263,1,4.944300175,54.212
1/5/1971,50952.04409,1,5.787099838,54.708
1/6/1971,50183.27401,1,6.483700275,55.166
1/7/1971,49410.03462,1,6.97630024,56.137
1/8/1971,48635.24816,1,7.305999756,57.413
1/9/1971,47861.83687,1,7.499699593,57.865
1/10/1971,47092.72297,1,7.508599758,57.608
1/11/1971,46330.82872,1,7.201600075,57.548
1/12/1971,45579.07633,1,6.90899992,56.795
1/13/1971,44840.38805,1,6.333399773,56.128
1/14/1971,44117.68612,1,5.55369997,55.679
1/15/1971,43413.89276,1,4.684599876,55.347
1/16/1971,42719.43382,1,4.154200077,54.96
1/17/1971,41963.71105,1,3.653700113,54.504
1/18/1971,41140.87614,1,3.238299847,54.667
1/19/1971,40257.73918,1,3.677100182,54.697
1/20/1971,39321.11026,1,4.318600178,54.981
1/21/1971,38337.79946,1,5.038700104,55.853
1/22/1971,37314.61687,1,5.858700275,56.904
1/23/1971,36258.37257,1,6.708799839,57.598
1/24/1971,35175.87665,1,7.447899818,57.716
1/25/1971,34073.93919,1,7.932099819,57.576
1/26/1971,32959.37029,1,8.305399895,57.544
1/27/1971,31838.98002,1,8.159000397,57.283
1/28/1971,30719.57848,1,7.443799973,56.606
1/29/1971,29607.97574,1,6.459500313,56.095
1/30/1971,28510.9819,1,5.552499771,55.662
1/31/1971,27435.40704,1,4.904200077,55.665
2/1/1971,26388.06124,1,5.22300005,56.264
2/2/1971,25375.7546,1,5.596099854,57.372
2/3/1971,24405.29719,1,5.890999794,59.007
2/4/1971,23483.49911,1,6.174699783,60.769
2/5/1971,22617.17044,1,6.396699905,62.553
2/6/1971,21813.12126,1,6.58700037,63.36
2/7/1971,21078.16167,1,6.736999989,63.768
2/8/1971,20419.10174,1,6.65350008,63.64
2/9/1971,19842.75157,1,6.441899776,63.405
2/10/1971,19355.92123,1,6.078999996,63.394
2/11/1971,18965.42082,1,5.521399975,64.379
2/12/1971,18678.06042,1,4.709400177,64.123
2/13/1971,18500.65012,1,4.225999832,63.794
2/14/1971,18440,1,3.808499813,63.823
2/15/1971,18510.71993,1,3.822499752,63.587
2/16/1971,18716.33914,1,3.996299982,64.338
2/17/1971,19047.04678,1,4.170100212,64.217
2/18/1971,19493.03198,1,4.491999626,63.253
2/19/1971,20044.48391,1,5.010200024,65.2
2/20/1971,20691.59168,1,5.685900211,66.234
2/21/1971,21424.54446,1,6.411600113,66.717
2/22/1971,22233.53137,1,7.085599899,67.271
2/23/1971,23108.74158,1,7.55189991,66.991
2/24/1971,24040.3642,1,7.549000263,66.634
2/25/1971,25018.5884,1,7.124099731,65.481
2/26/1971,26033.60332,1,6.322199821,65.368
2/27/1971,27075.59809,1,5.523099899,66.437
2/28/1971,28134.76186,1,5.900300026,66.731
3/1/1971,29201.28377,1,6.136400223,65.172
3/2/1971,30265.35297,1,6.015399933,63.253
3/3/1971,31317.1586,1,5.804199696,62.471
3/4/1971,32346.8898,1,5.594900131,62.096
3/5/1971,33344.73571,1,5.502900124,60.444
3/6/1971,34300.88548,1,5.546700001,60.523
3/7/1971,35205.52826,1,5.638200283,60.073
3/8/1971,36048.85317,1,5.615700245,59.154
3/9/1971,36821.04938,1,5.525499821,58.308
3/10/1971,37512.30601,1,5.223399639,57.613
3/11/1971,38112.81222,1,4.868300438,57.234
3/12/1971,38612.75714,1,4.438500404,57.903
3/13/1971,39002.32992,1,4.328199863,55.992
3/14/1971,39271.7197,1,4.485500336,56.247
3/15/1971,39411.11563,1,4.799799919,55.971
3/16/1971,39417.26193,1,4.868199825,56.758
3/17/1971,39325.69197,1,4.819199562,56.851
3/18/1971,39148.51837,1,4.746199608,57.041
3/19/1971,38891.96686,1,4.815299988,57.152
3/20/1971,38562.26314,1,5.024099827,57.819
3/21/1971,38165.63293,1,5.459900379,57.21
3/22/1971,37708.30197,1,5.932600021,57.305
3/23/1971,37196.49596,1,6.240200043,57.375
3/24/1971,36636.44062,1,6.25150013,57.151
3/25/1971,36034.36168,1,6.046600342,57.175
3/26/1971,35396.48486,1,5.839400291,56.724
3/27/1971,34729.03586,1,6.65170002,56.438
3/28/1971,34038.24042,1,7.006999969,56.925
3/29/1971,33330.32425,1,7.167499542,57.838
3/30/1971,32611.51307,1,7.007800102,57.694
3/31/1971,31888.03261,1,6.501200199,57.457
4/1/1971,31166.10857,1,5.825399876,58.451
4/2/1971,30451.96668,1,5.193600178,58.922
4/3/1971,29751.83266,1,4.765100002,59.398
4/4/1971,29071.93223,1,4.503000259,59.785
4/5/1971,28418.4911,1,4.505700111,59.674
4/6/1971,27797.735,1,4.511700153,59.706
4/7/1971,27215.88965,1,4.38740015,59.524
4/8/1971,26679.18076,1,4.227999687,60.348
4/9/1971,26193.83406,1,4.61590004,60.832
4/10/1971,25766.07526,1,5.151599884,60.95
4/11/1971,25402.13009,1,5.429600239,61.428
4/12/1971,25108.22425,1,5.768199921,62.326
4/13/1971,24890.58348,1,5.727199554,62.935
4/14/1971,24755.43349,1,5.768800259,63.139
4/15/1971,24709,1,5.684700012,62.689
4/16/1971,24728.76893,1,5.472599983,63.708
4/17/1971,24786.30867,1,5.260200024,63.405
4/18/1971,24878.96864,1,5.110199928,62.109
4/19/1971,25004.09825,1,5.00330019,62.786
4/20/1971,25159.04692,1,5.087600231,62.441
4/21/1971,25341.16407,1,5.379599571,61.814
4/22/1971,25547.79911,1,5.368800163,62.229
4/23/1971,25776.30146,1,6.273800373,62.611
4/24/1971,26024.02053,1,7.210199833,63.124
4/25/1971,26288.30576,1,7.813400269,64.14
4/26/1971,26566.50654,1,7.962999821,64.36
4/27/1971,26855.9723,1,7.506599903,64.361
4/28/1971,27154.05246,1,7.337500095,64.091
4/29/1971,27458.09643,1,6.552899837,63.653
4/30/1971,27765.45362,1,5.718600273,63.232
5/1/1971,28073.47347,1,4.881899834,63.239
5/2/1971,28379.50537,1,4.411200047,61.859
5/3/1971,28680.89876,1,4.269299507,60.628
5/4/1971,28975.00304,1,4.150699615,59.805
5/5/1971,29259.16764,1,4.043499947,59.501
5/6/1971,29530.74196,1,4.357500076,59.844
5/7/1971,29787.07543,1,4.938499928,59.914
5/8/1971,30025.51747,1,5.638599873,60.218
5/9/1971,30243.41749,1,6.042200089,60.598
5/10/1971,30438.1249,1,6.470000267,61.143
5/11/1971,30606.98914,1,6.583899975,61.453
5/12/1971,30747.3596,1,6.63380003,61.044
5/13/1971,30856.58571,1,6.468999863,61.239
5/14/1971,30932.01689,1,6.468200207,61.475
5/15/1971,30971.00255,1,6.082399845,60.672
5/16/1971,30970.6828,1,5.578600407,59.329
5/17/1971,30928.90114,1,5.091100216,59.423
5/18/1971,30847.26969,1,5.117499828,59.821
5/19/1971,30727.80433,1,5.020800114,58.802
5/20/1971,30572.52091,1,5.208299637,59.02
5/21/1971,30383.43531,1,6.365800381,59.461
5/22/1971,30162.5634,1,7.297499657,60.537
5/23/1971,29911.92104,1,8.036399841,61.094
5/24/1971,29633.5241,1,8.292200089,61.421
5/25/1971,29329.38845,1,8.078100204,61.799
5/26/1971,29001.52996,1,7.624199867,61.754
5/27/1971,28651.96449,1,7.185500145,61.467
5/28/1971,28282.70792,1,6.576900005,60.619
5/29/1971,27895.77611,1,5.65500021,60.351
5/30/1971,27493.18493,1,4.714699745,59.417
5/31/1971,27076.95025,1,4.395400047,58.168
6/1/1971,26649.08793,1,4.075600147,58.569
6/2/1971,26211.61385,1,3.813100338,59.024
6/3/1971,25766.54387,1,4.175499916,59.986
6/4/1971,25315.89386,1,4.890100002,60.937
6/5/1971,24861.67968,1,5.626799583,62.391
6/6/1971,24405.91722,1,6.227699757,63.439
6/7/1971,23950.62232,1,6.752999783,64.157
6/8/1971,23497.81087,1,7.08619976,64.836
6/9/1971,23049.49873,1,7.311100006,65.197
6/10/1971,22607.70177,1,7.370100021,65.385
6/11/1971,22174.43585,1,7.066400051,65.469
6/12/1971,21751.71684,1,6.988900185,64.995
6/13/1971,21341.56062,1,6.309400082,64.749
6/14/1971,20945.98305,1,5.61619997,63.908
6/15/1971,20567,1,5.398499966,63.748
6/16/1971,20186.25936,1,5.138400078,63.666
6/17/1971,19785.36837,1,5.394099712,63.901
6/18/1971,19366.28189,1,6.106999874,64.113
6/19/1971,18930.95478,1,7.052000046,64.623
6/20/1971,18481.34191,1,7.732500076,65.298
6/21/1971,18019.39815,1,8.079099655,66.218
6/22/1971,17547.07837,1,8.057899475,66.414
6/23/1971,17066.33743,1,7.831299782,66.568
6/24/1971,16579.13019,1,7.365399837,66.326
6/25/1971,16087.41153,1,6.798000336,65.938
6/26/1971,15593.1363,1,6.267099857,65.405
6/27/1971,15098.25938,1,5.287199974,65.052
6/28/1971,14604.73563,1,4.669300079,64.407
6/29/1971,14114.51991,1,4.202000141,63.201
6/30/1971,13629.5671,1,3.747900009,62.914
7/1/1971,13151.83205,1,4.088300228,63.59
7/2/1971,12683.26964,1,4.431799889,65.116
7/3/1971,12225.83473,1,5.127000332,66.77
7/4/1971,11781.48219,1,5.840800285,68.22
7/5/1971,11352.16687,1,6.500199795,69.911
7/6/1971,10939.84366,1,7.067399979,70.578
7/7/1971,10546.46741,1,7.540500164,71.747
7/8/1971,10173.993,1,7.804599762,72.287
7/9/1971,9824.375274,1,7.741899967,73.135
7/10/1971,9499.569116,1,7.196899891,73.517
7/11/1971,9201.529386,1,6.999599934,74.212
7/12/1971,8932.21095,1,6.042099953,74.911
7/13/1971,8693.568676,1,5.644399643,75.236
7/14/1971,8487.557428,1,5.104399681,75.493
7/15/1971,8316.132072,1,5.741300106,75.71
7/16/1971,8176.741546,1,6.051700115,76.401
7/17/1971,8043.634604,1,6.560499668,77.167
7/18/1971,7912.546593,1,7.082499981,77.714
7/19/1971,7783.644285,1,7.440599918,78.599
7/20/1971,7657.094452,1,7.567699909,79.019
7/21/1971,7533.063867,1,7.483699799,79.277
7/22/1971,7411.719302,1,7.231199741,79.261
7/23/1971,7293.227529,1,6.746099949,79.281
7/24/1971,7177.755322,1,5.927700043,79.098
7/25/1971,7065.469451,1,5.5958004,78.874
7/26/1971,6956.53669,1,4.695599556,78.463
7/27/1971,6851.123811,1,4.33010006,77.858
7/28/1971,6749.397586,1,3.756100178,77.498
7/29/1971,6651.524787,1,3.88710022,77.266
7/30/1971,6557.672187,1,4.333100319,77.29
7/31/1971,6468.006559,1,4.616000175,78.048
8/1/1971,6382.694674,1,5.040699959,78.953
8/2/1971,6301.903305,1,5.739200115,79.846
8/3/1971,6225.799224,1,6.494299889,80.105
8/4/1971,6154.549203,1,7.127099991,80.432
8/5/1971,6088.320016,1,7.627299786,80.992
8/6/1971,6027.278434,1,7.7427001,81.487
8/7/1971,5971.591229,1,7.365099907,81.876
8/8/1971,5921.425174,1,6.718500137,82.018
8/9/1971,5876.947042,1,6.249800205,82.023
8/10/1971,5838.323604,1,5.695399761,82.186
8/11/1971,5805.721633,1,5.515199661,82.495
8/12/1971,5779.307901,1,5.806499958,82.478
8/13/1971,5759.249181,1,6.072400093,82.548
8/14/1971,5745.712245,1,6.039899826,82.669
8/15/1971,5738.863865,1,6.304899693,82.957
8/16/1971,5741.542953,1,6.55739975,82.922
8/17/1971,5769.181901,1,6.719799995,82.872
8/18/1971,5822.658958,1,6.675300121,83.276
8/19/1971,5900.09499,1,6.583800316,83.605
8/20/1971,5999.610862,1,6.268800259,83.25
8/21/1971,6119.327437,1,5.644499779,83.253
8/22/1971,6257.365581,1,5.00549984,83.23
8/23/1971,6411.846159,1,4.609000206,83.147
8/24/1971,6580.890035,1,4.168299675,82.856
8/25/1971,6762.618074,1,4.08769989,82.827
8/26/1971,6955.15114,1,4.120699883,82.905
8/27/1971,7156.6101,1,4.221400261,82.613
8/28/1971,7365.115816,1,4.379899979,82.542
8/29/1971,7578.789154,1,4.726200104,82.67
8/30/1971,7795.750979,1,4.889800072,82.917
8/31/1971,8014.122156,1,5.537399769,82.737
9/1/1971,8232.023548,1,6.255000114,82.633
9/2/1971,8447.576022,1,6.81829977,82.324
9/3/1971,8658.900441,1,7.02270031,82.175
9/4/1971,8864.117671,1,6.908100128,82.442
9/5/1971,9061.348575,1,6.405099869,82.51
9/6/1971,9248.71402,1,5.930799961,82.3
9/7/1971,9424.334869,1,6.2354002,81.775
9/8/1971,9586.331988,1,6.430500031,81.908
9/9/1971,9732.826241,1,6.461299896,81.754
9/10/1971,9861.938493,1,6.236299992,81.196
9/11/1971,9971.789608,1,5.9302001,80.577
9/12/1971,10060.50045,1,5.686399937,80.234
9/13/1971,10126.19189,1,5.632800102,80.143
9/14/1971,10166.98478,1,5.655799866,80.191
9/15/1971,10181,1,5.633399963,79.981
9/16/1971,10176.40191,1,5.592000008,79.469
9/17/1971,10162.88595,1,5.347399712,79.242
9/18/1971,10140.86959,1,4.927800179,79.245
9/19/1971,10110.77029,1,4.579699993,78.534
9/20/1971,10073.00551,1,4.590000153,78.394
9/21/1971,10027.99273,1,4.877200127,78.079
9/22/1971,9976.149399,1,4.949399948,77.622
9/23/1971,9917.892994,1,4.949200153,77.379
9/24/1971,9853.640976,1,4.805199623,77.413
9/25/1971,9783.810811,1,4.686500072,77.603
9/26/1971,9708.819964,1,4.62169981,76.863
9/27/1971,9629.0859,1,4.763999939,75.921
9/28/1971,9545.026085,1,4.94299984,75.702
9/29/1971,9457.057983,1,5.195699692,75.863
9/30/1971,9365.59906,1,5.575200081,75.676
10/1/1971,9271.066781,1,5.851000309,75.836
10/2/1971,9173.878612,1,5.836799622,75.662
10/3/1971,9074.452018,1,5.694000244,77.311
10/4/1971,8973.204463,1,6.684100151,78.991
10/5/1971,8870.553414,1,7.268899918,80.036
10/6/1971,8766.916335,1,7.583400249,80.446
10/7/1971,8662.710692,1,7.413100243,80.973
10/8/1971,8558.353949,1,6.899600029,81.183
10/9/1971,8454.263573,1,6.251100063,80.739
10/10/1971,8350.857029,1,5.600199699,80.17
10/11/1971,8248.551781,1,5.099400043,80.061
10/12/1971,8147.765295,1,4.694000244,79.923
10/13/1971,8048.915037,1,4.786900043,80.02
10/14/1971,7952.41847,1,4.754199982,79.989
10/15/1971,7858.693062,1,4.60490036,79.998
10/16/1971,7766.553373,1,4.506899834,80.123
10/17/1971,7666.949322,1,4.983699799,80.545
10/18/1971,7559.0785,1,5.33370018,79.499
10/19/1971,7443.758053,1,5.722499847,80.002
10/20/1971,7321.805126,1,5.911100388,80.294
10/21/1971,7194.036865,1,5.917099953,79.878
10/22/1971,7061.270418,1,5.851799965,80.482
10/23/1971,6924.322931,1,5.631299973,81.123
10/24/1971,6784.011549,1,5.320499897,80.84
10/25/1971,6641.15342,1,5.051799774,80.417
10/26/1971,6496.565689,1,4.853999615,79.185
10/27/1971,6351.065502,1,4.718500137,79.03
10/28/1971,6205.470007,1,4.477099895,77.612
10/29/1971,6060.596348,1,4.973800182,77.365
10/30/1971,5917.261673,1,5.093099594,79.019
10/31/1971,5776.283128,1,6.120100021,78.874
11/1/1971,5638.477859,1,7.165999889,81.015
11/2/1971,5504.663013,1,8.025699615,82.413
11/3/1971,5375.655735,1,8.374400139,83.37
11/4/1971,5252.273172,1,8.286800385,84.536
11/5/1971,5135.33247,1,7.909600258,85.657
11/6/1971,5025.650775,1,7.164800167,85.567
11/7/1971,4924.045235,1,6.229499817,85.493
11/8/1971,4831.332994,1,5.264000416,84.983
11/9/1971,4748.3312,1,4.587400436,85.012
11/10/1971,4675.856998,1,4.357200146,84.501
11/11/1971,4614.727536,1,4.317199707,85.4
11/12/1971,4565.759958,1,4.341800213,85.331
11/13/1971,4529.771412,1,4.582299709,84.907
11/14/1971,4507.579044,1,5.222100258,84.575
11/15/1971,4500,1,5.773499966,85.083
11/16/1971,4515.404849,1,6.158400059,85.339
11/17/1971,4560.320476,1,6.545100212,86.278
11/18/1971,4632.798501,1,6.631700039,87.33
11/19/1971,4730.890544,1,6.744800091,87.384
11/20/1971,4852.648227,1,6.62830019,88.159
11/21/1971,4996.123169,1,6.301499844,87.649
11/22/1971,5159.366992,1,5.96969986,87.042
11/23/1971,5340.431314,1,5.459300041,86.588
11/24/1971,5537.367757,1,4.798300266,86.019
11/25/1971,5748.227942,1,4.606800079,85.257
11/26/1971,5971.063487,1,4.516300201,85.137
11/27/1971,6203.926015,1,4.7427001,85.524
11/28/1971,6444.867145,1,5.98789978,86.74
11/29/1971,6691.938498,1,7.181900024,87.71
11/30/1971,6943.191693,1,8.092399597,87.882
12/1/1971,7196.678352,1,8.549799919,88.339
12/2/1971,7450.450096,1,8.704500198,88.728
12/3/1971,7702.558543,1,8.531399727,87.412
12/4/1971,7951.055315,1,7.94630003,86.098
12/5/1971,8193.992032,1,7.042599678,84.947
12/6/1971,8429.420314,1,5.931300163,84.252
12/7/1971,8655.391783,1,4.867600441,82.525
12/8/1971,8869.958057,1,4.43239975,81.84
12/9/1971,9071.170758,1,3.970200062,81.347
12/10/1971,9257.081507,1,3.586000204,80.912
12/11/1971,9425.741923,1,4.202199936,80.424
12/12/1971,9575.203626,1,4.866899967,81.485
12/13/1971,9703.518238,1,5.559899807,81.163
12/14/1971,9808.737378,1,6.029699802,81.561
12/15/1971,9888.912668,1,6.607699871,81.542
12/16/1971,9945.130533,1,6.933300018,81.035
12/17/1971,9994.477712,1,7.206500053,81.413
12/18/1971,10040.15225,1,7.346600056,82.365
12/19/1971,10082.40918,1,7.134000301,81.856
12/20/1971,10121.50356,1,6.901899815,81.554
12/21/1971,10157.69042,1,6.312299728,81.581
12/22/1971,10191.22482,1,5.380900383,82.418
12/23/1971,10222.3618,1,4.894800186,80.233
12/24/1971,10251.35639,1,4.554500103,80.695
12/25/1971,10278.46366,1,4.544800282,80.705
12/26/1971,10303.93863,1,5.665599823,80.583
12/27/1971,10328.03635,1,6.696900368,81.465
12/28/1971,10351.01188,1,7.526600361,80.608
12/29/1971,10373.12024,1,8.060600281,80.321
12/30/1971,10394.6165,1,8.355700493,80.566
12/31/1971,10415.75568,1,8.435600281,81.031
1/1/1972,10436.79284,1,8.127799988,81.432
1/2/1972,10457.98302,1,7.423799992,81.475
1/3/1972,10479.58127,1,6.545399666,81.103
1/4/1972,10501.84262,1,5.527700424,80.265
1/5/1972,10525.02212,1,4.631700039,79.265
1/6/1972,10549.37483,1,4.11109972,78.805
1/7/1972,10575.15577,1,3.512899876,78.727
1/8/1972,10602.62,1,3.686299801,77.8
1/9/1972,10632.02256,1,4.198500156,76.762
1/10/1972,10663.6185,1,4.78360033,76.446
1/11/1972,10697.66285,1,5.37749958,76.857
1/12/1972,10734.41067,1,6.017099857,78.057
1/13/1972,10774.11699,1,6.548099995,78.623
1/14/1972,10817.03687,1,7.046499729,79.545
1/15/1972,10863.42534,1,7.466199875,80.08
1/16/1972,10913.88227,1,7.489500046,80.33
1/17/1972,10970.57043,1,7.357900143,80.281
1/18/1972,11033.67775,1,6.845299721,79.79
1/19/1972,11103.02939,1,5.951099873,79.12
1/20/1972,11178.45056,1,5.194900036,78.242
1/21/1972,11259.76644,1,4.768000126,77.613
1/22/1972,11346.80221,1,4.826000214,77.781
1/23/1972,11439.38306,1,5.389800072,77.898
1/24/1972,11537.33418,1,6.045199871,77.569
1/25/1972,11640.48076,1,6.66119957,79.084
1/26/1972,11748.64797,1,7.152500153,79.595
1/27/1972,11861.66101,1,7.468800068,79.872
1/28/1972,11979.34507,1,7.667399883,79.97
1/29/1972,12101.52533,1,7.601400375,79.951
1/30/1972,12228.02698,1,7.147200108,79.71
1/31/1972,12358.6752,1,6.524800301,79.239
2/1/1972,12493.29518,1,5.663500309,79.09
2/2/1972,12631.7121,1,4.773999691,78.459
2/3/1972,12773.75116,1,4.240200043,77.025
2/4/1972,12919.23754,1,3.65170002,77.427
2/5/1972,13067.99643,1,3.729899883,77.193
2/6/1972,13219.85301,1,3.875400066,74.83
2/7/1972,13374.63247,1,4.128799915,73.583
2/8/1972,13532.16,1,4.520599842,74.205
2/9/1972,13692.26078,1,5.038000107,74.794
2/10/1972,13854.76,1,5.63710022,75.086
2/11/1972,14019.48285,1,6.288199902,74.481
2/12/1972,14186.25451,1,6.85710001,73.95
2/13/1972,14354.90017,1,7.0770998,73.89
2/14/1972,14525.24501,1,7.104400158,74.134
2/15/1972,14701.00655,1,6.740399837,73.455
2/16/1972,14904.46181,1,6.060499668,72.901
2/17/1972,15137.02297,1,5.390299797,73.622
2/18/1972,15396.10965,1,5.217999935,74.774
2/19/1972,15679.14147,1,5.615699768,74.765
2/20/1972,15983.53806,1,5.861499786,73.774
2/21/1972,16306.71902,1,5.969400406,73.891
2/22/1972,16646.10399,1,6.049600124,73.902
2/23/1972,16999.11258,1,6.187999725,73.226
2/24/1972,17363.16442,1,6.361799717,73.154
2/25/1972,17735.67913,1,6.523299694,72.894
2/26/1972,18114.07632,1,6.529700279,72.594
2/27/1972,18495.77563,1,6.240499973,72.219
2/28/1972,18878.19666,1,5.854500294,72.532
2/29/1972,19258.75905,1,5.091599941,71.472
3/1/1972,19634.88241,1,4.547100067,70.559
3/2/1972,20003.98636,1,4.234700203,70.248
3/3/1972,20363.49053,1,4.470600128,69.053
3/4/1972,20710.81453,1,4.460400105,67.804
3/5/1972,21043.37799,1,4.42539978,66.901
3/6/1972,21358.60053,1,4.269299984,66.029
3/7/1972,21653.90177,1,4.241900444,65.459
3/8/1972,21926.70133,1,4.363199711,65.472
3/9/1972,22174.41883,1,4.677499771,65.195
3/10/1972,22394.47389,1,5.191900253,64.723
3/11/1972,22584.28614,1,5.672999859,64.034
3/12/1972,22741.2752,1,6.058100224,63.876
3/13/1972,22862.86067,1,6.160600185,63.904
3/14/1972,22946.4622,1,5.918299675,63.903
3/15/1972,22989.4994,1,5.745399952,64.603
3/16/1972,22988.6645,1,6.07159996,64.636
3/17/1972,22939.13622,1,6.398400307,64.997
3/18/1972,22843.03309,1,6.846299648,64.263
3/19/1972,22703.43693,1,6.776100159,64.107
3/20/1972,22523.42959,1,6.468999863,64.229
3/21/1972,22306.09289,1,6.090899944,64.218
3/22/1972,22054.50867,1,5.700900078,63.913
3/23/1972,21771.75877,1,5.500699997,62.521
3/24/1972,21460.92502,1,5.380399704,62.558
3/25/1972,21125.08925,1,5.236199856,62.881
3/26/1972,20767.33329,1,5.026600361,62.18
3/27/1972,20390.73899,1,4.810899734,62.36
3/28/1972,19998.38817,1,4.537000179,62.706
3/29/1972,19593.36267,1,4.78219986,62.32
3/30/1972,19178.74432,1,5.071299553,63.262
3/31/1972,18757.61495,1,5.333300114,63.292
4/1/1972,18333.05641,1,5.251199722,63.564
4/2/1972,17908.15053,1,5.302599907,64.404
4/3/1972,17485.97913,1,5.156899929,65.711
4/4/1972,17069.62405,1,4.875500202,66.866
4/5/1972,16662.16713,1,4.605499744,68.053
4/6/1972,16266.6902,1,4.479500294,66.846
4/7/1972,15886.27509,1,4.5291996,66.226
4/8/1972,15524.00364,1,4.685099602,66.605
4/9/1972,15182.95769,1,4.814800262,66.842
4/10/1972,14866.21906,1,4.980899811,67.876
