,NDOI,smscg,tide,X2_DIS
12/2/2005,66326.01406,1,8.09280014,78.19290649
12/3/2005,68994.32674,1,8.000200272,67.98791999
12/4/2005,70354.24548,1,7.619299889,63.54752988
12/5/2005,71139.64623,1,6.979400158,60.75898731
12/6/2005,71633.93827,1,6.102900028,58.07987979
12/7/2005,71965.37864,1,5.292900085,55.68660606
12/8/2005,72198.92536,1,5.036000252,53.90520308
12/9/2005,72370.39566,1,4.700699806,53.17972573
12/10/2005,72500.92005,1,5.321499825,53.09696402
12/11/2005,72603.69324,1,6.253399849,52.94734203
12/12/2005,72687.38637,1,6.938400269,53.15436584
12/13/2005,72757.99082,1,7.480099678,53.29936402
12/14/2005,72819.87734,1,7.609300137,53.39179608
12/15/2005,72876.44486,1,7.515100002,53.39310562
12/16/2005,72930.55117,1,7.339900017,53.33420975
12/17/2005,72984.83329,1,6.853000164,53.22992701
12/18/2005,73041.9873,1,6.366700172,53.32248462
12/19/2005,73105.06405,1,5.738399982,52.76213224
12/20/2005,73177.84407,1,4.890899658,52.84780634
12/21/2005,73265.38311,1,4.152700424,52.6805457
12/22/2005,73374.88774,1,3.863400221,52.27738331
12/23/2005,73517.22763,1,3.495699883,51.9365163
12/24/2005,73709.72509,1,3.359300137,52.26705972
12/25/2005,73981.66609,1,4.243700027,52.12957906
12/26/2005,74386.09373,1,5.261599541,52.38072273
12/27/2005,75027.67302,1,6.214799881,52.95812779
12/28/2005,76137.61602,1,7.016900063,53.28192943
12/29/2005,78314.56616,1,7.862500191,53.24441845
12/30/2005,83537.34994,1,8.437799454,53.64400838
12/31/2005,101959.2396,1,8.630199432,53.2929531
1/1/2006,120380.6159,1,8.383899689,52.83281411
1/2/2006,125601.7687,1,7.909300327,52.26832848
1/3/2006,127775.8166,1,6.982200146,51.78734892
1/4/2006,128881.4046,1,5.673999786,51.54286671
1/5/2006,129516.9617,1,5.123099804,51.57887192
1/6/2006,129913.4439,1,4.572900295,51.33009875
1/7/2006,130175.2094,1,5.062099934,50.93165202
1/8/2006,130354.9307,1,5.787499905,50.9686587
1/9/2006,130481.4427,1,6.428500175,51.03490032
1/10/2006,130571.5145,1,6.876100063,51.59532874
1/11/2006,130635.3315,1,7.097599983,51.80474606
1/12/2006,130679.2452,1,7.131099701,51.74249857
1/13/2006,130707.2324,1,7.166399956,52.11196314
1/14/2006,130721.6961,1,6.963000298,51.85049495
1/15/2006,130723.9062,1,6.635700226,51.41430522
1/16/2006,130714.2241,1,6.190799713,51.53498079
1/17/2006,130692.178,1,5.46600008,51.80354423
1/18/2006,130656.4125,1,4.672300339,51.52471125
1/19/2006,130604.5037,1,4.085100174,50.99937793
1/20/2006,130532.5899,1,3.628700256,50.68763873
1/21/2006,130434.7174,1,3.21089983,50.08287796
1/22/2006,130301.6935,1,3.77519989,50.35386454
1/23/2006,130119.0267,1,4.505400181,50.94050119
1/24/2006,129863.0668,1,5.361899853,51.09301233
1/25/2006,129493.329,1,6.269000053,51.48267867
1/26/2006,128936.0251,1,7.203199863,51.63186677
1/27/2006,128045.1167,1,7.993400097,51.81441236
1/28/2006,126497.5585,1,8.463500023,52.0508102
1/29/2006,123456.4737,1,8.483599663,51.86702863
1/30/2006,116155.0045,1,8.198900223,51.99432226
1/31/2006,90395.72213,1,7.382500172,51.79039311
2/1/2006,66052.36703,1,6.071700096,52.51535004
2/2/2006,59757.6638,1,5.270299911,52.84903493
2/3/2006,57243.72823,1,4.822599888,52.87613217
2/4/2006,55996.06793,1,5.153599739,52.92536158
2/5/2006,55290.46683,1,5.471099854,53.19794812
2/6/2006,54855.60476,1,5.719799995,53.53632262
2/7/2006,54571.34636,1,5.943999767,54.09560296
2/8/2006,54377.96123,1,6.144899845,54.31336301
2/9/2006,54243.1472,1,6.308199883,54.63719459
2/10/2006,54148.3313,1,6.467700005,54.46566967
2/11/2006,54082.38124,1,6.494100094,54.20711865
2/12/2006,54038.49457,1,6.268899918,54.2294961
2/13/2006,54012.57976,1,6.001900196,53.95998946
2/14/2006,54002.39982,1,5.47960043,53.9284715
2/15/2006,54007.14677,1,4.709199905,53.62629043
2/16/2006,54027.3004,1,4.164500237,53.50325506
2/17/2006,54064.72597,1,3.767200232,53.47654874
2/18/2006,54123.04493,1,3.803200006,53.48948704
2/19/2006,54208.40952,1,4.086200237,53.44495002
2/20/2006,54330.98373,1,4.324100018,53.67195231
2/21/2006,54507.80085,1,4.786499977,54.02237884
2/22/2006,54768.54865,1,5.386199951,54.58329949
2/23/2006,55168.17876,1,6.140200138,54.94241763
2/24/2006,55817.26596,1,6.925499916,55.10849583
2/25/2006,56965.58755,1,7.498600006,54.93398864
2/26/2006,59279.90813,1,7.776599884,54.97603134
2/27/2006,65075.3078,1,7.624499798,54.79593569
2/28/2006,87488.24489,1,6.980400085,53.39561847
3/1/2006,111205.1459,1,6.002799988,52.57533102
3/2/2006,117928.4834,1,5.493500233,52.03683076
3/3/2006,120729.9439,1,5.787699699,51.82486028
3/4/2006,122157.0752,1,5.874300003,52.03092518
3/5/2006,122980.5045,1,5.742499828,52.0273624
3/6/2006,123497.7949,1,5.465600014,51.40446728
3/7/2006,123843.5659,1,5.236400127,51.31106648
3/8/2006,124085.9494,1,5.181800365,51.15625258
3/9/2006,124262.457,1,5.258699894,51.73870833
3/10/2006,124395.1546,1,5.445199966,51.87874596
3/11/2006,124497.7444,1,5.528800011,51.67932935
3/12/2006,124579.14,1,5.466700077,51.58607324
3/13/2006,124645.3906,1,5.207800388,51.64462296
3/14/2006,124700.7761,1,4.872699738,51.6729222
3/15/2006,124748.4652,1,4.438399792,51.55353358
3/16/2006,124790.9338,1,4.319900036,51.57940244
3/17/2006,124830.2517,1,4.494400024,51.53003444
3/18/2006,124868.3024,1,4.897200108,51.40927212
3/19/2006,124906.9796,1,5.011500359,51.41726728
3/20/2006,124948.4013,1,5.051100254,51.5544723
3/21/2006,124995.1896,1,5.028699875,51.39132771
3/22/2006,125050.8933,1,5.113899708,51.36577687
3/23/2006,125120.6985,1,5.386000156,51.57833791
3/24/2006,125212.7215,1,5.803800106,51.67647164
3/25/2006,125340.5508,1,6.222799778,51.75366638
3/26/2006,125528.6747,1,6.462999821,51.7357653
3/27/2006,125825.2968,1,6.352900028,52.02686117
3/28/2006,126336.7856,1,5.970200062,52.03406904
3/29/2006,127338.422,1,5.972399712,51.7325308
3/30/2006,129740.006,1,6.58949995,51.83124621
3/31/2006,138209.4679,1,6.604799747,51.86730762
4/1/2006,146528.2723,1,6.856500149,51.71545036
4/2/2006,148817.9238,1,6.47879982,51.72392868
4/3/2006,149757.7018,1,5.938700199,51.73898671
4/4/2006,150230.7217,1,5.323900223,51.49538546
4/5/2006,150499.8179,1,4.808499813,50.94295214
4/6/2006,150665.3783,1,4.470900059,50.13856642
4/7/2006,150772.3837,1,4.407599926,50.86290678
4/8/2006,150843.335,1,4.418600082,50.65143232
4/9/2006,150890.3962,1,4.499899864,50.98364889
4/10/2006,150920.491,1,4.364099979,51.10192638
4/11/2006,150937.6569,1,4.302199841,51.31749254
4/12/2006,150944.2087,1,4.637500286,51.09984915
4/13/2006,150941.337,1,5.237900257,51.2466971
4/14/2006,150929.4116,1,5.602499962,51.29507844
4/15/2006,150908.1114,1,5.96119976,51.17449844
4/16/2006,150876.4354,1,5.948899746,51.15255671
4/17/2006,150832.6051,1,6.020799637,50.91274332
4/18/2006,150773.8421,1,5.863600254,51.29905407
4/19/2006,150695.9687,1,5.684999943,51.26651129
4/20/2006,150592.7193,1,5.502399921,51.08183308
4/21/2006,150454.5499,1,5.338799953,51.02650063
4/22/2006,150266.5084,1,5.279999733,51.1108359
4/23/2006,150004.2403,1,5.415400028,51.1368262
4/24/2006,149626.0284,1,5.489900112,51.34339844
4/25/2006,149055.6456,1,5.524299622,51.45160497
4/26/2006,148141.5821,1,6.466199875,51.51080955
4/27/2006,146546.5547,1,7.242200375,51.58723545
4/28/2006,143388.3937,1,7.466199875,51.52440673
4/29/2006,135704.0946,1,7.531000137,51.65367598
4/30/2006,107795.4391,1,7.200500011,51.59324408
5/1/2006,79383.02965,1,6.846300125,52.17939035
5/2/2006,71328.52666,1,6.047800064,52.67703087
5/3/2006,67972.29701,1,5.262499809,52.77051644
5/4/2006,66262.41983,1,4.540800095,52.73311761
5/5/2006,65275.68857,1,4.275099754,52.48687118
5/6/2006,64655.61657,1,4.230000019,52.4858701
5/7/2006,64240.91824,1,4.09869957,52.61431434
5/8/2006,63949.95572,1,4.09250021,52.54943098
5/9/2006,63737.76972,1,4.324100494,52.8167585
5/10/2006,63577.90038,1,5.016699791,52.99293563
5/11/2006,63453.90085,1,5.782100201,53.28597496
5/12/2006,63355.05317,1,6.25909996,53.47694295
5/13/2006,63274.0607,1,6.755099773,53.60621739
5/14/2006,63205.73227,1,6.949100018,53.83948667
5/15/2006,63146.18929,1,6.941299915,54.15705106
5/16/2006,63092.35765,1,6.820600033,53.82770542
5/17/2006,63041.61367,1,6.697299957,53.72379947
5/18/2006,62991.50587,1,6.263299942,53.67872524
5/19/2006,62939.49573,1,5.684799671,53.46432812
5/20/2006,62882.66456,1,5.360100269,53.37893136
5/21/2006,62817.31794,1,5.333399773,53.1846849
5/22/2006,62738.37671,1,5.271800041,53.12161656
5/23/2006,62638.3455,1,5.539700031,53.1292692
5/24/2006,62505.42655,1,6.646800041,53.35953931
5/25/2006,62319.80642,1,7.402400017,53.96534524
5/26/2006,62045.72088,1,7.767300129,53.8700911
5/27/2006,61612.71583,1,7.908400059,54.01029854
5/28/2006,60865.26894,1,7.659800053,54.08930645
5/29/2006,59400.83158,1,7.131999969,54.08392732
5/30/2006,55888.91674,1,6.74669981,53.97900265
5/31/2006,43503.06599,1,6.095000267,53.92144777
6/1/2006,31336.95666,1,5.305500031,54.28225463
6/2/2006,27986.87796,1,4.557700157,55.02914131
6/3/2006,26609.59324,1,4.27820015,55.5151358
6/4/2006,25913.4252,1,4.027800083,56.02336018
6/5/2006,25513.772,1,3.817100048,56.82447489
6/6/2006,25263.55106,1,4.144100189,57.63465862
6/7/2006,25096.65163,1,4.933199883,58.92445098
6/8/2006,24979.7664,1,5.790299892,60.37228236
6/9/2006,24894.61389,1,6.474899769,61.55462785
6/10/2006,24830.45871,1,7.096000195,62.44302785
6/11/2006,24780.63434,1,7.527600288,63.31573268
6/12/2006,24740.79284,1,7.730999947,63.25956564
6/13/2006,24707.96345,1,7.67470026,62.95517446
6/14/2006,24680.01504,1,7.45870018,63.17365301
6/15/2006,24655.33002,1,7.239200115,63.28292223
6/16/2006,24632.59131,1,6.449200153,62.6271934
6/17/2006,24610.62765,1,5.741600037,62.0099923
6/18/2006,24588.2824,1,5.423699856,61.44710127
6/19/2006,24564.27746,1,5.03579998,61.29356808
6/20/2006,24537.04069,1,5.517499924,61.46626281
6/21/2006,24504.44866,1,6.452499866,62.27158673
6/22/2006,24463.39693,1,7.119000435,63.17959666
6/23/2006,24409.0173,1,7.570300102,63.81418893
6/24/2006,24333.13536,1,7.741299629,63.97783854
6/25/2006,24220.96329,1,7.702899933,64.13350245
6/26/2006,24043.2482,1,7.399399757,64.1791548
6/27/2006,23735.00631,1,6.917299747,63.94308687
6/28/2006,23126.41661,1,6.472899914,63.51159105
6/29/2006,21647.26037,1,5.992500305,63.08249063
6/30/2006,16276.72993,1,5.067599773,62.73895932
7/1/2006,10809.43746,1,4.486299992,62.83652899
7/2/2006,9259.59721,1,4.133299828,63.29788514
7/3/2006,8613.880226,1,3.719200134,63.58911643
7/4/2006,8285.021787,1,4.076800346,64.39573295
7/5/2006,8095.380384,1,4.480199814,66.16626059
7/6/2006,7976.368259,1,5.26099968,67.63045216
7/7/2006,7896.961559,1,6.101500034,69.34686724
7/8/2006,7841.465255,1,6.873100281,70.55901418
7/9/2006,7801.245363,1,7.543400288,72.95988862
7/10/2006,7771.231629,1,8.000900269,74.55461339
7/11/2006,7748.285628,1,8.163999557,75.21934745
7/12/2006,7730.377908,1,8.06760025,75.1646415
7/13/2006,7716.146014,1,7.59400034,75.58428947
7/14/2006,7704.644143,1,7.070199966,75.61220179
7/15/2006,7695.194638,1,5.984499931,75.79619211
7/16/2006,7687.295991,1,5.606400013,75.73766154
7/17/2006,7680.563235,1,5.213299751,76.0073688
7/18/2006,7674.687109,1,5.809899807,76.9138312
7/19/2006,7669.403705,1,5.998000145,77.53227478
7/20/2006,7664.468869,1,6.544799805,78.23168007
7/21/2006,7659.632354,1,6.965800285,78.86241412
7/22/2006,7654.605724,1,7.191500187,79.7234453
7/23/2006,7649.01439,1,7.28360033,80.10317147
7/24/2006,7642.315116,1,7.151000023,80.48561171
7/25/2006,7633.637869,1,6.86590004,80.96194055
7/26/2006,7621.451419,1,6.474899769,80.60391289
7/27/2006,7602.776755,1,5.796499729,79.98763532
7/28/2006,7571.075224,1,5.43239975,79.8660642
7/29/2006,7509.461995,1,4.574899673,79.88820815
7/30/2006,7362.176777,1,4.212200165,79.16994759
7/31/2006,6843.193487,1,3.709100246,78.91603318
8/1/2006,6324.287967,1,3.884500027,78.13248734
8/2/2006,6177.24982,1,4.441500187,78.27384758
8/3/2006,6116.076266,1,4.809900284,79.36155075
8/4/2006,6085.034462,1,5.316800117,80.27582279
8/5/2006,6067.272104,1,6.140599728,80.52391142
8/6/2006,6056.289298,1,6.943000317,81.05435009
8/7/2006,6049.153526,1,7.6177001,81.20561953
8/8/2006,6044.38971,1,8.024999619,81.24885692
8/9/2006,6041.196136,1,8.110099792,81.68245272
8/10/2006,6039.113368,1,7.648499966,82.13402547
8/11/2006,6037.870499,1,6.844099998,82.07526216
8/12/2006,6037.308604,1,6.211899757,82.22934417
8/13/2006,6037.340896,1,5.573500156,82.38205221
8/14/2006,6037.931903,1,5.540400028,82.1746906
8/15/2006,6039.087502,1,5.821400166,82.16034679
8/16/2006,6040.852118,1,5.985500336,82.20658288
8/17/2006,6043.311756,1,5.90019989,82.12033781
8/18/2006,6046.603122,1,6.12349987,82.16090126
8/19/2006,6050.930692,1,6.330500126,82.21658252
8/20/2006,6056.595783,1,6.512199879,82.18525351
8/21/2006,6064.045471,1,6.523800373,82.00931125
8/22/2006,6073.956517,1,6.291100025,82.11125526
8/23/2006,6087.384657,1,6.083899975,82.15771237
8/24/2006,6106.043426,1,5.481400013,82.40075233
8/25/2006,6132.857804,1,4.884000301,82.39862698
8/26/2006,6173.151342,1,4.468200207,82.22680998
8/27/2006,6237.453051,1,4.093999863,82.08856838
8/28/2006,6349.04662,1,4.052800179,82.05106829
8/29/2006,6568.242978,1,4.152199745,81.9294554
8/30/2006,7094.431514,1,4.329899788,82.05166955
8/31/2006,8950.715335,1,4.586900234,82.23940405
9/1/2006,10774.09113,1,5.008600235,82.16739922
9/2/2006,11276.10624,1,5.266900063,81.67197555
9/3/2006,11482.38584,1,5.99669981,81.01678717
9/4/2006,11586.5114,1,6.68930006,80.43311557
9/5/2006,11646.11431,1,7.256800175,80.0076899
9/6/2006,11683.22546,1,7.426000118,79.98348119
9/7/2006,11707.73731,1,7.074399948,80.49496071
9/8/2006,11724.62244,1,6.449399948,80.73212059
9/9/2006,11736.59702,1,5.936500072,80.38064582
9/10/2006,11745.24062,1,6.26609993,79.97590881
9/11/2006,11751.5156,1,6.375499725,79.94784597
9/12/2006,11756.0272,1,6.140299797,79.56821303
9/13/2006,11759.16134,1,5.902800083,79.28852495
9/14/2006,11761.16069,1,5.626599789,79.72529079
9/15/2006,11762.16704,1,5.234200001,78.22058463
9/16/2006,11762.24363,1,5.450200081,76.23294465
9/17/2006,11761.38402,1,5.52670002,75.45564611
9/18/2006,11759.50981,1,5.537899971,76.0806306
9/19/2006,11756.45616,1,5.401299953,76.45244895
9/20/2006,11751.94088,1,5.242100239,76.43960961
9/21/2006,11745.50653,1,4.820400238,76.22572961
9/22/2006,11736.41385,1,4.494800091,76.32009995
9/23/2006,11723.43959,1,4.556400299,76.10492004
9/24/2006,11704.4717,1,4.865099907,75.73618247
9/25/2006,11675.63588,1,5.009600163,75.75792124
9/26/2006,11629.2173,1,5.061699867,75.71429897
9/27/2006,11548.02766,1,4.935700417,75.24324339
9/28/2006,11387.09594,1,4.865300179,75.02651619
9/29/2006,10995.35748,1,4.910599709,75.17535926
9/30/2006,9572.434721,1,5.104300022,74.95118745
10/1/2006,8123.811845,1,5.252399921,74.50071198
10/2/2006,7713.147602,1,5.697700024,74.39727718
10/3/2006,7542.026752,1,6.071099758,74.70757887
10/4/2006,7454.8453,1,6.157899857,75.66253005
10/5/2006,7404.532927,1,6.019800186,77.06548322
10/6/2006,7372.913818,1,5.904799938,77.8962562
10/7/2006,7351.764568,1,6.868099689,78.73377917
10/8/2006,7336.92262,1,7.372099876,79.46864196
10/9/2006,7326.09545,1,7.448299885,80.52254267
10/10/2006,7317.933683,1,7.165500164,81.13106919
10/11/2006,7311.598387,1,6.54679966,80.63064977
10/12/2006,7306.542629,1,5.818199635,80.85697727
10/13/2006,7302.39379,1,5.177299976,80.54577439
10/14/2006,7298.886433,1,4.731299877,79.70113217
10/15/2006,7295.821822,1,4.566100121,78.60255158
10/16/2006,7293.041932,1,4.627699852,78.36747403
10/17/2006,7290.411275,1,4.678299904,77.66571249
10/18/2006,7287.802531,1,4.487799644,77.42344647
10/19/2006,7285.083056,1,4.459899902,77.95371057
10/20/2006,7282.099488,1,4.913900375,79.25625447
10/21/2006,7278.656863,1,5.366600037,80.03363941
10/22/2006,7274.486345,1,5.803599834,80.28778679
10/23/2006,7269.190478,1,6.048999786,80.47370879
10/24/2006,7262.142996,1,6.075200081,80.86395351
10/25/2006,7252.29153,1,6.026100159,80.40283
10/26/2006,7237.735942,1,5.850699902,80.30183031
10/27/2006,7214.732493,1,5.578799725,80.245545
10/28/2006,7175.016624,1,5.328099728,80.65567857
10/29/2006,7097.19606,1,5.135400295,80.61932993
10/30/2006,6910.565281,1,4.961900234,80.31391994
10/31/2006,6252.347639,1,4.942699909,79.98935475
11/1/2006,5605.824513,1,5.348800182,80.0001274
11/2/2006,5427.847799,1,5.470900059,81.06996876
11/3/2006,5354.75447,1,6.400300026,82.02133819
11/4/2006,5317.907695,1,7.461699963,82.65227127
11/5/2006,5296.87638,1,8.047499657,83.34306745
11/6/2006,5283.8534,1,8.298500061,84.10976428
11/7/2006,5275.336621,1,8.009799957,84.93336933
11/8/2006,5269.569603,1,7.354499817,85.56823662
11/9/2006,5265.597506,1,6.567000389,84.73027798
11/10/2006,5262.870485,1,5.669399738,84.35720336
11/11/2006,5261.060079,1,4.788700104,84.31679486
11/12/2006,5259.967832,1,4.35229969,83.53037218
11/13/2006,5259.477521,1,4.229100227,83.80154123
11/14/2006,5259.529772,1,4.246399879,83.7051789
11/15/2006,5260.109314,1,4.251899719,83.36427911
11/16/2006,5261.240363,1,4.450099945,84.08006126
11/17/2006,5262.988457,1,5.177999973,84.76636888
11/18/2006,5265.468938,1,5.819900036,84.9254987
11/19/2006,5268.864148,1,6.290499687,85.74944292
11/20/2006,5273.454176,1,6.744299889,86.22834457
11/21/2006,5279.670904,1,6.919799805,86.70851609
11/22/2006,5288.195232,1,6.992300034,86.5528184
11/23/2006,5300.139834,1,6.929100037,85.98542296
11/24/2006,5317.413822,1,6.622799873,86.03238958
11/25/2006,5343.508446,1,6.152700424,85.89722188
11/26/2006,5385.365639,1,5.536499977,85.98971795
11/27/2006,5458.441834,1,4.842000008,85.47208601
11/28/2006,5603.166354,1,4.786700249,84.32505818
11/29/2006,5955.335276,1,4.68569994,83.29106297
11/30/2006,7234.411183,1,5.14440012,83.22962877
12/1/2006,8536.561471,1,6.385399818,84.10242209
12/2/2006,8905.655503,1,7.393300056,84.8752033
12/3/2006,9059.383582,1,8.157999992,84.9764301
12/4/2006,9137.612317,1,8.510499954,85.53755794
12/5/2006,9182.646371,1,8.380800247,85.71399758
12/6/2006,9210.81583,1,7.959700108,85.4479762
12/7/2006,9229.50294,1,7.392199993,85.01070423
12/8/2006,9242.437623,1,6.558599949,85.28131448
12/9/2006,9251.666269,1,5.554299831,84.80118212
12/10/2006,9258.384222,1,4.500300407,82.94000349
12/11/2006,9263.323807,1,4.163499832,81.04377718
12/12/2006,9266.949445,1,3.815299988,80.5199834
12/13/2006,9269.561733,1,3.441299915,79.96837354
12/14/2006,9271.355417,1,4.071199894,79.90096865
12/15/2006,9272.452444,1,4.793700218,80.00978525
12/16/2006,9272.920536,1,5.603099823,81.02804898
12/17/2006,9272.782507,1,6.170100212,80.69802442
12/18/2006,9272.018683,1,6.829999924,80.86786702
12/19/2006,9270.562917,1,7.262099743,81.54957068
12/20/2006,9268.290982,1,7.513400078,81.55942089
12/21/2006,9264.997852,1,7.721399784,82.08766286
12/22/2006,9260.356473,1,7.56430006,81.47615933
12/23/2006,9253.842706,1,7.030600071,80.93052908
12/24/2006,9244.593876,1,6.370100021,80.66589725
12/25/2006,9231.126825,1,5.34829998,80.34437316
12/26/2006,9210.732496,1,4.909500122,81.34897522
12/27/2006,9178.043734,1,4.549499989,80.98715988
12/28/2006,9121.182615,1,4.98609972,78.73368109
12/29/2006,9009.372559,1,5.96780014,79.70863941
12/30/2006,8740.854103,1,6.898300171,80.57656188
12/31/2006,7793.464345,1,7.628900051,81.45881365
1/1/2007,6846.132964,1,8.053999901,82.20886265
1/2/2007,6577.79997,1,8.134699821,82.90215811
1/3/2007,6466.319951,1,7.916699886,83.68349004
1/4/2007,6409.954051,1,7.643199921,83.861118
1/5/2007,6377.950101,1,7.027300358,81.57151822
1/6/2007,6358.459276,1,6.125099659,81.15714294
1/7/2007,6346.149318,1,5.219500065,81.2498053
1/8/2007,6338.353321,1,4.320700169,81.74778031
1/9/2007,6333.639409,1,3.881199837,82.41206808
1/10/2007,6331.207809,1,3.322700024,82.5874557
1/11/2007,6330.612215,1,3.52579999,82.13117751
1/12/2007,6331.622783,1,4.139300346,82.01957775
1/13/2007,6334.157192,1,4.807400227,82.18553988
1/14/2007,6338.247857,1,5.504600048,83.09841613
1/15/2007,6344.031143,1,6.244699955,83.50918224
1/16/2007,6351.752868,1,6.896800041,84.37671957
1/17/2007,6361.789375,1,7.407900333,85.42368625
1/18/2007,6374.687455,1,7.897799969,85.31002542
1/19/2007,6391.23122,1,7.981100082,85.52046959
1/20/2007,6412.551555,1,7.613699913,85.41815066
1/21/2007,6440.307362,1,6.949399948,84.92614064
1/22/2007,6476.994455,1,5.855500221,84.80075791
1/23/2007,6526.493462,1,5.172699928,84.64685448
1/24/2007,6595.091913,1,4.598899841,84.99712078
1/25/2007,6693.51282,1,5.077899933,84.93819958
1/26/2007,6841.263492,1,5.722499847,85.48347236
1/27/2007,7076.917418,1,6.282299995,85.97328908
1/28/2007,7485.767075,1,6.757900238,86.24214718
1/29/2007,8288.733758,1,7.128600121,86.39001925
1/30/2007,10216.17817,1,7.336699963,86.93831111
1/31/2007,17015.6982,1,7.290100098,86.38176024
2/1/2007,23441.45294,0,7.20059967,84.91878516
2/2/2007,25103.10544,0,6.839400291,82.49585159
2/3/2007,25766.84809,0,6.201699734,80.22030516
2/4/2007,26096.42324,0,5.394599915,78.23186322
2/5/2007,26283.01021,0,4.510099888,76.2719659
2/6/2007,26398.24388,0,4.010000229,74.22999532
2/7/2007,26473.85581,0,3.477600098,72.24926259
2/8/2007,26525.6378,0,3.609499931,70.28338861
2/9/2007,26562.14797,0,3.837099791,68.83704713
2/10/2007,26588.32878,0,4.162899971,68.0036466
2/11/2007,26607.16978,0,4.641400337,67.32099773
2/12/2007,26620.53266,0,5.259999752,66.38008778
2/13/2007,26629.58429,0,5.972999573,66.01979014
2/14/2007,26635.0311,0,6.680999756,64.74779296
2/15/2007,26637.24395,0,7.334899902,64.25565399
2/16/2007,26636.31469,0,7.603600025,64.75568689
2/17/2007,26632.06097,0,7.482800007,65.31243037
2/18/2007,26623.97863,0,6.930399895,64.59869782
2/19/2007,26611.12269,0,5.879399776,63.56543141
2/20/2007,26591.86876,0,5.311599731,62.93226341
2/21/2007,26563.44508,0,5.530200005,63.21004664
2/22/2007,26520.97943,0,5.766699791,63.55526871
2/23/2007,26455.41734,0,5.862100124,62.19911146
2/24/2007,26348.50616,0,5.924200058,62.53008096
2/25/2007,26158.98311,0,5.980100155,63.9501176
2/26/2007,25776.66649,0,6.062300205,63.19792627
2/27/2007,24818.95421,0,6.221000195,62.99795712
2/28/2007,21114.78809,0,6.261799812,62.70388531
3/1/2007,17195.0825,1,6.22729969,62.47889302
3/2/2007,16083.90476,1,6.021699905,62.88622117
3/3/2007,15620.89055,1,5.606400013,63.51788688
3/4/2007,15385.00458,1,4.901299953,64.22095089
3/5/2007,15248.88375,1,4.337999821,64.72513689
3/6/2007,15163.34831,1,4.065599918,64.79725784
3/7/2007,15106.14801,1,4.348199844,64.89761397
3/8/2007,15066.02066,1,4.410699844,64.88487881
3/9/2007,15036.76427,1,4.438099861,65.22901807
3/10/2007,15014.72906,1,4.345000267,65.45089401
3/11/2007,14997.64677,1,4.378099918,66.40792388
3/12/2007,14984.03966,1,4.577799797,67.43987648
3/13/2007,14972.9022,1,5.027100086,67.93955792
3/14/2007,14963.51965,1,5.645200253,67.2831432
3/15/2007,14955.35877,1,6.202899933,67.83781054
3/16/2007,14947.99784,1,6.49519968,68.15985244
3/17/2007,14941.07812,1,6.576500416,68.57466775
3/18/2007,14934.26574,1,6.163399696,68.54738124
3/19/2007,14927.21646,1,5.846300125,68.93288696
3/20/2007,14919.5361,1,6.347400188,69.55560891
3/21/2007,14910.72725,1,6.667500019,69.44040423
3/22/2007,14900.10758,1,6.91629982,70.34351973
3/23/2007,14886.67148,1,6.752999783,70.31680398
3/24/2007,14868.83741,1,6.32159996,70.17863863
3/25/2007,14843.95035,1,5.824800014,69.5028871
3/26/2007,14807.21896,1,5.429300308,69.49300314
3/27/2007,14749.20548,1,5.207699776,67.97119261
3/28/2007,14649.07772,1,5.119599819,67.20509104
3/29/2007,14452.9154,1,5.03730011,68.28832944
3/30/2007,13982.50473,1,4.804200172,69.02433215
3/31/2007,12323.46877,1,4.676400185,68.93721063
4/1/2007,10693.87687,1,4.376799583,69.44415463
4/2/2007,10245.17719,1,4.660099983,70.12930009
4/3/2007,10060.74871,1,5.029699802,70.62437203
4/4/2007,9967.579914,1,5.315499783,71.58254485
4/5/2007,9914.15908,1,5.285699844,72.73202208
4/6/2007,9880.790041,1,5.358099937,73.77452795
4/7/2007,9858.623516,1,5.249599934,74.35016334
4/8/2007,9843.205412,1,5.020400047,74.812195
4/9/2007,9832.095941,1,4.817699909,74.27011798
4/10/2007,9823.868213,1,4.766200066,72.92603289
4/11/2007,9817.643103,1,4.878099918,73.41160458
4/12/2007,9812.855695,1,5.060600281,73.0515877
4/13/2007,9809.130381,1,5.198899746,73.32239547
4/14/2007,9806.210576,1,5.382500172,74.6899474
4/15/2007,9803.917483,1,5.504600048,74.88726233
4/16/2007,9802.125161,1,6.368199825,75.96001162
4/17/2007,9800.745189,1,7.315000057,77.28239523
4/18/2007,9799.71737,1,7.818699837,77.84919524
4/19/2007,9799.004595,1,7.754499912,79.30061301
4/20/2007,9798.591114,1,7.690700054,80.62920673
4/21/2007,9798.484356,1,7.168399811,80.23375687
4/22/2007,9798.721703,1,6.420000076,80.34052838
4/23/2007,9799.385843,1,5.611800194,78.90508592
4/24/2007,9800.637469,1,4.864300251,77.7249897
4/25/2007,9802.787417,1,4.70539999,77.09600765
4/26/2007,9806.469675,1,4.548900127,76.43185418
4/27/2007,9813.11151,1,4.471199989,76.94941734
4/28/2007,9826.462763,1,4.207900047,77.6320718
4/29/2007,9859.138075,1,4.708600044,78.13078833
4/30/2007,9978.000103,1,5.245999813,78.62306136
5/1/2007,10099.01439,1,5.667299747,78.89849129
5/2/2007,10133.28729,1,6.028699875,79.25922699
5/3/2007,10147.51925,1,6.124899864,78.98309186
